file_name,gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,mean_char_acc,mean_word_acc,ocr_tesseract_psm11,category,ground_truth,recognition_rate
0046.jpeg,15,12,4,0.7994089244089243,0.9777777777777776,0.1991919191919192,0.0888888888888888,"['_', '&01. MÄRZ 2025', 'Xx', 'LINS UF', 'AR ZOUHR', '*', 'yeOY BASS/ BREHN s', ""PROJEKTRAUM 9'"", 'D Thippz', '‘""""7MMM)', 'HERMANNSTRARE 43', 'WERKUCDUNG momäi1. 26AL WAYl']",fancy,h48 Plötzlich Meerjungmensch Die beste (nicht)Karnevals-Kostüm Party Berlins 01. März 2025 AB 20 UHR PROJEKTRAUM HERMANNSTRABE 48 LINE UP DJ KETCHUP (SPICY BASS / BREAKBEAT) DJ TDIPPZ (HAPPY HARDCORE) + KOSTÜMWETTBEWERB + PARTYSPIELE *VERKLEIDUNG ERWÜNSCHT. EGAL WAS!*,0.26666666666666666
0047.jpg,9,43,4,0.5919753086419752,0.787037037037037,0.417892156862745,0.2685185185185185,"['a""', '?"".3‘7 *', 'nm Q', 'a', 'Fa', 'ÄHRE m- A', 'UBILÄ', 'HO', 'b', 'E E', 'ul', '—', 'RE', 'C', '‚FRSNT.:', 'O', '<', 'R', 'E', 'SC', '(D', 'D}', 'C', 'Lal 7', 'S', 'R', '£', '«', 'i', 'vı', 'C', 'Aa', 'S', 'Kr', 'MN', 'A', '‚%erß’etkn W', 'Berlin', 'UBER EATS MUSIGC HALL', '< BERLIN, 28.09, 2024', '}', '*', 'EINLASS 18.30 UHR']",fancy,"15 JAHRE JUBILÄUMSSHOW GOITZSCHE FRONT WILLKUER Berserker Berlin UBER EATS MUSIC HALL BERLIN, 28.09.2024 EINLASS: 18.30 UHR",0.4444444444444444
0049.jpg,12,29,5,0.6145206900627583,0.8591269841269841,0.3879235786563373,0.2658730158730158,"['\\', 'N', 'MS', 'VL', '—', '7', 'd', 'N', 'Z', 'N', 'N', 'l{ w', 'Y', '\\ Xr', 'N', 'BOPPIN B', '25 S', 'E &$', '3', 'P', 'C', 'S', '“ onde', '_-', 'Di. 3112.2024', 'Beginn 20:30 Uhr (Einlass 20 Uhn)', 'Eintritt: 25 € + VVG | Späteinlass (albı 22:30 Uhr, nur Abendkasse): 15 €', 'E', 'Bürgerhaus Dreieich X']",fancy,"Rock'n'Roll Silvester BOPPIN'B Manu Tanzratte LEE'S REVENGE Silvester- & Wunschfeuer auf der Terrasse Killer Kirsche copper and blonde Di. 31.12.2024 Beginn 20:30 Uhr (Einlass 20 Uhr) Eintritt: 25 € + VVK | Späteinlass (ab 22:30 Uhr, nur Abendkasse): 15 € Bürgerhaus Dreieich Fichtestr. 50 | 63303 Dreieich",0.4166666666666667
0050.jpg,7,19,5,0.3110599078341014,0.3428571428571428,0.6846361185983828,0.6571428571428571,"['Einladung zur bewegten Versammlung', 'Miteinander', 'zur Freude', 'm', '4®', 'An', '/', '\\\\\\', 'X', 'J.‘', 'Samstag, 15. August ab 17:30', 'vom Friedensengel', 'zur Münchner Freiheit', 'Die 7‘4%nafunm der letzen Zeit haben uns allen Viel abverlangt.', 'Mit Musik und guter Laune zighen', 'Wr gemeinsam durch', 'Mürnchen z//zd/zalen uns die LEBENS)', 'OE', 'REUDE zurück!']",fancy,"Einladung zur bewegten Versammlung Miteinander zur Freude Samstag, 15. August ab 17:30 vom Friedensengel zur Münchner Freiheit Die Maßnahmen der letzten Zeit haben uns allen viel abverlangt Mit Musik und guter Laune ziehen wir gemeinsam durch München und holen uns die LEBENSFREUDE zurück!",0.7142857142857143
0051.jpg,6,16,3,0.5584415584415584,0.638888888888889,0.4365384615384615,0.3611111111111111,"['FA', 'G', ';iw', 'EI', 'S', ""'4 }"", '9.', '2023', 'ABOUT BLANK', 'A', '%ı', 'Ü', 'Ag', '.IPARTY FÜR MENSCHEN', '%', 'MIT FLUCHTGESCHICHTE']",fancy,bEwegunGS FREIHEIT #23 29.12.2023 ://ABOUT BLANK SOLIPARTY FÜR MENSCHEN MIT FLUCHTGESCHICHTE,0.5
0052.jpeg,11,27,5,0.6840579710144928,0.8181818181818182,0.358974358974359,0.1363636363636363,"['Tickets', '01.03.2025', 'Punk Agamst', 'D', '@*L', 'Gentr1f', 'D', 'en umüeet‘ “', 'Ill', ""J'U—' SIM"", 'BF', 'RR', 'W', 'D', 'C', 'nnl', 'DE', '» E', 'Ev.:‘', '’ﬁv@', 'Einlass:', '19 Uhr.', '° ""3’.l', 'S', 'Beginhn: 20 Uhr', 'VVK:13,12€ AKs:', 'Wo']",fancy,"01.03.2025 Punk Against Gentrification Gemeinsam gegen das Clubsterben ni-jusan AUF KRAMPF LADEHEMMUNG Einlass : 19 Uhr Beginn : 20 Uhr VVK : 13,12€   AK : 15€ Wo : SOLTMANN",0.45454545454545453
0054.jpg,8,22,4,0.5382950382950383,0.78125,0.4607128982128982,0.21875,"['a', 'z a', '.__/\\___G', 'A', '\\/J(’—\\Z', 'Z O', 'S', 'L>', 'D', '&N', 'MAG', 'HES', 'FÜUÜRSTENFELD', '5. + 6. Januar 2025', 'K w', 'D', 'Zaubervariete', 'für die ganze Famile', '®', '®', '”', '_']",fancy,MAGISCHES FÜRSTENFELD 5. + 6. Januar 2025 Zaubervarieté für die ganze Familie JANIS VON DEM BORNE MARION METTERNICH DETLEF WINTERBERG,0.5
0055.jpg,20,41,2,0.9023809523809524,0.9166666666666666,0.0973684210526315,0.0833333333333333,"['ﬂ', '59', 'z', 'o‘', 'O‚«""l\'m.', '\\\\\\\\‘', 'ß’//', 'ED', 'A', 'Z', '—— >', ';®', 'FSS', '’', '.)‘', 'S> aD z', '7', 'f', 'B', 'DU', 'ß', 'A?’?%Ä', 'p', '/', '‘—/', ""„'"", '//', 'W', '.', 'd', 'E', '0', 'QQQE', 'OÜ', 'N', 'Lo!', '—__', 'Markgrafendamm 24c, 10245 Berlin', 'Fascists not weicome!', 'D', '1o]']",fancy,"Soliparty für Frauen auf der Flucht (ROSA e.V.) DYNAMIC x EUPHORIOT 7.3.2025, 23–7 Uhr ://about blank SKYY YU/VA TIKITULA POWPOW MAARTEN KETRAEDA FUCHSITEK MISS PIXIE JULE BAMBULE GRETCHEN BAZOOKA SHANNON SOUNDQUIST HAVYLICOUS B2B GINGER B Tekno, Gabber, Frenchcore + Karaoke Markgrafendamm 24c, 10245 Berlin Fascists not welcome!",0.1
0057.jpg,14,24,7,0.5285714285714286,0.5714285714285714,0.478021978021978,0.4285714285714285,"['DIE', 'INTERNATIONALE', 'ZAUBERGALA', '%.', '’', 'SORIA IENG', 'ALBERTO GIORGI & LAURA', 'SVEN HEUBES & SABRINA', 'MAGIC DORIAN', 'ANDY JORDAN', 'MARC OBERON', 'BERT &ÄlﬂÄlu\\n H', 'I', '15.5..2022', 'VERAI', 'NGSFORUM FÜRSTENFELD -', 'F', ""‘\\'\\I‘\\l‘l‘lh\\"", 'R', 'F', 'T', 'f', 'FUER', '5 I‚\\\\l‘! \\\\‚\\*\\\\I']",fancy,HOCUS POCUS DIE INTERNATIONALE ZAUBERGALA MIT SORIA IENG ALBERTO GIORGI & LAURA SVEN HEUBES & SABRINA MAGIC DORIAN ANDY JORDAN MARC OBERON MODERATION BERT CALLENBACH 13. & 15.5.2022 VERANSTALTUNGSFORUM FÜRSTENFELD - STADTSAAL FÜRSTENFELD 12 • 82256 FÜRSTENFELDBRUCK • KARTEN AB 27€ AUF FÜRSTENFELD.RESERVIX.DE,0.5
0059.jpg,7,26,0,1.0,1.0,0.0,0.0,"['HE3', 'r', 'x', 'A', 'rn', '‘ (', 'A', 'A', '——', 'D', 'd', 'al', 'Z', '-\\v;i', 'eg', 'N', '\\', '*', ""8. MÄRZ, 19 UHR, KUFA nmnmr‘éx'!d"", '——', 'I\\IIE', 'S', '‚', '‘ : /‚', '} ‘;’', 'PÜnungskoordination)']",fancy,"KIEZ COMEDY smash comedy 8. März, 19 Uhr, KUFA Moabit FLINTA* STAND UP COMEDY BERLIN Sozialraumorientierte Planungskoordination Gefördert durch die Stadtteilkasse",0.0
0060.jpg,7,23,1,0.8571428571428571,0.8571428571428571,0.1428571428571428,0.1428571428571428,"['Ca', 'ıJ', 'DE', 'J', '1l', 'I', '/', '1}', 'A', '|', 'ı', '_ d', 'nn', 'N', 'D_', '——', '(o)@)', '‘v"" 1', 'T PRIME-TIME PUHRY U\\M', '7 W 2024, 2012', 'Eine Kooperation von', 'Brolule.', 'B!IM:x:']",fancy,"POETRY B'N'B DEIN FAST PRIME-TIME POETRY SLAM 26. April 2024, 20.12 Uhr DAS GROSSE FINALE Eine Kooperation von Brakula Kultur in Bramfeld BIM Kulturzentrum auf KulTour",0.14285714285714285
0061.jpg,6,18,3,0.6518288474810214,0.763888888888889,0.3591093117408907,0.1527777777777777,"[': Freedom Parade', 'Die \\/gr\\dhuvg der coten C (@umnsnase.', 'äu c C°f*""‘""‘ Futkure an \\ nDr0$£ß', 'A', 'ms', '22', 'SCöS', '«“', ', ﬁ) )', 'l(u', 'S', 'W', '*', 'Z', 'O.\\', 'OM.', '020 ab40 :00 Uhr', 'vorm Schloss 3e‘ka']",fancy,Freedom Parade Die Verleihung der roten Clownsnase durch Captain Future an Dr. Drosten 01.10.2020 ab 10:00 Uhr vorm Schloss Bellevue GRAFIK: LASERURCH.DE,0.5
0062.jpg,13,16,3,0.7948717948717948,0.8461538461538461,0.2087912087912088,0.1538461538461538,"['BIM', 'zenfrum', 'Kultur-', 'N', 'M', 'HON ZONTE', 'ARWETERN', '—— WELTENIERLESEN-', 'für alle Kinder zwischen 9 und 12 Jahren', '-', 'im Gymnasium Meiendorf, Raum 804, Kreuzbau, Schierenberg 60', 'Lest’-°‘“hs', 'Freucm)', 'SYMNASDAM', 'jesem', 'VERBNDERG']",fancy,"B!M Kulturzentrum SEI DABEI! LESECLUB HORIZONTE ERWEITERN WELTEN ERLESEN. LESECLUB Montags von 14.00 – 15.30 Uhr für alle Kinder zwischen 9 und 12 Jahren im Gymnasium Meiendorf, Raum 804, Kreuzbau, Schierenberg 60 Leseklubs Stiftung Lesen GYMNASIUM MEIENDORF LESECLUB MEIENDORF",0.23076923076923078
0063.jpg,12,13,7,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.5833333333333334,"['DEMO', 'STOPPT DIE', 'GASLOBBY', 'soziale Klima-', 'gegen die Euro|', 'Ea 0 Ckirmns', 'TO THE', '28. März', 'QoPLE', 'AL', 'Stephansplatz', 'u', '@systemchange.not.climatechange']",fancy,DEMO STOPPT DIE GASLOBBY soziale Klima- und Energiepolitik gegen die European Gas Conference POWER TO THE PEOPLE 28. März 17:30 Uhr Stephansplatz @systemchange.not.climatechange,0.5833333333333334
0064.jpg,29,38,28,0.0518604772727711,0.0992747673782156,0.947709028981324,0.9179666119321293,"['‘«', 'D4', '@', 'S', 'KIE', 'KIEZKLUB Treptow- Ko%og', '5am5tag‚ 1 JUI| 2023 von 14 — 18 Uhr', 'Eröffnung durch Frau Weingart', 'Dirk Jüttner', 'Stellvertretende Bezirksbürgermeisterin', 'und Leiterin der Abteilung Soziales, Arbeit', 'erfreut uns als Elvis Presley', 'Kinder- und Erwachsenen-Tanzteam', 'und Teilhabe', 'des PSV Olympia Berlin', 'Es spielt die Combo des', 'Landespolizeiorchesters', 'Belly Dance mit „SOURAIA HAGIR“', 'Brandenburg', 'Eine kostenlose Fahrradkennzeichnung durch den', 'Die fröhlichen Herbstlerchen', 'Polzeiabschnitt 65, außerdem gibt es noch Mit-', 'mach-Aktionen für Kinder, Seifenblasen mit Ciello,', 'erfreuen uns mit ihrem Vortrag', 'Holzarbeiten, Schwerter basteln mit Marlies, das', 'Kreistanzgruppe unter Leitung von', 'Kinderschminken mit Farina und Jessica, Malen', 'Monika Kemmnitz', 'und Basteln mit Michaela und vieles mehr', ""Unsere Ehrenamtlichen des KIEZKLUB's und das"", '/', 'Seniorenpflegeheim DOMIZIL verwöhnen sie mit', 'selbstgebackenem Kuchen. Für Ihr leibliches Wohl', 'ist gesorgt.', 'K ICESZUKAURB', 'O', 'TRDEDTAW KMIILEC', '3 (a']",fancy,"KIEZFEST KIEZKLUB Treptow-Kolleg Samstag, 1. Juli 2023 von 14 – 18 Uhr Eröffnung durch Frau Weingart Stellvertretende Bezirksbürgermeisterin und Leiterin der Abteilung Soziales, Arbeit und Teilhabe Es spielt die Combo des Landespolizeiorchesters Brandenburg Die fröhlichen Herbstlerchen erfreuen uns mit ihrem Vortrag Kreistanzgruppe unter Leitung von Monika Kemmnitz Dirk Jüttner erfreut uns als Elvis Presley Kinder- und Erwachsenen-Tanzteam des PSV Olympia Berlin Belly Dance mit „SOURAIA HAGIR“ Eine kostenlose Fahrradkennzeichnung durch den Polizeabschnitt 65, außerdem gibt es noch Mit- mach-Aktionen für Kinder, Seifenblasen mit Ciello, Holzarbeiten, Schwerter basteln mit Marlies, das Kinderschminken mit Farina und Jessica, Malen und Basteln mit Michaela und vieles mehr … Unsere Ehrenamtlichen des KIEZKLUB’s und das Seniorenpflegeheim DOMIZIL verwöhnen sie mit selbstgebackenem Kuchen. Für Ihr leibliches Wohl ist gesorgt.",0.9655172413793104
0066.jpg,6,13,5,0.2457912457912458,0.3999999999999999,0.7608225108225107,0.5,"['OCUSPOCUS', '*$*„c', 'Fürsten', 'feld', 'Festival der Zauberkunst', 'Veranstaltungsforum', 'Fürstenfeld', '11.- 15. Mai 2022', 'r""', 'el', '. Z', 'W*""K v“', '« 4y']",fancy,HocusPocus Fürstenfeld Festival der Zauberkunst Veranstaltungsforum Fürstenfeld 11. – 15. Mai 2022,0.8333333333333334
0067.jpeg,9,12,8,0.1643618969875586,0.4055555555555556,0.8510084222153188,0.6444444444444444,"['HEART', '&:', ""Eine Ausstellung mit Bildern '"", 'von Kindern aus Gaza', '© @stadtteilkomitee_lichtenberg', '@7 @stk_lichtenberg', '15.03.2025 - 16Uhr', 'A', 'Cafe Wostok, Weitlingstr. 97 10317', 'Fundraising Veranstaltung | Eintritt frei ©53E', 'Alle Spenden werden gezielt für das Projekt “We are not alone” eingesetzt', 'm]']",fancy,"HEART OF GAZA Eine Ausstellung mit Bildern von Kindern aus Gaza @stadtteilkomitee_lichtenberg @stk_lichtenberg 15.03.2025 - 16Uhr Café Wostok, Weitlingstr. 97 10317 Fundraising Veranstaltung | Eintritt frei Alle Spenden werden gezielt für das Projekt “We are not alone” eingesetzt",0.8888888888888888
0071.jpg,7,21,3,0.6646616541353383,1.0,0.3803329023917259,0.1428571428571428,"['®', 'Freedom Parade N211', 'GROBDEMO mit QUERDENKEN', '(', '®|', '\\ 57', 'nn', 'reedom Para', 'N 7', 'Ül 29.August 2020', 'SE', '“a', '11 : 00 Uh/', 'jl“//', 'Stack: Branden?', 'gf%!f Tor', 'ZieL', 'Si050.88d\\)\\£«', '\\', 'GRAFIR:', 'LASERWRAHEDE |']",fancy,Freedom Parade No11 Großdemo mit Querdenken 29. August 2020 11:00 Uhr Start: Brandenburger Tor Ziel: Siegessäule GRAFIK: LASERLURCH.DE,0.42857142857142855
0072.jpg,27,42,11,0.6378600823045267,0.7901234567901234,0.3594944150499706,0.228395061728395,"['<', 'DEMO UND L', ""EeER '"", 'MAS', 'ﬂ°$l\\', 'NH', ""-('L"", 'c‚0s‘', '<JI- RECHTS', 'RECHTS* « }', 'un>', '.\\\\(-', '®', 'Ml 1N T ‘202ü', '®', 'RIED IM \\NN\\<RE\\S', '.', 'gn“', '16:30 Bahnhof Ried', '(Bahnhofstraße 69)', 'NS', 'ab 17:00 Kundgebüng,', 'Mark; Iatz.Rled', 'ab |6 00', 'OMA', 'mit Monika Salzer, Hans-', 'Scharsach', 'oli', 'GEGEN', 'und Susanne Scholl', '-', 'erei, Ried', 'RECHTS,', 'Bitte Kerze mitnehmen!', '<', 'pulse.at', 'Omasgegenrechts.at', 'v /', 'e', 'D )', '[ar}', 'w Lu\\']",fancy,"DEMO UND LICHTERMEER „ZUSAMMENHALTEN GEGEN RECHTS“ MI. 14.2.2024 RIED IM INNKREIS 16:30 Bahnhof Ried (Bahnhofstraße 69) ab 17:00 Kundgebung, Marktplatz Ried mit Monika Salzer, Hans-Henning Scharsach und Susanne Scholl Bitte Kerze mitnehmen! omasgegenrechts.at ab 16:00 „Kulturpolitischer Aschermittwoch“ in der Giesserei, Ried kulturlandimpulse.at ZUM SCHUTZ UNSERER DEMOKRATIE OMAS GEGEN RECHTS OMAS GEGEN RECHTS",0.4074074074074074
0073.jpeg,10,13,4,0.6117647058823529,0.625,0.3928571428571429,0.3,"['Umsonst-', 'Waffeln & Musik', 'o', '—— —7', 'Ql}', 'iM', 'V', 'Lang', 'ba', 'P', '—M', '“n-n:ü_al 0', 'Rigaer Straße 94']",fancy,Umsonst- flohmarkt + Waffeln & Musik Lang vergessene Schätze des Hauses könnten euch gehören 02.03. | 12⁰⁰ - 17⁰⁰ Rigaer Straße 94,0.4
0074.jpg,10,5,5,0.5066666666666666,0.55,0.4928571428571429,0.45,"['Null Verschwendung.', 'Volles Programm.', '16. November 2024', '13:00—18:00 Uhr', 'NochMall, Berlin-Reinickendorf']",fancy,"ZERO WASTE FUTURE FESTIVAL Null Verschwendung. Volles Programm. 16. November 2024 13:00–18:00 Uhr NochMall, Berlin-Reinickendorf Komm vorbei!",0.5
0075.jpg,6,25,1,0.8958333333333334,1.0,0.1071428571428571,0.0,"['n', 'i', 'N', 'a', 'ul |M', 'W', 'O0r', 'l Lr', 'M 3', 'r9', 'Al', ""m'‚"", 'K', 'S', '‘', 'i A', '© © _-', 'S', 'f AL', 'E', 'Co', '260', '‘ :/MAbovt BlanX- 5SBahn OSEKrevz', 'Djs:Robert', 'nf, Manvel DG']",fancy,"My Heart is a Kinderdisco KINDERDISCO Friday 26 APRIL 14:00 - 19:30 ://About Blank - S-Bahn Ostkreuz DJs: Robert Owens, Manuel Bürger ALL AGES",0.16666666666666666
0078.png,21,10,8,0.6818594104308391,0.7476190476190476,0.3251794501794502,0.3079365079365079,"['LLEWELLYN', 'live at robertjohnson. running back  riotvan', 'SARA MILLER »# KEV SHERIDAN', 'Institut für zukunft _ drive', 'KARETE BU', 'JESSAMINE', ':J/about blank', 'S', '://about blank', 'sat 6.5.2023 2pm']",fancy,LLEWELLYN LIVE SARA MILLER B2B KEV SHERIDAN KARETE BU JESSAMINE live at robert johnson running back riotvan permanent vacation maeve institut für zukunft drive g-edit ://about blank BORN WITH A NERVOUS BREAKDOWN ://about blank sat 6.5.2023 2 pm,0.38095238095238093
0080.jpg,23,52,1,0.9667519181585678,0.9782608695652174,0.032258064516129,0.0326086956521739,"['Für Demokratie und Menscnemeu. .', 'S 0', 'TaG', 'D', 'M', 'Dreier', 'RED EBEITRÄG', '3 Werner DI', ""iter VO\\'\\"", 'o Uhr', 'H\\storlker‚', 'ehemaliger', '‚agleitner un', '48. Februar 2', 'rinnerN.', 'ay:', 's for Future,', 'Ssophia', '‚l“d\\!ßh&', 's ‚useum', 'Dornbirn a', 'ut,', 'Hanno LO', 'ild Stem', 'buch -', 'Hohenßl“$‚', 'itiative', '‚fzustehen: geg', 'ür', '‚or*inn! en', 'b Rechte)', 'Zeit aU', 'Demokratne z', 'Aschaft,', 'en die europäisch', 'das die', ""geg'"", 's Ge!', 'memsame lﬂ', 'akis', 's:;\\\\dar\\tät und', 'MUSIK', 'AndreaSs paragioud', 'orm', 'nis Uuns', ""UNT! ens1'üvz‘t"", 'ML STALTER', 'gür Menschen!', 'orm für', ""A0 Organ'"", 'ﬂon0n', '—— _ka al']",fancy,"Für Demokratie und Menschenrechte: SONN TAGS DEMO 18. Februar 2024, 17:30 Uhr Dornbirn Marktplatz Zeit aufzustehen: gegen Gedankengut, das die Demokratie zersetzt, und für das Gemeinsame in der Zivilgesellschaft, Solidarität und Mitmenschlichkeit. REDEBEITRÄGE Werner Dreier – Historiker, ehemaliger Leiter von erinnern.at, Sophia Hagleitner und Sophia Simon – Fridays for Future, Hanno Loewy – Jüdisches Museum Hohenems, Gerhild Steinbuch – HYDRA (Autor*inneninitiative gegen die europäische Rechte) MUSIK Andreas Paragioudakis VERANSTALTER Vorarlberger Plattform für Menschenrechte, das Bündnis aus 40 Organisationen: unter anderem: Menschenrechts- at",0.043478260869565216
0081.jpg,18,33,10,0.5279543804053608,0.7592592592592593,0.4758190883190882,0.3518518518518518,"['®', '3\\NFLCO/V\\', 'C', 'ONO', 'b', 'A', '/ /', '\\/', 'TO', ""N “'L>"", '\\<', 'B', 's', '1/', 'T HE', '\\l', '\\', 'W', 'KiMDE', 'pDIS', '}\\\\', 'Musik + Tan', 'Kreativ-Mobil', 'Fr 27-04-:23', 'DI-Workshop ya und S', 'Kaffe + Kuchen', '14-19 Uhr', 'PE E 1inderschminke', '://about blank', 'markgra', 'Fnd mm 24 70245 berlin', 'bhf ostkre.', 'Kinderwagenparkplatz + Wickelstation']",fancy,"WELCOM TO THE :// KINDERDISCO Musik + Tanz DJ-Workshop Pizza + Würstchen Baustellenstelle Kinderwagenparkplatz + Wickelstation Kreativ-Mobil Kaffee + Kuchen Mal- und Spray-Workshop Kinderschminken Fr 21·04·23 14–19 Uhr ://about blank markgrafendamm 24c, 10245 berlin am s-bhf ostkreuz",0.5555555555555556
0082.jpg,9,7,2,0.8703703703703705,0.9722222222222222,0.1407407407407407,0.0,"['Padso,24. 2. 14h', 'Der=', '5', 'Jei', '.i', 'Dt', 'qau.']",fancy,"Demo Sa, 24.2. 14h Wrangelkiez am Platz ohne Namen Falckensteinst. 1A Der Görli bleibt auf! Bündnis Görli Zaunfrei",0.2222222222222222
0086.jpg,6,24,0,1.0,1.0,0.0,0.0,"['l |', 'SO%JAW MMM“ AAA', '1', 'Normali 6ı worden', ':', 'E', 'A \\', ')""', 'r"" (0)', '[}', '\\\\\\', '\\', 'W i', 'G', 'V', 'ıU', '’OIÜ', 'j', 'BEAR!', '. M', 'a|»', 'u', 'ala', '*\\ü']",fancy,Bürgerinitiative EINEN STATT SPALTEN Soll das zu meiner neuen Normalität werden !? nächste Kundgebung: 08.08. 16-18 Uhr SAMSTAG STIFTSPLATZ Kaiserslautern,0.0
0089.jpeg,11,26,6,0.4545454545454545,0.4545454545454545,0.5454545454545454,0.5454545454545454,"['&v', 'UT', '\\p', 'N', 'R', 'fn', 'KUNDGEBUNG &', 'RC', 'oRC', 'AUFZUG', 'O®', 'e y', 'K', 'PNG', 'v', '£WWCÄL‘6', 'L', 'u', 'yr', '/', 'a', '—', '15. JANUAR 2022', 'MIT GASTREDNER', '15:30 UHR', 'HERMANN PLOPPA']",fancy,NEUER ORT: FRIEDRICHSPLATZ KASSEL VOR DEM FRIDERICIANUM KUNDGEBUNG & AUFZUG Grundrechte gelten! MIT GASTREDNER HERMANN PLOPPA 15. JANUAR 2022 15:30 UHR,0.5454545454545454
0090.jpeg,14,21,6,0.623588712874427,0.8154761904761906,0.3765514977920993,0.1845238095238095,"['e<ö°.“\\“', '“$°\\($ 30 56\\ »', '&WORLD FREEDOM', 'DAY', ""J>c'e W@[Ü 5Ü@‘ßtf"", 'TIVEN &ORGANISATIONEN', 'WELTWEIT: - GEMEINSÄM!', 'UM 12:00 UHR LANDESZ£!T!', '‚MAGDEBURG', 'V', '2021', '6:00 UHR', 'ERATION,', 'l/|,€', 'RE', 'A', '&R', 'WMs', 'S', ""‘*VQ ;'0;"", '\\}']",fancy,"""Wir werden ALLE da sein!"" WORLD FREEDOM DAY Die Welt steht auf Auch Fulda macht dicht! ALLE INITIATIVEN & ORGANISATIONEN WELTWEIT - GEMEINSAM! UM 12:00 UHR LANDESZEIT! MAGDEBURG 20.11.2021 12:00 - 16:00 UHR LIVESTREAMS AUS ALLER WELT",0.42857142857142855
0091.jpg,15,10,0,1.0,1.0,0.0,0.0,"['s', 'erg', '. 2.7', 'oLim,', 'zwischen C', '2024', 'Wochenendo', '„ 11 .Aug', 'Monpe Moyıs', '—}']",fancy,mit Mobile Diskothek VERITAS 27. Bike & Rock Festival Limberg zwischen Cottbus und Vetschau 08. - 11. August 2024 immer am 2. August Wochenende Limited Booze Boys BLIND BANKERS Bullshit Rock’n’Roll aus Berlin NOBODY Infos: brf-limberg.de,0.0
0093.jpg,17,39,11,0.3582633053221288,0.396078431372549,0.6410633484162895,0.6039215686274509,"['E', '‚UB RalflldVs JUNA TT TTAL', '&‚ln', 'x', '/', '\\A', 'X %', '‚S37 D LA', ""\\L i'\\ AA"", '{', '(', 'N', 'N', '\\\\\\\\\\\\ \\9X', '\\\\„(X', 'N', '&', 'W', '\\\\\\»k', 'INTERESSANTE MARKTSTÄNDE, KINDERSCHMINKEN', 'KINDERBASTELN, HÜPFBURG, TEDDYAMBULANZ', 'GLASKUNST MIT VORFÜHRUNG, 3D-DRUCK', 'ESSEN UND TRINKEN', 'aa', '/', 'DUO CHARLSON & LUIS (BRA) SAMBA, CHORO, BOSA NOVA', 'HARTMUT HAKER VON TANZBAR BIS SWINGEND', 'RAINER HERZOG VON GESCHICHTE ZU GESCHICHTE', '/', 'JEDE MENGE KINDERLIEDER', 'DIE HOBBYSTEPPER, MONIKAS TANZMIX, DJ', 'DER CHOR DER FROHLICHEN SANGER', 'VON JOHANNISTHAL', '||', 'A', 'NR', 'D', 'U (', 'w — E B E']",photo,"KIEZKLUB Rathaus Johannisthal Sterndamm 102, 12487 BERLIN im Innenhof SOMMERFEST Sa 3. Sept. 14–19 Uhr INTERESSANTE MARKTSTÄNDE, KINDERSCHMINKEN, KINDERBASTELN, HÜPFBURG, TEDDYAMBULANZ GLASKUNST MIT VORFÜHRUNG, 3D-DRUCK ESSEN UND TRINKEN DUO CHARLSON & LUIS (BRA) SAMBA, CHORO, BOSA NOVA HARTMUT HAKER VON TANZBAR BIS SWINGEND RAINER HERZOG VON GESCHICHTE ZU GESCHICHTE JEDE MENGE KINDERLIEDER DIE HOBBYSTEPPER, MONIKAS TANZMIX, DJ DER CHOR DER FRÖHLICHEN SÄNGER VON JOHANNISTHAL Der Eintritt ist frei.",0.6470588235294118
0094.jpg,15,16,13,0.2171735671735671,0.6261904761904762,0.7958083820038279,0.5071428571428571,"['Einladung zur', 'Tuauerfeier', 'für unsere geliebte', 'fl)emaßxatw', '*1949 - 2020', '*', '/ *- 26.04.2020', '12:00 - 19:00', '4N', 'Maovxiannenplatz', 'Wir bitten alle Trauergäste nır einzeln', 'oder zu zweit zu kommen und pratest-', 'taugliche Schilder, Transparent« und', 'Wir freuen uns auf Eurxe Trauereden,', 'UAnlage und Mikrofen sind vor Ont,', 'wunm Aktion-Eigensinn.net']",photo,"Einladung zur Trauerfeier für unsere geliebte Demokratie *1949 - 2020 26.04.2020 12:00 - 19:00 Mariannenplatz Wir bitten alle Trauergäste nur einzeln oder zu zweit zu kommen und protest- taugliche Schilder, Transparente und Plakate zur Niederlegung mitzubringen. Wir freuen uns auf Eure Trauerreden. Anlage und Mikrofon sind vor Ort. www.Aktion-Eigensinn.net",0.8666666666666667
