file_name,category,ground_truth,ocr_tesseract,normalized_ocr_tesseract,char_accuracy02,char_accuracy,word_accuracy,word_accuracy02
0040.jpeg,fancy,"SOLI-FESTIVAL 1. März 2025, 12 - 0 Uhr UNSERE STIMMEN SOLL MAN HÖREN! Mühlstrasse 14 e.V. Soziokulturelles Stadtteilzentrum Leipzig AMNESTY INTERNATIONAL","AL

SOLI-FESTIV

1. März 20257

a2-0Uhr

UNSERE

SO1L MAN

N

/

e

HÖ

®

‘l

{

©

Z

“

Mühlstrasse @

Soziokulturelles Stadtteilzentrum Leipzig

n INTERNATIONAL Eä2",AL SOLI-FESTIV 1. März 20257 a2-0Uhr UNSERE SO1L MAN N / e HÖ ® ‘l { © Z “ Mühlstrasse @ Soziokulturelles Stadtteilzentrum Leipzig n INTERNATIONAL Eä2,0.6601307189542484,0.5098039215686274,0.0,0.0
0041.jpg,fancy,"50 JAHRE RUMBLE IN THE JUNGLE Podium: Martin Krauß (Sportjournalist, taz) Dr. Michela Wrong (britische Journalistin) Fabian Kunow (Moderation) Film: When we were Kings (1997) Mo., 25. Nov., 19 Uhr ://about blank Markgrafendamm 24c, 10245 Berlin","50 JAHRE RUMDLE IN THE JUNGLE

D

—] Podium:

| Martin Krauß

{Sportjoumalist, taz)

| Dr. Michela Wrong

!

{br

ische Journalistin)

Fabian Kunow

(Moderation)

Film: When we were Kings (1997)

M

., 25. Nov., 19 Uhr

://about blank

Markgrafendamm 24c, 10245 Berlin","50 JAHRE RUMDLE IN THE JUNGLE D —] Podium: | Martin Krauß {Sportjoumalist, taz) | Dr. Michela Wrong ! {br ische Journalistin) Fabian Kunow (Moderation) Film: When we were Kings (1997) M ., 25. Nov., 19 Uhr ://about blank Markgrafendamm 24c, 10245 Berlin",0.9221311475409836,0.8319672131147541,0.1388888888888889,0.1388888888888889
0043.jpg,fancy,STABIL BLEIBEN UND MASSENHAFT WIDERSETZEN! LIVE DABEI: ★ ZSK ★ UND WEITERE ACTS! • 11. JANUAR 2025 • ALLE NACH RIESA • KUNDGEBUNG GEGEN AFD-PARTEITAG!,"ABIL

LE

IBEN

UND

MARSSENHAFT WIDERSETZEN!

—__

IVE DA

UND WE

ITERE ACTS!",ABIL LE IBEN UND MARSSENHAFT WIDERSETZEN! —__ IVE DA UND WE ITERE ACTS!,0.3866666666666667,0.31999999999999995,0.04,0.04
0044.jpg,fancy,NICHT OHNE UNS! DORTMUND jeden Samstag 14:30 Uhr - Willy-Brandt-Platz UNSERE DEMOKRATIE IST INFIZIERT! antikörper JETZT!,"NICHT OHNE UNS! DORTMUND

jeden Samstag 14:30 Uhr - Willy-Brandt-Platz

Mngß€

S

A

An k&

""Organieatoren nehiehneem 2020 Dortrand

JE","NICHT OHNE UNS! DORTMUND jeden Samstag 14:30 Uhr - Willy-Brandt-Platz Mngß€ S A An k& ""Organieatoren nehiehneem 2020 Dortrand JE",0.5583333333333333,0.4916666666666667,0.625,0.625
0045.jpeg,fancy,ACHTUNG NEUE VERSAMMLUNGSFLÄCHE! GROSSDEMO KASSEL Frühlingserwachen – Die Welt steht auf! „Wir werden ALLE da sein!“ KARLSWIESE / ORANGERIE KASSEL WELTWEIT – ALLE ZUSAMMEN 1 TAG – 1 ZIEL WELTWEIT – ALLE ZUSAMMEN IN DER MITTE DEUTSCHLANDS 20.03.2021 12:00 – 16:00 UHR MIT ANSCHLIESSENDEM AUFZUG LIVESTREAMS AUS ALLER WELT #Zusammenhalt statt Spaltung,"OE

GROSSDEMO

KASSEL

‘N“ e 5°‘“

NEN

/

—

v’:mmlmjäe/ww

Die Well 5fenf aufl

KARLSWIESE / ORANGERIE KASSEL

WELTWEIT - ALLE ZUSAMMEN

1TAG - 1ZIEL

WELTWEIT - ALLE ZUSAMMEN

IN DER MITTE DEUTSCHLANDS

20.03.2021

— 12:00 - 16:00 UHR

E

l/|‚

ANSCHLIESSENDEM AW

s

<\“°

4

«\‘° \\‘)(‘9

42

7

Üs

v

R”",OE GROSSDEMO KASSEL ‘N“ e 5°‘“ NEN / — v’:mmlmjäe/ww Die Well 5fenf aufl KARLSWIESE / ORANGERIE KASSEL WELTWEIT - ALLE ZUSAMMEN 1TAG - 1ZIEL WELTWEIT - ALLE ZUSAMMEN IN DER MITTE DEUTSCHLANDS 20.03.2021 — 12:00 - 16:00 UHR E l/|‚ ANSCHLIESSENDEM AW s <\“° 4 «\‘° \\‘)(‘9 42 7 Üs v R”,0.5558739255014327,0.46704871060171915,0.0,0.0
0046.jpeg,fancy,h48 Plötzlich Meerjungmensch Die beste (nicht)Karnevals-Kostüm Party Berlins 01. März 2025 AB 20 UHR PROJEKTRAUM HERMANNSTRABE 48 LINE UP DJ KETCHUP (SPICY BASS / BREAKBEAT) DJ TDIPPZ (HAPPY HARDCORE) + KOSTÜMWETTBEWERB + PARTYSPIELE *VERKLEIDUNG ERWÜNSCHT. EGAL WAS!*,"_

&01. MÄRZ 2025

Xx

LINS UF

AR ZOUHR

*

yeOY BASS/ BREHN s

PROJEKTRAUM 9'

D Thippz

‘""""7MMM)

HERMANNSTRARE 43

WERKUCDUNG momäi1. 26AL WAYl","_ &01. MÄRZ 2025 Xx LINS UF AR ZOUHR * yeOY BASS/ BREHN s PROJEKTRAUM 9' D Thippz ‘""""7MMM) HERMANNSTRARE 43 WERKUCDUNG momäi1. 26AL WAYl",0.2201492537313433,0.18283582089552242,0.02702702702702703,0.02702702702702703
0047.jpg,fancy,"15 JAHRE JUBILÄUMSSHOW GOITZSCHE FRONT WILLKUER Berserker Berlin UBER EATS MUSIC HALL BERLIN, 28.09.2024 EINLASS: 18.30 UHR","a""

?"".3‘7 *

nm Q

a

Fa

ÄHRE m- A

UBILÄ

HO

b

E E

ul

—

RE

C

‚FRSNT.:

O

<

R

E

SC

(D

D}

C

Lal 7

S

R

£

«

i

vı

C

Aa

S

Kr

MN

A

‚%erß’etkn W

Berlin

UBER EATS MUSIGC HALL

< BERLIN, 28.09, 2024

}

*

EINLASS 18.30 UHR","a"" ?"".3‘7 * nm Q a Fa ÄHRE m- A UBILÄ HO b E E ul — RE C ‚FRSNT.: O < R E SC (D D} C Lal 7 S R £ « i vı C Aa S Kr MN A ‚%erß’etkn W Berlin UBER EATS MUSIGC HALL < BERLIN, 28.09, 2024 } * EINLASS 18.30 UHR",0.05691056910569103,-0.3252032520325203,0.0,0.0
0049.jpg,fancy,"Rock'n'Roll Silvester BOPPIN'B Manu Tanzratte LEE'S REVENGE Silvester- & Wunschfeuer auf der Terrasse Killer Kirsche copper and blonde Di. 31.12.2024 Beginn 20:30 Uhr (Einlass 20 Uhr) Eintritt: 25 € + VVK | Späteinlass (ab 22:30 Uhr, nur Abendkasse): 15 € Bürgerhaus Dreieich Fichtestr. 50 | 63303 Dreieich","\

N

MS

VL

—

7

d

N

Z

N

N

l{ w

Y

\ Xr

N

BOPPIN B

25 S

E &$

3

P

C

S

“ onde

_-

Di. 3112.2024

Beginn 20:30 Uhr (Einlass 20 Uhn)

Eintritt: 25 € + VVG | Späteinlass (albı 22:30 Uhr, nur Abendkasse): 15 €

E

Bürgerhaus Dreieich X","\ N MS VL — 7 d N Z N N l{ w Y \ Xr N BOPPIN B 25 S E &$ 3 P C S “ onde _- Di. 3112.2024 Beginn 20:30 Uhr (Einlass 20 Uhn) Eintritt: 25 € + VVG | Späteinlass (albı 22:30 Uhr, nur Abendkasse): 15 € E Bürgerhaus Dreieich X",0.5130718954248366,0.44771241830065356,0.0,0.0
0050.jpg,fancy,"Einladung zur bewegten Versammlung Miteinander zur Freude Samstag, 15. August ab 17:30 vom Friedensengel zur Münchner Freiheit Die Maßnahmen der letzten Zeit haben uns allen viel abverlangt Mit Musik und guter Laune ziehen wir gemeinsam durch München und holen uns die LEBENSFREUDE zurück!","Einladung zur bewegten Versammlung

Miteinander

zur Freude

m

4®

An

/

\\\

X

J.‘

Samstag, 15. August ab 17:30

vom Friedensengel

zur Münchner Freiheit

Die 7‘4%nafunm der letzen Zeit haben uns allen Viel abverlangt.

Mit Musik und guter Laune zighen

Wr gemeinsam durch

Mürnchen z//zd/zalen uns die LEBENS)

OE

REUDE zurück!","Einladung zur bewegten Versammlung Miteinander zur Freude m 4® An / \\\ X J.‘ Samstag, 15. August ab 17:30 vom Friedensengel zur Münchner Freiheit Die 7‘4%nafunm der letzen Zeit haben uns allen Viel abverlangt. Mit Musik und guter Laune zighen Wr gemeinsam durch Mürnchen z//zd/zalen uns die LEBENS) OE REUDE zurück!",0.8373702422145328,0.7474048442906575,0.16279069767441862,0.16279069767441862
0051.jpg,fancy,bEwegunGS FREIHEIT #23 29.12.2023 ://ABOUT BLANK SOLIPARTY FÜR MENSCHEN MIT FLUCHTGESCHICHTE,"FA

G

;iw

EI

S

'4 }

9.

2023

ABOUT BLANK

A

%ı

Ü

Ag

.IPARTY FÜR MENSCHEN

%

MIT FLUCHTGESCHICHTE",FA G ;iw EI S '4 } 9. 2023 ABOUT BLANK A %ı Ü Ag .IPARTY FÜR MENSCHEN % MIT FLUCHTGESCHICHTE,0.5760869565217391,0.4347826086956522,0.0,0.0
0052.jpeg,fancy,"01.03.2025 Punk Against Gentrification Gemeinsam gegen das Clubsterben ni-jusan AUF KRAMPF LADEHEMMUNG Einlass : 19 Uhr Beginn : 20 Uhr VVK : 13,12€   AK : 15€ Wo : SOLTMANN","Tickets

01.03.2025

Punk Agamst

D

@*L

Gentr1f

D

en umüeet‘ “

Ill

J'U—' SIM

BF

RR

W

D

C

nnl

DE

» E

Ev.:‘

’ﬁv@

Einlass:

19 Uhr.

° ""3’.l

S

Beginhn: 20 Uhr

VVK:13,12€ AKs:

Wo","Tickets 01.03.2025 Punk Agamst D @*L Gentr1f D en umüeet‘ “ Ill J'U—' SIM BF RR W D C nnl DE » E Ev.:‘ ’ﬁv@ Einlass: 19 Uhr. ° ""3’.l S Beginhn: 20 Uhr VVK:13,12€ AKs: Wo",0.35260115606936415,0.19653179190751446,0.0,0.0
0054.jpg,fancy,MAGISCHES FÜRSTENFELD 5. + 6. Januar 2025 Zaubervarieté für die ganze Familie JANIS VON DEM BORNE MARION METTERNICH DETLEF WINTERBERG,"a

z a

.__/\___G

A

\/J(’—\Z

Z O

S

L>

D

&N

MAG

HES

FÜUÜRSTENFELD

5. + 6. Januar 2025

K w

D

Zaubervariete

für die ganze Famile

®

®

”

_",a z a .__/\___G A \/J(’—\Z Z O S L> D &N MAG HES FÜUÜRSTENFELD 5. + 6. Januar 2025 K w D Zaubervariete für die ganze Famile ® ® ” _,0.21052631578947367,0.03007518796992481,0.0,0.0
0055.jpg,fancy,"Soliparty für Frauen auf der Flucht (ROSA e.V.) DYNAMIC x EUPHORIOT 7.3.2025, 23–7 Uhr ://about blank SKYY YU/VA TIKITULA POWPOW MAARTEN KETRAEDA FUCHSITEK MISS PIXIE JULE BAMBULE GRETCHEN BAZOOKA SHANNON SOUNDQUIST HAVYLICOUS B2B GINGER B Tekno, Gabber, Frenchcore + Karaoke Markgrafendamm 24c, 10245 Berlin Fascists not welcome!","ﬂ

59

z

o‘

O‚«""l'm.

\\\\‘

ß’//

ED

A

Z

—— >

;®

FSS

’

.)‘

S> aD z

7

f

B

DU

ß

A?’?%Ä

p

/

‘—/

„'

//

W

.

d

E

0

QQQE

OÜ

N

Lo!

—__

Markgrafendamm 24c, 10245 Berlin

Fascists not weicome!

D

1o]","ﬂ 59 z o‘ O‚«""l'm. \\\\‘ ß’// ED A Z —— > ;® FSS ’ .)‘ S> aD z 7 f B DU ß A?’?%Ä p / ‘—/ „' // W . d E 0 QQQE OÜ N Lo! —__ Markgrafendamm 24c, 10245 Berlin Fascists not weicome! D 1o]",0.2727272727272727,0.17575757575757578,0.1276595744680851,0.1276595744680851
0057.jpg,fancy,HOCUS POCUS DIE INTERNATIONALE ZAUBERGALA MIT SORIA IENG ALBERTO GIORGI & LAURA SVEN HEUBES & SABRINA MAGIC DORIAN ANDY JORDAN MARC OBERON MODERATION BERT CALLENBACH 13. & 15.5.2022 VERANSTALTUNGSFORUM FÜRSTENFELD - STADTSAAL FÜRSTENFELD 12 • 82256 FÜRSTENFELDBRUCK • KARTEN AB 27€ AUF FÜRSTENFELD.RESERVIX.DE,"DIE

INTERNATIONALE

ZAUBERGALA

%.

’

SORIA IENG

ALBERTO GIORGI & LAURA

SVEN HEUBES & SABRINA

MAGIC DORIAN

ANDY JORDAN

MARC OBERON

BERT &ÄlﬂÄlu\n H

I

15.5..2022

VERAI

NGSFORUM FÜRSTENFELD -

F

‘\'\I‘\l‘l‘lh\

R

F

T

f

FUER

5 I‚\\l‘! \\‚\*\\I",DIE INTERNATIONALE ZAUBERGALA %. ’ SORIA IENG ALBERTO GIORGI & LAURA SVEN HEUBES & SABRINA MAGIC DORIAN ANDY JORDAN MARC OBERON BERT &ÄlﬂÄlu\n H I 15.5..2022 VERAI NGSFORUM FÜRSTENFELD - F ‘\'\I‘\l‘l‘lh\ R F T f FUER 5 I‚\\l‘! \\‚\*\\I,0.5792880258899676,0.4854368932038835,0.0,0.0
0059.jpg,fancy,"KIEZ COMEDY smash comedy 8. März, 19 Uhr, KUFA Moabit FLINTA* STAND UP COMEDY BERLIN Sozialraumorientierte Planungskoordination Gefördert durch die Stadtteilkasse","HE3

r

x

A

rn

‘ (

A

A

——

D

d

al

Z

-\v;i

eg

N

\

*

8. MÄRZ, 19 UHR, KUFA nmnmr‘éx'!d

——

I\IIE

S

‚

‘ : /‚

} ‘;’

PÜnungskoordination)","HE3 r x A rn ‘ ( A A —— D d al Z -\v;i eg N \ * 8. MÄRZ, 19 UHR, KUFA nmnmr‘éx'!d —— I\IIE S ‚ ‘ : /‚ } ‘;’ PÜnungskoordination)",0.1728395061728395,0.06172839506172845,0.0,0.0
0060.jpg,fancy,"POETRY B'N'B DEIN FAST PRIME-TIME POETRY SLAM 26. April 2024, 20.12 Uhr DAS GROSSE FINALE Eine Kooperation von Brakula Kultur in Bramfeld BIM Kulturzentrum auf KulTour","Ca

ıJ

DE

J

1l

I

/

1}

A

|

ı

_ d

nn

N

D_

——

(o)@)

‘v"" 1

T PRIME-TIME PUHRY U\M

7 W 2024, 2012

Eine Kooperation von

Brolule.

B!IM:x:","Ca ıJ DE J 1l I / 1} A | ı _ d nn N D_ —— (o)@) ‘v"" 1 T PRIME-TIME PUHRY U\M 7 W 2024, 2012 Eine Kooperation von Brolule. B!IM:x:",0.23353293413173648,0.08982035928143717,0.0,0.0
0061.jpg,fancy,Freedom Parade Die Verleihung der roten Clownsnase durch Captain Future an Dr. Drosten 01.10.2020 ab 10:00 Uhr vorm Schloss Bellevue GRAFIK: LASERURCH.DE,": Freedom Parade

Die \/gr\dhuvg der coten C (@umnsnase.

äu c C°f*""‘""‘ Futkure an \ nDr0$£ß

A

ms

22

SCöS

«“

, ﬁ) )

l(u

S

W

*

Z

O.\

OM.

020 ab40 :00 Uhr

vorm Schloss 3e‘ka",": Freedom Parade Die \/gr\dhuvg der coten C (@umnsnase. äu c C°f*""‘""‘ Futkure an \ nDr0$£ß A ms 22 SCöS «“ , ﬁ) ) l(u S W * Z O.\ OM. 020 ab40 :00 Uhr vorm Schloss 3e‘ka",0.326797385620915,0.18300653594771243,0.0,0.0
0062.jpg,fancy,"B!M Kulturzentrum SEI DABEI! LESECLUB HORIZONTE ERWEITERN WELTEN ERLESEN. LESECLUB Montags von 14.00 – 15.30 Uhr für alle Kinder zwischen 9 und 12 Jahren im Gymnasium Meiendorf, Raum 804, Kreuzbau, Schierenberg 60 Leseklubs Stiftung Lesen GYMNASIUM MEIENDORF LESECLUB MEIENDORF","BIM

zenfrum

Kultur-

N

M

HON ZONTE

ARWETERN

—— WELTENIERLESEN-

für alle Kinder zwischen 9 und 12 Jahren

-

im Gymnasium Meiendorf, Raum 804, Kreuzbau, Schierenberg 60

Lest’-°‘“hs

Freucm)

SYMNASDAM

jesem

VERBNDERG","BIM zenfrum Kultur- N M HON ZONTE ARWETERN —— WELTENIERLESEN- für alle Kinder zwischen 9 und 12 Jahren - im Gymnasium Meiendorf, Raum 804, Kreuzbau, Schierenberg 60 Lest’-°‘“hs Freucm) SYMNASDAM jesem VERBNDERG",0.5631768953068592,0.5018050541516246,0.0,0.0
0063.jpg,fancy,DEMO STOPPT DIE GASLOBBY soziale Klima- und Energiepolitik gegen die European Gas Conference POWER TO THE PEOPLE 28. März 17:30 Uhr Stephansplatz @systemchange.not.climatechange,"DEMO

STOPPT DIE

GASLOBBY

soziale Klima-

gegen die Euro|

Ea 0 Ckirmns

TO THE

28. März

QoPLE

AL

Stephansplatz

u

@systemchange.not.climatechange",DEMO STOPPT DIE GASLOBBY soziale Klima- gegen die Euro| Ea 0 Ckirmns TO THE 28. März QoPLE AL Stephansplatz u @systemchange.not.climatechange,0.6836158192090396,0.5819209039548023,0.2608695652173913,0.2608695652173913
0064.jpg,fancy,"KIEZFEST KIEZKLUB Treptow-Kolleg Samstag, 1. Juli 2023 von 14 – 18 Uhr Eröffnung durch Frau Weingart Stellvertretende Bezirksbürgermeisterin und Leiterin der Abteilung Soziales, Arbeit und Teilhabe Es spielt die Combo des Landespolizeiorchesters Brandenburg Die fröhlichen Herbstlerchen erfreuen uns mit ihrem Vortrag Kreistanzgruppe unter Leitung von Monika Kemmnitz Dirk Jüttner erfreut uns als Elvis Presley Kinder- und Erwachsenen-Tanzteam des PSV Olympia Berlin Belly Dance mit „SOURAIA HAGIR“ Eine kostenlose Fahrradkennzeichnung durch den Polizeabschnitt 65, außerdem gibt es noch Mit- mach-Aktionen für Kinder, Seifenblasen mit Ciello, Holzarbeiten, Schwerter basteln mit Marlies, das Kinderschminken mit Farina und Jessica, Malen und Basteln mit Michaela und vieles mehr … Unsere Ehrenamtlichen des KIEZKLUB’s und das Seniorenpflegeheim DOMIZIL verwöhnen sie mit selbstgebackenem Kuchen. Für Ihr leibliches Wohl ist gesorgt.","‘«

D4

@

S

KIE

KIEZKLUB Treptow- Ko%og

5am5tag‚ 1 JUI| 2023 von 14 — 18 Uhr

Eröffnung durch Frau Weingart

Dirk Jüttner

Stellvertretende Bezirksbürgermeisterin

und Leiterin der Abteilung Soziales, Arbeit

erfreut uns als Elvis Presley

Kinder- und Erwachsenen-Tanzteam

und Teilhabe

des PSV Olympia Berlin

Es spielt die Combo des

Landespolizeiorchesters

Belly Dance mit „SOURAIA HAGIR“

Brandenburg

Eine kostenlose Fahrradkennzeichnung durch den

Die fröhlichen Herbstlerchen

Polzeiabschnitt 65, außerdem gibt es noch Mit-

mach-Aktionen für Kinder, Seifenblasen mit Ciello,

erfreuen uns mit ihrem Vortrag

Holzarbeiten, Schwerter basteln mit Marlies, das

Kreistanzgruppe unter Leitung von

Kinderschminken mit Farina und Jessica, Malen

Monika Kemmnitz

und Basteln mit Michaela und vieles mehr

Unsere Ehrenamtlichen des KIEZKLUB's und das

/

Seniorenpflegeheim DOMIZIL verwöhnen sie mit

selbstgebackenem Kuchen. Für Ihr leibliches Wohl

ist gesorgt.

K ICESZUKAURB

O

TRDEDTAW KMIILEC

3 (a","‘« D4 @ S KIE KIEZKLUB Treptow- Ko%og 5am5tag‚ 1 JUI| 2023 von 14 — 18 Uhr Eröffnung durch Frau Weingart Dirk Jüttner Stellvertretende Bezirksbürgermeisterin und Leiterin der Abteilung Soziales, Arbeit erfreut uns als Elvis Presley Kinder- und Erwachsenen-Tanzteam und Teilhabe des PSV Olympia Berlin Es spielt die Combo des Landespolizeiorchesters Belly Dance mit „SOURAIA HAGIR“ Brandenburg Eine kostenlose Fahrradkennzeichnung durch den Die fröhlichen Herbstlerchen Polzeiabschnitt 65, außerdem gibt es noch Mit- mach-Aktionen für Kinder, Seifenblasen mit Ciello, erfreuen uns mit ihrem Vortrag Holzarbeiten, Schwerter basteln mit Marlies, das Kreistanzgruppe unter Leitung von Kinderschminken mit Farina und Jessica, Malen Monika Kemmnitz und Basteln mit Michaela und vieles mehr Unsere Ehrenamtlichen des KIEZKLUB's und das / Seniorenpflegeheim DOMIZIL verwöhnen sie mit selbstgebackenem Kuchen. Für Ihr leibliches Wohl ist gesorgt. K ICESZUKAURB O TRDEDTAW KMIILEC 3 (a",0.54983922829582,0.5016077170418006,0.008130081300813009,0.008130081300813009
0066.jpg,fancy,HocusPocus Fürstenfeld Festival der Zauberkunst Veranstaltungsforum Fürstenfeld 11. – 15. Mai 2022,"OCUSPOCUS

*$*„c

Fürsten

feld

Festival der Zauberkunst

Veranstaltungsforum

Fürstenfeld

11.- 15. Mai 2022

r""

el

. Z

W*""K v“

« 4y","OCUSPOCUS *$*„c Fürsten feld Festival der Zauberkunst Veranstaltungsforum Fürstenfeld 11.- 15. Mai 2022 r"" el . Z W*""K v“ « 4y",0.5816326530612245,0.40816326530612246,0.0,0.0
0067.jpeg,fancy,"HEART OF GAZA Eine Ausstellung mit Bildern von Kindern aus Gaza @stadtteilkomitee_lichtenberg @stk_lichtenberg 15.03.2025 - 16Uhr Café Wostok, Weitlingstr. 97 10317 Fundraising Veranstaltung | Eintritt frei Alle Spenden werden gezielt für das Projekt “We are not alone” eingesetzt","HEART

&:

Eine Ausstellung mit Bildern '

von Kindern aus Gaza

© @stadtteilkomitee_lichtenberg

@7 @stk_lichtenberg

15.03.2025 - 16Uhr

A

Cafe Wostok, Weitlingstr. 97 10317

Fundraising Veranstaltung | Eintritt frei ©53E

Alle Spenden werden gezielt für das Projekt “We are not alone” eingesetzt

m]","HEART &: Eine Ausstellung mit Bildern ' von Kindern aus Gaza © @stadtteilkomitee_lichtenberg @7 @stk_lichtenberg 15.03.2025 - 16Uhr A Cafe Wostok, Weitlingstr. 97 10317 Fundraising Veranstaltung | Eintritt frei ©53E Alle Spenden werden gezielt für das Projekt “We are not alone” eingesetzt m]",0.9107142857142857,0.8607142857142858,0.13157894736842105,0.13157894736842105
0071.jpg,fancy,Freedom Parade No11 Großdemo mit Querdenken 29. August 2020 11:00 Uhr Start: Brandenburger Tor Ziel: Siegessäule GRAFIK: LASERLURCH.DE,"®

Freedom Parade N211

GROBDEMO mit QUERDENKEN

(

®|

\ 57

nn

reedom Para

N 7

Ül 29.August 2020

SE

“a

11 : 00 Uh/

jl“//

Stack: Branden?

gf%!f Tor

ZieL

Si050.88d\)\£«

\

GRAFIR:

LASERWRAHEDE |",® Freedom Parade N211 GROBDEMO mit QUERDENKEN ( ®| \ 57 nn reedom Para N 7 Ül 29.August 2020 SE “a 11 : 00 Uh/ jl“// Stack: Branden? gf%!f Tor ZieL Si050.88d\)\£« \ GRAFIR: LASERWRAHEDE |,0.27611940298507465,0.08955223880597019,0.0,0.0
0072.jpg,fancy,"DEMO UND LICHTERMEER „ZUSAMMENHALTEN GEGEN RECHTS“ MI. 14.2.2024 RIED IM INNKREIS 16:30 Bahnhof Ried (Bahnhofstraße 69) ab 17:00 Kundgebung, Marktplatz Ried mit Monika Salzer, Hans-Henning Scharsach und Susanne Scholl Bitte Kerze mitnehmen! omasgegenrechts.at ab 16:00 „Kulturpolitischer Aschermittwoch“ in der Giesserei, Ried kulturlandimpulse.at ZUM SCHUTZ UNSERER DEMOKRATIE OMAS GEGEN RECHTS OMAS GEGEN RECHTS","<

DEMO UND L

EeER '

MAS

ﬂ°$l\

NH

-('L

c‚0s‘

<JI- RECHTS

RECHTS* « }

un>

.\\(-

®

Ml 1N T ‘202ü

®

RIED IM \NN\<RE\S

.

gn“

16:30 Bahnhof Ried

(Bahnhofstraße 69)

NS

ab 17:00 Kundgebüng,

Mark; Iatz.Rled

ab |6 00

OMA

mit Monika Salzer, Hans-

Scharsach

oli

GEGEN

und Susanne Scholl

-

erei, Ried

RECHTS,

Bitte Kerze mitnehmen!

<

pulse.at

Omasgegenrechts.at

v /

e

D )

[ar}

w Lu\","< DEMO UND L EeER ' MAS ﬂ°$l\ NH -('L c‚0s‘ <JI- RECHTS RECHTS* « } un> .\\(- ® Ml 1N T ‘202ü ® RIED IM \NN\<RE\S . gn“ 16:30 Bahnhof Ried (Bahnhofstraße 69) NS ab 17:00 Kundgebüng, Mark; Iatz.Rled ab |6 00 OMA mit Monika Salzer, Hans- Scharsach oli GEGEN und Susanne Scholl - erei, Ried RECHTS, Bitte Kerze mitnehmen! < pulse.at Omasgegenrechts.at v / e D ) [ar} w Lu\",0.3438256658595642,0.23486682808716708,0.019230769230769232,0.019230769230769232
0073.jpeg,fancy,Umsonst- flohmarkt + Waffeln & Musik Lang vergessene Schätze des Hauses könnten euch gehören 02.03. | 12⁰⁰ - 17⁰⁰ Rigaer Straße 94,"Umsonst-

Waffeln & Musik

o

—— —7

Ql}

iM

V

Lang

ba

P

—M

“n-n:ü_al 0

Rigaer Straße 94",Umsonst- Waffeln & Musik o —— —7 Ql} iM V Lang ba P —M “n-n:ü_al 0 Rigaer Straße 94,0.4,0.3307692307692308,0.045454545454545456,0.045454545454545456
0074.jpg,fancy,"ZERO WASTE FUTURE FESTIVAL Null Verschwendung. Volles Programm. 16. November 2024 13:00–18:00 Uhr NochMall, Berlin-Reinickendorf Komm vorbei!","Null Verschwendung.

Volles Programm.

16. November 2024

13:00—18:00 Uhr

NochMall, Berlin-Reinickendorf","Null Verschwendung. Volles Programm. 16. November 2024 13:00—18:00 Uhr NochMall, Berlin-Reinickendorf",0.7092198581560284,0.6524822695035462,0.0,0.0
0075.jpg,fancy,"My Heart is a Kinderdisco KINDERDISCO Friday 26 APRIL 14:00 - 19:30 ://About Blank - S-Bahn Ostkreuz DJs: Robert Owens, Manuel Bürger ALL AGES","n

i

N

a

ul |M

W

O0r

l Lr

M 3

r9

Al

m'‚

K

S

‘

i A

© © _-

S

f AL

E

Co

260

‘ :/MAbovt BlanX- 5SBahn OSEKrevz

Djs:Robert

nf, Manvel DG","n i N a ul |M W O0r l Lr M 3 r9 Al m'‚ K S ‘ i A © © _- S f AL E Co 260 ‘ :/MAbovt BlanX- 5SBahn OSEKrevz Djs:Robert nf, Manvel DG",0.34507042253521125,0.15492957746478875,0.041666666666666664,0.041666666666666664
0078.png,fancy,LLEWELLYN LIVE SARA MILLER B2B KEV SHERIDAN KARETE BU JESSAMINE live at robert johnson running back riotvan permanent vacation maeve institut für zukunft drive g-edit ://about blank BORN WITH A NERVOUS BREAKDOWN ://about blank sat 6.5.2023 2 pm,"LLEWELLYN

live at robertjohnson. running back  riotvan

SARA MILLER »# KEV SHERIDAN

Institut für zukunft _ drive

KARETE BU

JESSAMINE

:J/about blank

S

://about blank

sat 6.5.2023 2pm",LLEWELLYN live at robertjohnson. running back riotvan SARA MILLER »# KEV SHERIDAN Institut für zukunft _ drive KARETE BU JESSAMINE :J/about blank S ://about blank sat 6.5.2023 2pm,0.4590163934426229,0.4098360655737705,0.02631578947368421,0.02631578947368421
