file_name,category,ground_truth,ocr_easyocr,cer,wer,normalized_ocr_easyocr,cer2,wer2
0040.jpeg,fancy,"SOLI-FESTIVAL 1. März 2025, 12 - 0 Uhr UNSERE STIMMEN SOLL MAN HÖREN! Mühlstrasse 14 e.V. Soziokulturelles Stadtteilzentrum Leipzig AMNESTY INTERNATIONAL","SOLI-FESTIVAL 2025, 1. UNSERE STIMMEN SOLL MAN HDRENI Mühlstrasse 14 e.V AMNESTY Soziokulturelles Stadtteilzentrum Leipzig INTERNATIONAL 12 - 0 Uhr März",0.3333333333333333,0.7142857142857143,"SOLI-FESTIVAL 2025, 1. UNSERE STIMMEN SOLL MAN HDRENI Mühlstrasse 14 e.V AMNESTY Soziokulturelles Stadtteilzentrum Leipzig INTERNATIONAL 12 - 0 Uhr März",0.3333333333333333,0.7142857142857143
0041.jpg,fancy,"50 JAHRE RUMBLE IN THE JUNGLE Podium: Martin Krauß (Sportjournalist, taz) Dr. Michela Wrong (britische Journalistin) Fabian Kunow (Moderation) Film: When we were Kings (1997) Mo., 25. Nov., 19 Uhr ://about blank Markgrafendamm 24c, 10245 Berlin","50 WWLELUMUINTEJNCU Podium: Martin Krauß (Sportournalist, {az) Dr. Michela Wrong (briuische lournalistin) Fabian Kunow (Mooeratico) Film: When we were Kings (1997) Moe; 25. Novo, 19 Uhr flabout blank Markgrafendamm 24c, 10245 Berlin",0.12295081967213115,0.3611111111111111,"50 WWLELUMUINTEJNCU Podium: Martin Krauß (Sportournalist, {az) Dr. Michela Wrong (briuische lournalistin) Fabian Kunow (Mooeratico) Film: When we were Kings (1997) Moe; 25. Novo, 19 Uhr flabout blank Markgrafendamm 24c, 10245 Berlin",0.12295081967213115,0.3611111111111111
0043.jpg,fancy,STABIL BLEIBEN UND MASSENHAFT WIDERSETZEN! LIVE DABEI: ★ ZSK ★ UND WEITERE ACTS! 11. JANUAR 2025 • ALLE NACH RIESA • ▸ KUNDGEBUNG GEGEN AFD-PARTEITAG!,STABIL BLEIBEN WIDERSETZEN! ACTS! UND 11. JANUAR 2025 ALLE NACH RIESA KUNDGEBUNG GEGEN AFD-PARTEITAG! MASSENHAFT UNd DABEI: LIVE WEITERE,0.58,0.68,STABIL BLEIBEN WIDERSETZEN! ACTS! UND 11. JANUAR 2025 ALLE NACH RIESA KUNDGEBUNG GEGEN AFD-PARTEITAG! MASSENHAFT UNd DABEI: LIVE WEITERE,0.58,0.68
0044.jpg,fancy,NICHT OHNE UNS! DORTMUND jeden Samstag 14:30 Uhr - Willy-Brandt-Platz UNSERE DEMOKRATIE IST INFIZIERT! antikörper JETZT!,"NIchT OHNE UNs: DORTMUND jeden Samstag 14.30 Uhr Willy-Brandt-Platz 1 antikcrpur Jerzf"" Ch2n0 Per Iend MnsEre ) 4",0.44166666666666665,0.8125,"NIchT OHNE UNs: DORTMUND jeden Samstag 14.30 Uhr Willy-Brandt-Platz 1 antikcrpur Jerzf"" Ch2n0 Per Iend MnsEre ) 4",0.44166666666666665,0.8125
0045.jpeg,fancy,ACHTUNG NEUE VERSAMMLUNGSFLÄCHE! GROSSDEMO KASSEL Wir werden ALLE da sein!Frühlingserwachen – Die Welt steht auf! KARLSWIESE / ORANGERIE KASSEL WELTWEIT – ALLE ZUSAMMEN 1 TAG – 1 ZIEL WELTWEIT – ALLE ZUSAMMEN IN DER MITTE DEUTSCHLANDS 20.03.2021 12:00 – 16:00 UHR MIT ANSCHLIESSENDEM AUFZUG LIVESTREAMS AUS ALLER WELT #Zusammenhalt statt Spaltung,"ACHTUNG NEUE VERSAMMLUNGSFLÄCHE! GROSSDEMO nWir KASSEL do Frühlingserwachen Die Welt steht auf KARLSWIESE / ORANGERIE KASSEL WELTWEIT ALLE ZUSAMMEN 1 TAG 1 ZIEL WELTWEIT ALLE ZUSAMMEN IN DER MITTE DEUTSCHLANDS 20.03.2021 12:00 16:00 UHR MIT ANSCHLIESSENDEM AuFZUG werden sein!"" ALLE  statt LIVESTREAMS #Zusammenhalt ALLER Spaltung AUS WELT",0.23121387283236994,0.4117647058823529,"ACHTUNG NEUE VERSAMMLUNGSFLÄCHE! GROSSDEMO nWir KASSEL do Frühlingserwachen Die Welt steht auf KARLSWIESE / ORANGERIE KASSEL WELTWEIT ALLE ZUSAMMEN 1 TAG 1 ZIEL WELTWEIT ALLE ZUSAMMEN IN DER MITTE DEUTSCHLANDS 20.03.2021 12:00 16:00 UHR MIT ANSCHLIESSENDEM AuFZUG werden sein!"" ALLE statt LIVESTREAMS #Zusammenhalt ALLER Spaltung AUS WELT",0.22832369942196531,0.4117647058823529
0046.jpeg,fancy,h48 Plötzlich Meerjungmensch Die beste (nicht)Karnevals - Kostüm Party Berlins 01. MÄRZ 2025 AB 20 UHR PROJEKTRAUM HERMANNSTRABE 48 LINE UP DJ KETCHUP (SPICY BASS / BREAKBEAT) DJ TDIPPZ (HAPPY HARDCORE) +KOSTÜMWETTBEWERB +PARTYSPIELE *VERKLEIDUNG ERWÜNSCHT. EGAL WAS!,018 @lBozlleh Teoiuwgmense Die beste (nicht)Karnevals Kostüm Berlins 01. MÄRZ 2025 AB 20 Uhf Lineuf Dj Projektraum (HafPy Haraone) HermannntrAke 48 KostÜmoontent PaRT/fele 'VzikleidungzinoniyuhtZgaLwaj! Party Ketohur BReaKbeat) Bann/ (sFio/ Du Tnifz,0.6629213483146067,0.7297297297297297,018 @lBozlleh Teoiuwgmense Die beste (nicht)Karnevals Kostüm Berlins 01. MÄRZ 2025 AB 20 Uhf Lineuf Dj Projektraum (HafPy Haraone) HermannntrAke 48 KostÜmoontent PaRT/fele 'VzikleidungzinoniyuhtZgaLwaj! Party Ketohur BReaKbeat) Bann/ (sFio/ Du Tnifz,0.6629213483146067,0.7297297297297297
0047.jpg,fancy,"15 JAHRE JUBILÄUMSSHOW GOITZSCHE FRONT WILLKUER Berserker Berlin UBER EATS MUSIC HALL BERLIN, 28.09.2024 EINLASS: 18.30 UHR",15 YAHRE SJUBILÄUMSSHOW GOiizsGHe FRENT wineri SBergecker Berlin UBER EATS MUSIC HALL BERLIN 28.09.2024 EINLASS: 18.30 VHR,0.17886178861788618,0.47058823529411764,15 YAHRE SJUBILÄUMSSHOW GOiizsGHe FRENT wineri SBergecker Berlin UBER EATS MUSIC HALL BERLIN 28.09.2024 EINLASS: 18.30 VHR,0.17886178861788618,0.47058823529411764
0049.jpg,fancy,"Rock'n'Roll Silvester BOPPIN'B Manu Tanzratte Killer Kirsche copper blonde Silvester- & Wünschefeuer auf der Terrasse Di. 31.12.2024 Beginn 20:30 Uhr (Einlass 20 Uhr) Eintritt: 25 € + VVG | Späteinlass (ab 22:30 Uhr, nur Abendkasse): 15 € Bürgerhaus Dreieich Fichtestr. 50 | 63303 Dreieich","Manu 2E2 8ibole;8 {imddjeuer Kaler @drquae TiE (oionde , Di. 31.12.2024 Beginn 20.30 Uhr (Einlass 20 Uhr) Eintritt: 25 € + VVG | Späteinlass (ab 22.30 Uhr; nur Abendkasse): 15 € Bürgerhaus Dreieich KR BURGERHÄUSER Fichtestr: 50 | 63303 Dreieich DREIEICH Irckeis Inlos Ticket Service Dreieich, fichosir S0,06105-6000 0, wnv buergothoeusor-droioich de X44R 7pe8 BOPPIHB Tanzratte Vonsche",0.8858131487889274,0.8409090909090909,"Manu 2E2 8ibole;8 {imddjeuer Kaler @drquae TiE (oionde , Di. 31.12.2024 Beginn 20.30 Uhr (Einlass 20 Uhr) Eintritt: 25 € + VVG | Späteinlass (ab 22.30 Uhr; nur Abendkasse): 15 € Bürgerhaus Dreieich KR BURGERHÄUSER Fichtestr: 50 | 63303 Dreieich DREIEICH Irckeis Inlos Ticket Service Dreieich, fichosir S0,06105-6000 0, wnv buergothoeusor-droioich de X44R 7pe8 BOPPIHB Tanzratte Vonsche",0.8858131487889274,0.8409090909090909
0050.jpg,fancy,"Einladung zur bewegten Versammlung Miteinander zur Freude Samstag, 15. August ab 17:30 vom Friedensengel zur Münchner Freiheit Die Maßnahmen der letzten Zeit haben uns allen viel abverlangt. Mit Musik und guter Laune ziehen wir gemeinsam durch München und holen uns die LEBENSFREUDE zurück!","Zur bewegten UViteinander ZUr Treude Samstag, 15. August ab 17.30 vom Friedensengel zur Münchner Freiheit Die Maßnahmen der letzen Zeit haben uns allen Yiel abverlangt Mit Musik und guter Laune zichen wir gemeinsam durch Munchen und holen uns die LEBENSPREUDE zuruck' Einladung Versammlung",0.2,0.37209302325581395,"Zur bewegten UViteinander ZUr Treude Samstag, 15. August ab 17.30 vom Friedensengel zur Münchner Freiheit Die Maßnahmen der letzen Zeit haben uns allen Yiel abverlangt Mit Musik und guter Laune zichen wir gemeinsam durch Munchen und holen uns die LEBENSPREUDE zuruck' Einladung Versammlung",0.2,0.37209302325581395
0051.jpg,fancy,bEweGungsFREIHEIT #23 29.12.2023 ://ABOUT BLANK Soliparty für Menschen mit Fluchtgeschichte,bEweGunGs FREIHEIT #23 29.12.2023 :/ABOUT BLANK SOLIPARTY FÜR MENSCHEN MIT FLUCHTGESCHICHTE,0.42857142857142855,0.8,bEweGunGs FREIHEIT #23 29.12.2023 :/ABOUT BLANK SOLIPARTY FÜR MENSCHEN MIT FLUCHTGESCHICHTE,0.42857142857142855,0.8
0052.jpeg,fancy,"01.03.2025 Punk Against Gentrification Gemeinsam gegen das Clubsterben ni ju san AUF KRAMPF LADEHEMMUNG Einlass: 19 Uhr Beginn: 20 Uhr VVK: 13,12€ AK: 15€ Wo: SOLTMANN","Tickets 01.03.2025 Punk Against Gentrification Gemeinsam gegen das Clubsterben ni Ju san 8 LADEHEMMUNG Sals Jhe Einlass : 19 Uhr Beginn 20 Uhr VVK : 13,12€ AK : 15€ Wo : S@LTMANN Avf KRAMPF",0.2694610778443114,0.6923076923076923,"Tickets 01.03.2025 Punk Against Gentrification Gemeinsam gegen das Clubsterben ni Ju san 8 LADEHEMMUNG Sals Jhe Einlass : 19 Uhr Beginn 20 Uhr VVK : 13,12€ AK : 15€ Wo : S@LTMANN Avf KRAMPF",0.2694610778443114,0.6923076923076923
0054.jpg,fancy,MAGISCHES FÜRSTENFELD 5. + 6. Januar 2025 Zaubervarieté für die ganze Familie JANIS VON DEM BORNE MARION METTERNICH DETLEF WINTERBERG,MAGISCHES FÜRSTENFELD 5. + 6. Januar 2025 Zaubervariete für die ganze Famile 4 JANIS VON MARION DETLEE DEM BORNE METTERNICH WINTERBERG,0.21804511278195488,0.35,MAGISCHES FÜRSTENFELD 5. + 6. Januar 2025 Zaubervariete für die ganze Famile 4 JANIS VON MARION DETLEE DEM BORNE METTERNICH WINTERBERG,0.21804511278195488,0.35
0055.jpg,fancy,"Soliparty für Frauen auf der Flucht (ROSA e.V.) DYNAMIC x EUPHORIOT 7.3.2025, 23–7 Uhr :://about blank SKYY YU/VA TIKITULA POWPOW MAARTEN KETRAEDA FUCHSITEK MISS PIXIE JULE BAMBULE GRETCHEN BAZOOKA SHANNON SOUNDQUIST HAVYLICOUS B2B GINGER B Tekno, Gabber, Frenchcore + Karaoke Markgrafendamm 24c, 10245 Berlin Fascists not welcome!","Soliparty für Frauen auf der Flucht (ROSA e.V.) DYNAMIC X EuPhoRiDT 1.3.2025,23-7 Uhr 'labout blank SKYY YU/VA TIKITULA PowPow MAARTEN KETRAEDA FUCHSITEK MISS PIXIE JULE BAMBULE GRETCHEN BAZooKa ShAnnon Soundquist HAVYLICOUS B28 GINGER B Tekno, Gabber; Frenchcore Karaoke Markgrafendamm 24c,10245 Berlin Fascists not welcomel",0.12084592145015106,0.3191489361702128,"Soliparty für Frauen auf der Flucht (ROSA e.V.) DYNAMIC X EuPhoRiDT 1.3.2025,23-7 Uhr 'labout blank SKYY YU/VA TIKITULA PowPow MAARTEN KETRAEDA FUCHSITEK MISS PIXIE JULE BAMBULE GRETCHEN BAZooKa ShAnnon Soundquist HAVYLICOUS B28 GINGER B Tekno, Gabber; Frenchcore Karaoke Markgrafendamm 24c,10245 Berlin Fascists not welcomel",0.12084592145015106,0.3191489361702128
0057.jpg,fancy,"Hocus Pocus Die internationale Zaubergala mit Soria Ieng, Alberto Giorgi & Laura, Sven Heubes & Sabrina, Magic Dorian, Andy Jordan, Marc Oberon Moderation Bert Callenbach 13. & 15.5.2022 Veranstaltungsforum Fürstenfeld – Stadtsaal Fürstenfeld 12 82256 Fürstenfeldbruck Karten ab 27€ auf fuerstenfeld.reservix.de",DIE INTERNATIONALE ZAUBERGALA Jolur SORIA IENG ALBERTO GIORGI & LAURA SVEN HEUBES & SABRINA MAGIC DORIAN ANDY JORDAN MARC OBERON odiaatioe BERT CALLENBACH 13. & 15.5.2022 VERANSTALTUNGSFORUM FÜRSTENFELD STADTSAAL FURSTENFELD 12 82256 FURSTENFELDBRUCK KARTEN AB 27€ AUF FUIRSTENFELDRESERVIXDE 44u4,0.7202572347266881,0.8292682926829268,DIE INTERNATIONALE ZAUBERGALA Jolur SORIA IENG ALBERTO GIORGI & LAURA SVEN HEUBES & SABRINA MAGIC DORIAN ANDY JORDAN MARC OBERON odiaatioe BERT CALLENBACH 13. & 15.5.2022 VERANSTALTUNGSFORUM FÜRSTENFELD STADTSAAL FURSTENFELD 12 82256 FURSTENFELDBRUCK KARTEN AB 27€ AUF FUIRSTENFELDRESERVIXDE 44u4,0.7202572347266881,0.8292682926829268
0059.jpg,fancy,8. März 19 Uhr KUFA Moabit FLINTA* Stand Up Comedy Smash Comedy Kiez Comedy Berlin Sozialraumorientierte Planungskordination Gefördert durch die Stadtteilkasse,"8. 19 UHR, KUFA MOABIT_ FLINTA StAND UP COMEDY Berlin Sozfalraunor Gcfordert durch desdetelleasse MEZ CMxED Juash comedy MÄRZ,",0.6729559748427673,0.8571428571428571,"8. 19 UHR, KUFA MOABIT_ FLINTA StAND UP COMEDY Berlin Sozfalraunor Gcfordert durch desdetelleasse MEZ CMxED Juash comedy MÄRZ,",0.6729559748427673,0.8571428571428571
0060.jpg,fancy,"Poetry B'n'B Dein Fast Prime-Time Poetry Slam 26. April 2024, 20.12 Uhr Das grosse Finale Eine Kooperation von Brakula Kultur in Bramfeld BIM Kulturzentrum auf KulTour","poetby BIB 43 DEHH Fast PRIHE TNE POETRY sLaM 2 6 Abrit 20 2 4 , 2012 Uhr das GRosse FTNALE Eine Kooperation von Brakvle B'M Kultumm_ Auatur In DRAAFGZD @uKullou}",0.47305389221556887,1.0384615384615385,"poetby BIB 43 DEHH Fast PRIHE TNE POETRY sLaM 2 6 Abrit 20 2 4 , 2012 Uhr das GRosse FTNALE Eine Kooperation von Brakvle B'M Kultumm_ Auatur In DRAAFGZD @uKullou}",0.47305389221556887,1.0384615384615385
0061.jpg,fancy,Freedom Parade Die Verleihung der roten Clownsnase durch Captain Future an Dr. Drosten 01.10.2020 ab 10:00 Uhr vorm Schloss Bellevue Grafik: LaserLurch.de,Freedom Porade Die Verleihung Je roten Clounsnase durdh Captain anDrDrosten P 1 8 01.40.2020 ab AO:ODUhr Vorm Schloss Belkvve Future,0.3181818181818182,0.6818181818181818,Freedom Porade Die Verleihung Je roten Clounsnase durdh Captain anDrDrosten P 1 8 01.40.2020 ab AO:ODUhr Vorm Schloss Belkvve Future,0.3181818181818182,0.6818181818181818
0062.jpg,fancy,"B!M Kulturzentrum SEI DABEI! LESECLUB HORIZONTE ERWEITERN WELTEN ERLESEN. LESECLUB Montags von 14.00 – 15.30 Uhr für alle Kinder zwischen 9 und 12 Jahren im Gymnasium Meiendorf, Raum 804, Kreuzbau, Schierenberg 60 LESECLUBS Stiftung Lesen GYMNASIUM MEIENDORF LESECLUB MEIENDORF","B'M Kultuum Sei DABEi LesecLuB tlriiiur   1 WELTEN ERLESEN. LESECLUB Montags von 14.00 2 15.30 Uhr für alle Kinder zwischen 9 und 12 Jahren { im Gymnasium Meiendorf; Raum 804, Kreuzbau; Schierenberg 60 GYMNAEIUM Stiftung Lesen MEMENDORF Leseclubs rau(ryedao",0.2779783393501805,0.41025641025641024,"B'M Kultuum Sei DABEi LesecLuB tlriiiur 1 WELTEN ERLESEN. LESECLUB Montags von 14.00 2 15.30 Uhr für alle Kinder zwischen 9 und 12 Jahren { im Gymnasium Meiendorf; Raum 804, Kreuzbau; Schierenberg 60 GYMNAEIUM Stiftung Lesen MEMENDORF Leseclubs rau(ryedao",0.2779783393501805,0.41025641025641024
0063.jpg,fancy,DEMO STOPPT DIE GASLOBBY soziale Klima- und Energiepolitik gegen die European Gas Conference POWER TO THE PEOPLE 28. März 17:30 Uhr Stephansplatz @systemchange.not.climatechange,"DEMO STOPPT DIE GASLOBBY soziale Klima- und Energiepolitik gegen die European Gas Conference POMER TOTHE 28. März RoPLe 17,30 Uhr Stephansplatz @systemchange not.climatechange",0.096045197740113,0.34782608695652173,"DEMO STOPPT DIE GASLOBBY soziale Klima- und Energiepolitik gegen die European Gas Conference POMER TOTHE 28. März RoPLe 17,30 Uhr Stephansplatz @systemchange not.climatechange",0.096045197740113,0.34782608695652173
0064.jpg,fancy,"KIEZFEST KIEZKLUB Treptow-Kolleg Samstag, 1. Juli 2023 von 14 – 18 Uhr Eröffnung durch Frau Weingart Stellvertretende Bezirksbürgermeisterin und Leiterin der Abteilung Soziales, Arbeit und Teilhabe Es spielt die Combo des Landespolizeiorchesters Brandenburg Die fröhlichen Herbstlerchen erfreuen uns mit ihrem Vortrag Kreistanzgruppe unter Leitung von Monika Kemmnitz Dirk Jüttner erfreut uns als Elvis Presley Kinder- und Erwachsenen-Tanzteam des PSV Olympia Berlin Belly Dance mit „SOURAIA HAGIR“ Eine kostenlose Fahrradkennzeichnung durch den Polizeiabschnitt 65, außerdem gibt es noch Mitmach-Aktionen für Kinder, Seifenblasen mit Ciello, Holzarbeiten, Schwerter basteln mit Marlies, das Kinderschminken mit Farina und Jessica, Malen und Basteln mit Michaela und vieles mehr ... Unsere Ehrenamtlichen des KIEZKLUB’s und das Seniorenpflegeheim DOMIZIL verwöhnen sie mit selbstgebackenem Kuchen. Für Ihr leibliches Wohl ist gesorgt. KIEZKLUB","KIEZFEST KIEZKLUB Trptow-Kolleg Samstag, 1.Juli 2023 von 14 - 18 Uhr Eröffnung durch Frau Weingart Dirk Jüttner Stellvertretende Bezirksbürgermeisterin erfreut uns als Elvis Presley und Leiterin der Abteilung Soziales, Arbeit und Teilhabe Kinder- und Erwachsenen-Tanzteam des PSV Olympia Berlin Es spielt die Combo des Landespolizeiorchesters Belly Dance mit ,SOURAIA HAGIR"" Brandenburg Eine kostenlose Fahrradkennzeichnung durch den Die fröhlichen Herbstlerchen Polzeiabschnitt 65, außerdem gibt es noch Mit- erfreuen uns mit ihrem Vortrag mach-Aktionen für Kinder, Seifenblasen mit Ciello; Holzarbeiten, Schwerter basteln mit Marlies; das Kreistanzgruppe unter Leitung von Kinderschminken mit Farina und Jessica, Malen Monika Kemmnitz und Basteln mit Michaela und vieles mehr _ Unsere Ehrenamtlichen des KIEZKLUB's und das Seniorenpflegeheim DOMIZIL verwöhnen sie mit selbstgebackenem Kuchen. Für Ihr leibliches Wohl ist gesorgt. K / E Z K L U B Tdedtow Voll[c",0.44220572640509015,0.6341463414634146,"KIEZFEST KIEZKLUB Trptow-Kolleg Samstag, 1.Juli 2023 von 14 - 18 Uhr Eröffnung durch Frau Weingart Dirk Jüttner Stellvertretende Bezirksbürgermeisterin erfreut uns als Elvis Presley und Leiterin der Abteilung Soziales, Arbeit und Teilhabe Kinder- und Erwachsenen-Tanzteam des PSV Olympia Berlin Es spielt die Combo des Landespolizeiorchesters Belly Dance mit ,SOURAIA HAGIR"" Brandenburg Eine kostenlose Fahrradkennzeichnung durch den Die fröhlichen Herbstlerchen Polzeiabschnitt 65, außerdem gibt es noch Mit- erfreuen uns mit ihrem Vortrag mach-Aktionen für Kinder, Seifenblasen mit Ciello; Holzarbeiten, Schwerter basteln mit Marlies; das Kreistanzgruppe unter Leitung von Kinderschminken mit Farina und Jessica, Malen Monika Kemmnitz und Basteln mit Michaela und vieles mehr _ Unsere Ehrenamtlichen des KIEZKLUB's und das Seniorenpflegeheim DOMIZIL verwöhnen sie mit selbstgebackenem Kuchen. Für Ihr leibliches Wohl ist gesorgt. K / E Z K L U B Tdedtow Voll[c",0.44220572640509015,0.6341463414634146
0066.jpg,fancy,HocusPocus Fürstenfeld Festival der Zauberkunst Veranstaltungsforum Fürstenfeld 11. – 15. Mai 2022,HocusPocus Furstenfeld Festival der Zauberkunst Veranstaltungsforum Fürstenfeld 11. - 15.Mai 2022,0.030612244897959183,0.3333333333333333,HocusPocus Furstenfeld Festival der Zauberkunst Veranstaltungsforum Fürstenfeld 11. - 15.Mai 2022,0.030612244897959183,0.3333333333333333
0067.jpeg,fancy,"HEART OF GAZA Eine Ausstellung mit Bildern von Kindern aus Gaza @stadtteilkomitee_lichtenberg @stk_lichtenberg 15.03.2025 - 16Uhr Café Wostok, Weitlingstr. 97 10317 Fundraising Veranstaltung Eintritt frei Alle Spenden werden gezielt für das Projekt “We are not alone” eingesetzt","6uno HEART OF GAZA Eine Ausstellung mit Bildern von Kindern aus Gaza @stadtteilkomitee_lichtenberg @stk_lichtenberg 15.03.2025 7 16Uhr Cafe Wostok; Weitlingstr. 97 10317 Fundraising Veranstaltung Eintritt frei Alle Spenden werden für das Projekt 'Weare not alone"" eingesetzt @uENB289 gezielt",0.12949640287769784,0.2702702702702703,"6uno HEART OF GAZA Eine Ausstellung mit Bildern von Kindern aus Gaza @stadtteilkomitee_lichtenberg @stk_lichtenberg 15.03.2025 7 16Uhr Cafe Wostok; Weitlingstr. 97 10317 Fundraising Veranstaltung Eintritt frei Alle Spenden werden für das Projekt 'Weare not alone"" eingesetzt @uENB289 gezielt",0.12949640287769784,0.2702702702702703
0071.jpg,fancy,Freedom Parade No 11 Großdemo mit Querdenken 29. August 2020 11:00 Uhr Start: Brandenburger Tor Ziel: Siegessäule GRAFIK: LASERLURCH.DE,Freedom Porade |?11 GropdeMo at QeerdeMKeN Frecoom PrMn 29.Avgust 2020 11 :00 Brandeabufger Cor Seare: ! Grafir: 2;eL; Siogessävle Laserlurchde Uhf,0.6074074074074074,1.0,Freedom Porade |?11 GropdeMo at QeerdeMKeN Frecoom PrMn 29.Avgust 2020 11 :00 Brandeabufger Cor Seare: ! Grafir: 2;eL; Siogessävle Laserlurchde Uhf,0.6074074074074074,1.0
0072.jpg,fancy,"DEMO UND LICHTERMEER „ZUSAMMENHALTEN GEGEN RECHTS“ MI. 14.2.2024 RIED IM INNKREIS 16:30 Bahnhof Ried (Bahnhofstraße 69) ab 17:00 Kundgebung, Marktplatz Ried mit Monika Salzer, Hans-Henning Scharsach und Susanne Scholl Bitte Kerze mitnehmen! omasgegenrechts.at ab 16:00 „Kulturpolitischer Aschermittwoch“ in der Giesserei, Ried kulturlandimpulse.at OMAS GEGEN RECHTS ZUM SCHUTZ UNSERER DEMOKRATIE OMAS GEGEN RECHTS","DeMo UNd LichTErmeer ZuSAMMENHAUTEN GEGEN RECHTS"" MI 44.2.2024 RIED IM INNKREIS 16.30 Bahnhof Ried (Bahnhofstraße 69) onlas ab 17:00 Kundgebung Markplatz Ried ab 16.00 DMAs mit Monika Salzer, Hans- ~Henning Scharsach Kulturpolitischer IceGen und Susanne Scholl Aschermittwoch Ts in der Giesserei, Ried [RECHTS kulturlandimpulse.at Bitte Kerze mitnehmen! omasgegenrechts.at l OMAS ZuM GEGEN SChuTZ RECHTS Unserer DEMOKPatiE",0.4794188861985472,0.7307692307692307,"DeMo UNd LichTErmeer ZuSAMMENHAUTEN GEGEN RECHTS"" MI 44.2.2024 RIED IM INNKREIS 16.30 Bahnhof Ried (Bahnhofstraße 69) onlas ab 17:00 Kundgebung Markplatz Ried ab 16.00 DMAs mit Monika Salzer, Hans- ~Henning Scharsach Kulturpolitischer IceGen und Susanne Scholl Aschermittwoch Ts in der Giesserei, Ried [RECHTS kulturlandimpulse.at Bitte Kerze mitnehmen! omasgegenrechts.at l OMAS ZuM GEGEN SChuTZ RECHTS Unserer DEMOKPatiE",0.4794188861985472,0.7307692307692307
0073.jpeg,fancy,Umsonst-flohmarkt + Waffeln & Musik Lang vergessene Schätze des Hauses könnten euch gehören 02.03. | 12⁰⁰ - 17⁰⁰ Rigaer Straße 94,Umsonst flohmarkt Walleln @ Musik Lang vergessene Schätze des Hauses könnten 02.03. 12 1700 euch gchören Rigaer Straße 94,0.2713178294573643,0.47619047619047616,Umsonst flohmarkt Walleln @ Musik Lang vergessene Schätze des Hauses könnten 02.03. 12 1700 euch gchören Rigaer Straße 94,0.2713178294573643,0.47619047619047616
0074.jpg,fancy,"ZERO WASTE FUTURE FESTIVAL Null Verschwendung. Volles Programm. 16. November 2024 13:00–18:00 Uhr NochMall, Berlin-Reinickendorf Komm vorbei!","ZEROWASTE FUTURE FLSTIVL Null Verschwendung. Volles Programm. 16. November 2024 Komm 13.00-18.00 Uhr vorbei! NochMall, Berlin-Reinickendorf",0.22695035460992907,0.47058823529411764,"ZEROWASTE FUTURE FLSTIVL Null Verschwendung. Volles Programm. 16. November 2024 Komm 13.00-18.00 Uhr vorbei! NochMall, Berlin-Reinickendorf",0.22695035460992907,0.47058823529411764
0075.jpg,fancy,"My Heart is a Kinderdisco KINDERDISCO Friday 26 APRIL 14:00–19:30 ://About Blank - S Bahn Ostkreuz DJs: Robert Owens, Manuel Bürger ALL AGES","15 6 MY KIMDERDiSco Friday %6 APZ)L 7400-7230 :lAbovt BlanX-SBqhn OstKrevz All Agbs Djs Ro6ertOwenf, Manvel Bücper Heart Kinderdisco ';(60 nna",0.6285714285714286,0.9565217391304348,"15 6 MY KIMDERDiSco Friday %6 APZ)L 7400-7230 :lAbovt BlanX-SBqhn OstKrevz All Agbs Djs Ro6ertOwenf, Manvel Bücper Heart Kinderdisco ';(60 nna",0.6285714285714286,0.9565217391304348
0078.png,fancy,LLEWELLYN LIVE SARA MILLER B2B KEV SHERIDAN KARETE BU JESSAMINE live at robert johnson running back riotvan permanent vacation maeve institut für zukunft drive g-edit ://about blank BORN WITH A NERVOUS BREAKDOWN ://about blank sat 6.5.2023 2 pm,"Fehler: Invalid input type. Supporting format = string(file path or url), bytes, numpy array",0.8483606557377049,1.0,"Fehler: Invalid input type. Supporting format = string(file path or url), bytes, numpy array",0.8483606557377049,1.0
