file_name,gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,mean_char_acc,mean_word_acc,ocr_easyocr,recognition_rate,category,ground_truth
0047.jpg,9,11,6,0.3989791073124406,0.6481481481481481,0.5982651607651608,0.3518518518518518,"['15 YAHRE', 'SJUBILÄUMSSHOW', 'GolizSCHe', 'FRENT', 'waner:', 'SBergecker', 'Berlin', 'UBER EATS MUSIC HALL', 'BERLIN', '28.09.2024', 'EINLASS: 18.30 VHR']",0.6666666666666666,fancy,"15 JAHRE JUBILÄUMSSHOW GOITZSCHE FRONT WILLKUER Berserker Berlin UBER EATS MUSIC HALL BERLIN, 28.09.2024 EINLASS: 18.30 UHR"
0049.jpg,12,20,7,0.4656693951588318,0.5900793650793651,0.5367839775167361,0.3682539682539683,"['Manu', 'BOPPINB', '2E5', '8ibele8 {inodidjeur', 'Kaler', '@@leuu@e', '(oionde ,', 'Di. 31.12.2024', 'Beginn 20.30 Uhr (Einlass 20 Uhr)', 'Eintritt: 25 € + VVG | Späteinlass (ab 22.30 Uhr; nur Abendkasse): 15 €', 'Bürgerhaus Dreieich', 'K', 'BURGERHÄUSER', 'Fichtestr: 50 | 63303 Dreieich', 'DREIEICH', 'Irckeis', 'Inlos Ticket Service Dreieich, fichosir S0,06105-6000 0, wnv buergothoeusor-droioich de', '8bg@', 'Tanzratte', 'Toiche']",0.5833333333333334,fancy,"Rock'n'Roll Silvester BOPPIN'B Manu Tanzratte Killer Kirsche copper blonde Silvester- & Wünschefeuer auf der Terrasse Di. 31.12.2024 Beginn 20:30 Uhr (Einlass 20 Uhr) Eintritt: 25 € + VVG | Späteinlass (ab 22:30 Uhr, nur Abendkasse): 15 € Bürgerhaus Dreieich Fichtestr. 50 | 63303 Dreieich"
0050.jpg,7,17,4,0.4991060940505235,0.604761904761905,0.5107432496335178,0.2285714285714286,"['Zur', 'bewegten', 'UViteinander', 'ZUr', 'Treude', 'Samstag, 15. August ab 17.30', 'vom', 'Friedensengel', 'zur', 'Münchner Freiheit', 'Die Maßnahmen der letzen Zeit haben uns allen Yiel abverlangt', 'Mit Musik und', 'Laune ziehen wir gemeinsam durch', ""Munchen und holen uns die LEBENSPREUDE zuruck'"", 'Einladung', 'Versammlung', '{guter']",0.5714285714285714,fancy,"Einladung zur bewegten Versammlung Miteinander zur Freude Samstag, 15. August ab 17:30 vom Friedensengel zur Münchner Freiheit Die Maßnahmen der letzten Zeit haben uns allen viel abverlangt. Mit Musik und guter Laune ziehen wir gemeinsam durch München und holen uns die LEBENSFREUDE zurück!"
0051.jpg,6,10,4,0.4037037037037037,0.5833333333333334,0.6033138401559454,0.3333333333333333,"['bEweGunGs', 'FREIHEIT #23', '29.12.2023', ':/ABOUT', 'BLANK', 'SOLIPARTY', 'FÜR', 'MENSCHEN', 'MIT', 'FLUCHTGESCHICHTE']",0.6666666666666666,fancy,bEweGungsFREIHEIT #23 29.12.2023 ://ABOUT BLANK Soliparty für Menschen mit Fluchtgeschichte
0052.jpeg,11,20,9,0.3468873517786561,0.6818181818181818,0.6847319347319348,0.4545454545454545,"['Tickets', '01.03.2025', 'Punk Against', 'Gentrification', 'Gemeinsam gegen das Clubsterben', 'ni Ju san', '8', 'LADEHEMMUNG', 'Sals', 'Jhe', 'Einlass :', '19 Uhr', 'Beginn', '20 Uhr', 'VVK : 13,12€', 'AK : 15€', 'Wo :', 'S@LTMANN', 'Avf', 'KRAMPF']",0.8181818181818182,fancy,"01.03.2025 Punk Against Gentrification Gemeinsam gegen das Clubsterben ni ju san AUF KRAMPF LADEHEMMUNG Einlass: 19 Uhr Beginn: 20 Uhr VVK: 13,12€ AK: 15€ Wo: SOLTMANN"
0054.jpg,8,11,7,0.2435089420383537,0.40625,0.764690170940171,0.46875,"['MAGISCHES', 'FÜRSTENFELD', '5. + 6. Januar 2025', 'Zaubervariete', 'für die ganze Famile', 'JANIS VON', 'MARION', 'DETLEE', 'DEM BORNE', 'METTERNICH', 'WINTERBERG']",0.875,fancy,MAGISCHES FÜRSTENFELD 5. + 6. Januar 2025 Zaubervarieté für die ganze Familie JANIS VON DEM BORNE MARION METTERNICH DETLEF WINTERBERG
0055.jpg,20,22,17,0.209200008626639,0.3416666666666666,0.7961560464706918,0.6041666666666666,"['Soliparty für Frauen auf der Flucht (ROSA e.V.)', 'DYNAMIC', 'X', 'EuPhoRioT', '1.3.2025,23-7 Uhr', ""'labout blank"", 'SKYY', 'YU/VA', 'TIKITULA', 'PowPow', 'MAARTEN', 'KETRAEDA', 'FUCHSITEK', 'MISS PIXIE', 'JULE BAMBULE', 'GRETCHEN Bazooka', 'Shannon Soundquist', 'HAvYLICOUS B28 GINGER B', 'Tekno, Gabber; Frenchcore', 'Karaoke', 'Markgrafendamm 24c,10245 Berlin', 'Fascists not welcomel']",0.85,fancy,"Soliparty für Frauen auf der Flucht (ROSA e.V.) DYNAMIC x EUPHORIOT 7.3.2025, 23–7 Uhr :://about blank SKYY YU/VA TIKITULA POWPOW MAARTEN KETRAEDA FUCHSITEK MISS PIXIE JULE BAMBULE GRETCHEN BAZOOKA SHANNON SOUNDQUIST HAVYLICOUS B2B GINGER B Tekno, Gabber, Frenchcore + Karaoke Markgrafendamm 24c, 10245 Berlin Fascists not welcome!"
0057.jpg,14,20,9,0.3770764119601328,0.3928571428571428,0.625,0.6071428571428571,"['DIE', 'INTERNATIONALE', 'ZAUBERGALA', 'ocur', 'A', 'SORIA IENG', 'ALBERTO GIORGI & LAURA', 'SVEN HEUBES & SABRINA', 'MAGIC DORIAN', 'ANDY JORDAN', 'MARC OBERON', 'odiaatioe', 'BERT CALLENBACH', '13. & 15.5.2022', 'VERANSTALTUNGSFORUM FÜRSTENFELD', 'STADTSAAL', 'FURSTENFELD 12', '82256 FURSTENFELDBRUCK', 'KARTEN AB 276 AUF FUERSTENFELDRESFRVIX DE', '9quat']",0.6428571428571429,fancy,"Hocus Pocus Die internationale Zaubergala mit Soria Ieng, Alberto Giorgi & Laura, Sven Heubes & Sabrina, Magic Dorian, Andy Jordan, Marc Oberon Moderation Bert Callenbach 13. & 15.5.2022 Veranstaltungsforum Fürstenfeld – Stadtsaal Fürstenfeld 12 82256 Fürstenfeldbruck Karten ab 27€ auf fuerstenfeld.reservix.de"
0059.jpg,7,14,1,0.906832298136646,0.8928571428571429,0.0928571428571428,0.0,"['8.', '19 UHR, KUFA MOABIT_', 'FLINTA', 'STAND UP COMEDY', 'EE_1', 'Sozialraunorientierte', 'Gcfordert durch', '[uard', 'desuadetelleasse', 'MR', '{EDY', 'Juaah', 'comedy', 'MÄRZ,']",0.1428571428571428,fancy,8. März 19 Uhr KUFA Moabit FLINTA* Stand Up Comedy Smash Comedy Kiez Comedy Berlin Sozialraumorientierte Planungskordination Gefördert durch die Stadtteilkasse
0060.jpg,7,13,2,0.7633928571428571,0.8571428571428571,0.2295918367346938,0.1428571428571428,"['poetry', 'B""B', 'DEHH Fast PRIHE TNE POETRY sLaM', '2 6', 'Alrit   20 24,', '2012 Uhr', 'das Grosse FINALE', 'Eine Kooperation von', 'Brakvle', ""B'M"", 'Kultumm_', 'Auatur In DRAAFGZD', '@uKullou}']",0.2857142857142857,fancy,"Poetry B'n'B Dein Fast Prime-Time Poetry Slam 26. April 2024, 20.12 Uhr Das grosse Finale Eine Kooperation von Brakula Kultur in Bramfeld BIM Kulturzentrum auf KulTour"
0061.jpg,6,9,5,0.3277087646652863,0.6916666666666668,0.6737952200600758,0.225,"['Freedom Porade', 'Die Verleihung de  roten Clounsnase', 'Juich (aptain Ature anDr Drosten', '2', '1', '8', '0I.40.2020 ab AO:OOUhr', 'Vorm', 'Schloss Belkvue']",0.8333333333333334,fancy,Freedom Parade Die Verleihung der roten Clownsnase durch Captain Future an Dr. Drosten 01.10.2020 ab 10:00 Uhr vorm Schloss Bellevue Grafik: LaserLurch.de
0062.jpg,13,21,7,0.5257686919872776,0.7115384615384616,0.4752864656710809,0.2884615384615384,"[""B'M"", 'Kultuum', 'Sei', 'DABEI .', 'LesecLuB', 'tlriiTLIT ', '1', 'VELTEN ERLESEN', 'LESECLUB', 'Montags von 14.00', '~', '15.30 Uhr', 'für alle Kinder zwischen 9 und 12 Jahren', '8', 'im Gymnasium Meiendorf; Raum 804, Kreuzbau; Schierenberg 60', 'GYMMAEIUM', 'reu(n)den', '[stiftung Lesen', 'MEMENDORF', 'Pr', 'Leseclubs']",0.5384615384615384,fancy,"B!M Kulturzentrum SEI DABEI! LESECLUB HORIZONTE ERWEITERN WELTEN ERLESEN. LESECLUB Montags von 14.00 – 15.30 Uhr für alle Kinder zwischen 9 und 12 Jahren im Gymnasium Meiendorf, Raum 804, Kreuzbau, Schierenberg 60 LESECLUBS Stiftung Lesen GYMNASIUM MEIENDORF LESECLUB MEIENDORF"
0063.jpg,12,12,11,0.1258363201911589,0.4583333333333333,0.8868951612903228,0.625,"['DEMO', 'STOPPT DIE', 'GASLOBBY', 'soziale Klima- und Energiepolitik', 'gegen die European Gas Conference', 'PONER', 'TOTHE', '28. März', 'RoPLe', '17,30 Uhr', 'Stephansplatz', '@systemchange not.climatechange']",0.9166666666666666,fancy,DEMO STOPPT DIE GASLOBBY soziale Klima- und Energiepolitik gegen die European Gas Conference POWER TO THE PEOPLE 28. März 17:30 Uhr Stephansplatz @systemchange.not.climatechange
0064.jpg,29,32,29,0.0249004056520862,0.0843322386425834,0.9776369153536424,0.9118363437328952,"['KIEZFEST', 'KIEZKLUB Trptow-Kolleg', 'Samstag, 1.Juli 2023', 'von 14 - 18 Uhr', 'Eröffnung durch Frau Weingart', 'Dirk Jüttner', 'Stellvertretende Bezirksbürgermeisterin', 'erfreut uns als Elvis Presley', 'und Leiterin der Abteilung Soziales, Arbeit', 'Kinder- und Erwachsenen-Tanzteam', 'und Teilhabe', 'des PSV Olympia Berlin', 'Es spielt die Combo des', 'Landespolizeiorchesters', 'Belly Dance mit ,SOURAIA HAGIR""', 'Brandenburg', 'Eine kostenlose Fahrradkennzeichnung durch den', 'Die fröhlichen Herbstlerchen', 'Polzeiabschnitt 65, außerdem gibt es noch Mit-', 'erfreuen uns mit ihrem Vortrag', 'mach-Aktionen für Kinder, Seifenblasen mit Ciello;', 'Holzarbeiten, Schwerter basteln mit Marlies; das', 'Kreistanzgruppe unter Leitung von', 'Kinderschminken mit Farina und Jessica, Malen', 'Monika Kemmnitz', 'und Basteln mit Michaela und vieles mehr', ""Unsere Ehrenamtlichen des KIEZKLUB's und das"", 'Seniorenpflegeheim DOMIZIL verwöhnen sie mit', 'selbstgebackenem Kuchen. Für Ihr leibliches Wohl', 'ist gesorgt.', 'K / E Z K L U B', 'Tdedtow Voll[c']",1.0,fancy,"KIEZFEST KIEZKLUB Treptow-Kolleg Samstag, 1. Juli 2023 von 14 – 18 Uhr Eröffnung durch Frau Weingart Stellvertretende Bezirksbürgermeisterin und Leiterin der Abteilung Soziales, Arbeit und Teilhabe Es spielt die Combo des Landespolizeiorchesters Brandenburg Die fröhlichen Herbstlerchen erfreuen uns mit ihrem Vortrag Kreistanzgruppe unter Leitung von Monika Kemmnitz Dirk Jüttner erfreut uns als Elvis Presley Kinder- und Erwachsenen-Tanzteam des PSV Olympia Berlin Belly Dance mit „SOURAIA HAGIR“ Eine kostenlose Fahrradkennzeichnung durch den Polizeiabschnitt 65, außerdem gibt es noch Mitmach-Aktionen für Kinder, Seifenblasen mit Ciello, Holzarbeiten, Schwerter basteln mit Marlies, das Kinderschminken mit Farina und Jessica, Malen und Basteln mit Michaela und vieles mehr ... Unsere Ehrenamtlichen des KIEZKLUB’s und das Seniorenpflegeheim DOMIZIL verwöhnen sie mit selbstgebackenem Kuchen. Für Ihr leibliches Wohl ist gesorgt. KIEZKLUB"
0066.jpg,6,7,6,0.0707070707070707,0.2333333333333333,0.9372294372294372,0.6666666666666666,"['HocusPocus', 'Furstenfeld', 'Festival der Zauberkunst', 'Veranstaltungsforum', 'Fürstenfeld', '11 .', '15. Mai 2022']",1.0,fancy,HocusPocus Fürstenfeld Festival der Zauberkunst Veranstaltungsforum Fürstenfeld 11. – 15. Mai 2022
0067.jpeg,9,19,7,0.3215013195883592,0.4074074074074074,0.6896646646646647,0.5925925925925926,"['(uin@', 'HEART', 'OF', 'GAZA', 'Eine Ausstellung mit Bildern', 'von Kindern aus Gaza', '@stadtteilkomitee_lichtenberg', '@stk_lichtenberg', '15.03.2025', '7', '16Uhr', 'Cafe Wostok; Weitlingstr. 97 10317', 'Fundraising Veranstaltung', 'Eintritt frei', 'Alle Spenden werden', 'für das Projekt', '\'Weare not alone"" eingesetzt', 'CKENBe89)', 'gezielt']",0.7777777777777778,fancy,"HEART OF GAZA Eine Ausstellung mit Bildern von Kindern aus Gaza @stadtteilkomitee_lichtenberg @stk_lichtenberg 15.03.2025 - 16Uhr Café Wostok, Weitlingstr. 97 10317 Fundraising Veranstaltung Eintritt frei Alle Spenden werden gezielt für das Projekt “We are not alone” eingesetzt"
0071.jpg,7,13,4,0.608753768479169,0.9047619047619048,0.4162472681380244,0.0476190476190476,"['Freedom Porade |?11', 'GropdeMo at QeerdeMKeN', '6', 'recoom Pran', '29.Avgusl 2020', '11 :00', 'Brandeabufger Cor', 'Seare: !', 'Grafir:', '2;eL;', 'Siogessävle', 'Laserlurchde', 'Uhf']",0.5714285714285714,fancy,Freedom Parade No 11 Großdemo mit Querdenken 29. August 2020 11:00 Uhr Start: Brandenburger Tor Ziel: Siegessäule GRAFIK: LASERLURCH.DE
0072.jpg,27,34,21,0.2863327002215891,0.5308641975308642,0.7144106407995295,0.4691358024691358,"['DeMo', 'UNd LichTErmeer', '7i', 'ZuSAMMENHALTEN', 'GEGEN RECHTS=', 'P', 'MI', '44.2.2024', 'RIED IM INNKREIS', '16.30 Bahnhof Ried', '(Bahnhofstraße 69)', 'onas', 'ab 17:00 Kundgebung', 'Markplatz Ried', 'ab 16.00', 'DMAs', 'mit Monika Salzer, Hans-Henning Scharsach', 'Kulturpolitischer', 'IceGen', 'und Susanne Scholl', 'Aschermittwoch', 'Ts', 'in der Giesserei, Ried', '[RECHTS', 'kulturlandimpulse.at', 'Bitte Kerze mitnehmen!', 'omasgegenrechts.at', 'OMAS', 'ZuM', 'SChuTZ', 'GEGEN', 'RECHTS', 'Unserer', 'DEMoKPatie']",0.7777777777777778,fancy,"DEMO UND LICHTERMEER „ZUSAMMENHALTEN GEGEN RECHTS“ MI. 14.2.2024 RIED IM INNKREIS 16:30 Bahnhof Ried (Bahnhofstraße 69) ab 17:00 Kundgebung, Marktplatz Ried mit Monika Salzer, Hans-Henning Scharsach und Susanne Scholl Bitte Kerze mitnehmen! omasgegenrechts.at ab 16:00 „Kulturpolitischer Aschermittwoch“ in der Giesserei, Ried kulturlandimpulse.at OMAS GEGEN RECHTS ZUM SCHUTZ UNSERER DEMOKRATIE OMAS GEGEN RECHTS"
0073.jpeg,10,12,9,0.1443627450980392,0.3,0.8569805194805195,0.65,"['Umsonst', 'flohmarkt', 'Walleln & Musik', 'Lang', 'vergessene', 'Schätze des', 'Hauses könnten', '02.03.', '12', '1700', 'euch gchören', 'Rigaer Straße 94']",0.9,fancy,Umsonst-flohmarkt + Waffeln & Musik Lang vergessene Schätze des Hauses könnten euch gehören 02.03. | 12⁰⁰ - 17⁰⁰ Rigaer Straße 94
0074.jpg,10,11,9,0.1475,0.3,0.8625,0.7,"['ZEROWASTE', 'FUTURE', 'FLSTIVI', 'Null Verschwendung.', 'Volles Programm.', '16. November 2024', 'Komm', '13.00-', '18.00 Uhr', 'vorbei!', 'NochMall, Berlin-Reinickendorf']",0.9,fancy,"ZERO WASTE FUTURE FESTIVAL Null Verschwendung. Volles Programm. 16. November 2024 13:00–18:00 Uhr NochMall, Berlin-Reinickendorf Komm vorbei!"
0075.jpg,6,11,3,0.6517600574712644,0.938888888888889,0.3541666666666667,0.0277777777777777,"['MY Heart', '(5 6', 'KiMDERDiSco', 'Friday %6 APZ)L 7400-7236', ':lAbovt BlanX-SBqhn OstKrevz', 'All', 'Agbs', 'DjF RobertOwenf  Manvel Bürger', 'Kinderdisco', ""'(66."", 'nna']",0.5,fancy,"My Heart is a Kinderdisco KINDERDISCO Friday 26 APRIL 14:00–19:30 ://About Blank - S Bahn Ostkreuz DJs: Robert Owens, Manuel Bürger ALL AGES"
0078.png,21,20,14,0.404669140383426,0.5373015873015873,0.6065055801897907,0.4626984126984127,"['LLEWELLYN', 'LIVE', 'Inve at robert johnson', 'running back', 'riotvan', 'SARA MILLER 82 KEV SHERIDAN', 'permanent vacation', 'KARETE BU', 'institut fur zukunft', 'drive   g-edit', 'JESSAMINE', ""'labout blank"", 'VO', 'JS', 'BREAkD', ""'Ilabout blank"", 'sat 6.5.2023', '2pm', 'BOR', 'JWN']",0.6666666666666666,fancy,LLEWELLYN LIVE SARA MILLER B2B KEV SHERIDAN KARETE BU JESSAMINE live at robert johnson running back riotvan permanent vacation maeve institut für zukunft drive g-edit ://about blank BORN WITH A NERVOUS BREAKDOWN ://about blank sat 6.5.2023 2 pm
0080.jpg,23,71,4,0.8860370235050543,1.0434782608695652,0.1398514057329336,0.0326086956521739,"['Für Demokratie und Menscnenecn ~', 'S 0 NN', '6 $', 'DeMo', 'Dreier', 'Werner', 'Uhr', 'REoFITer, ehemaliger', 'Februar 2024;', 'erinnern at,', 'Fridays for Futuren', '18_', 'simon', 'Museum', 'Hanno Loewy', 'für', 'Zeit', 'das die', 'in der', 'die', 'das', 'Vorarlberger', 'das', 'für', 'fur', 'Die', '40', 'chts at', 'Ta', 'von', 'REDEBEITRaGE', 'Leiter', 'und', '17-30', 'Hagleltner', 'Sophia', 'Marktplatz', 'Sophia', 'Jüdisches', 'Dornbirn', 'Steinbuch', 'Gerhild', 'Gedankengut,', 'Hohenems,', ""(Autor' inneninitiative"", 'gegen', 'aufzustehen:', 'Rechte)', 'und', 'HYDRA', 'zersetzt;', 'europaische', 'Zivillgesellschaft,', 'Demokratie', 'gegen', 'Gemeinsame', 'Mitmenschlichkeit.', 'Paragioudakis', 'und', 'Andreas', 'Solidarität', 'MusIK', 'Plattform', 'uns', 'VOn', 'Bündnis', 'UNTERSTÜTZT', '{VERANSTALTER', 'Menschenrechte;', 'Organisationen:', 'Plattform']",0.1739130434782608,fancy,"Für Demokratie und Menschenrechte: SONNTAGSDEMO 18. Februar 2024, 17:30 Uhr Dornbirn Marktplatz Zeit aufzustehen: gegen Gedankengut, das die Demokratie zersetzt, und für das Gemeinsame in der Zivilgesellschaft, Solidarität und Mitmenschlichkeit. REDEBEITRÄGE Werner Dreier – Historiker, ehemaliger Leiter von erinnern.at, Sophia Hagleitner und Sophia Simon – Fridays for Future, Hanno Loewy – Jüdisches Museum Hohenems, Gerhild Steinbuch – HYDRA (Autor*inneninitiative gegen die europäische Rechte) MUSIK Andreas Paragioudakis VERANSTALTER Vorarlberger Plattform für Menschenrechte, das Bündnis uns Die Plattform für UNTERSTÜTZT VON 40 Organisationen"
0081.jpg,18,26,11,0.4749645118624232,0.638888888888889,0.5277548840048839,0.3055555555555556,"['WELCoM', 'T0', 'TrE', ';|', 'Kreativ-Mobil', 'Fr 21.04.23', 'Musik', 'Tanz', 'Kaffe', 'Kuchen', '14-19 Uhr', 'DJ-Workshop', 'Mal-', 'und Spray-Workshop', 'Pizza', 'Würstchen', 'flabout blank', 'Kinderschminken', 'markgrafendamm', '24c,', '10245 berlin', 'Bausteinstelle', 'am s-bhf ostkreuz', 'Kinderwagenparkplatz', 'Wickelstation', 'kinDERpis']",0.6111111111111112,fancy,"WELCOM TO THE :// KINDERDISCO Musik + Tanz DJ-Workshop Pizza + Würstchen Bausteinstelle Kinderwagenparkplatz + Wickelstation Kreativ-Mobil Kaffee + Kuchen Mal- und Spray-Workshop Kinderschminken Fr 21·04·23 14–19 Uhr ://about blank markgrafendamm 24c, 10245 berlin am s-bhf ostkreuz"
0082.jpg,9,6,4,0.6066217732884399,0.8611111111111112,0.4057239057239057,0.1388888888888889,"['Demo Sa,24.2.14h', 'Dehl', 'Görli', 'tbleibt', 'Jqull', ""'Wrangelklez""]",0.4444444444444444,fancy,"Demo Sa, 24.2. 14h Wrangelkiez Der Görli bleibt auf! BÜNDNIS GÖRLI ZAUNFREI"
0086.jpg,6,11,3,0.5064102564102564,0.5833333333333334,0.4933333333333333,0.4166666666666667,"['1', 'Saut &on ?au wranen Yraen', '5', 'Aomokitih unten 18', '1', 'nächste Kundgebung:', '|', '08.0816485', 'SAMSTAG', 'Uhr', 'STIFTSPLATZ Kaisexslautern']",0.5,fancy,Soll das zu meiner neuen Normalität werden!? nächste Kundgebung: 08.08. 16–18 Uhr SAMSTAG STIFTSPLATZ Kaiserslautern Bürgerinitiative EINEN STATT SPALTEN
0089.jpeg,11,23,9,0.3365866456775547,0.5454545454545454,0.6839087945547276,0.3181818181818182,"['KUNDGEBUNG &', 'AUFZUG', 'pflicht', 'Maskenpflicht', 'Gundechte', 'd laut, weil ihr', 'FREIHEIT klaut.', '15_', 'JANUAR 2022', 'MIT', 'GASTREDNER', '15:30', 'UHR', 'HERMANN', 'PLOPPA', 'ORT:', 'FRIEDRICHSPLATZ KASSEL', 'NEUER', 'FRIDERICIANUM', 'DEM', 'VOR', '!', 'gelten.']",0.8181818181818182,fancy,NEUER ORT: FRIEDRICHSPLATZ KASSEL VOR DEM FRIDERICIANUM KUNDGEBUNG & AUFZUG Grundrechte gelten! MIT GASTREDNER HERMANN PLOPPA 15. JANUAR 2022 15:30 UHR
0090.jpeg,14,27,9,0.4455447330447329,0.5178571428571429,0.5670068027210885,0.375,"['do', 'WORLD FREEDOM', 'DAY', 'Die', 'Welt steht', 'ALLEINITIATIVEN & ORGANISATIONEN', 'WELTWEIT', 'GEMEINSAM!', 'UM 12.00 UHR LANDESZEIT!', 'MAGDEBURG', '20.11.2021', '12:00', '16:00 UHR', 'werden', 'sein!""', '""Wir', 'ALLE', 'dichtl', 'macht', 'Fulda', 'Auch', 'LIVESTREAMS', 'SMoNSTRATION', 'ALLER', 'AUS', 'WELT', '9']",0.6428571428571429,fancy, Wir werden ALLE da sein! WORLD FREEDOM DAY Die Welt steht auf Auch Fulda macht dicht! ALLE INITIATIVEN & ORGANISATIONEN WELTWEIT - GEMEINSAM! UM 12:00 UHR LANDESZEIT! MAGDEBURG 20.11.2021 12:00 - 16:00 UHR LIVESTREAMS AUS ALLER WELT
0091.jpg,15,20,3,0.823015873015873,0.8666666666666667,0.1737254901960784,0.1333333333333333,"['pl,c', 'värS', 'Blm & Rock Restlval', '2705822279', 'schen', 'Cottbu', 'Votscha', '08.', '17 August', 'mmer', 'Augusi', '2024', 'Wochenende', 'Jfled {Boopc ?Bopg', 'noc', 'arn', 'Infos: brf-imbergade', 'NOBODY', 'BANKERS', 'BLIND']",0.2,fancy,mit Mobile Discothek VERITAS 27. Bike & Rock Festival Limberg zwischen Cottbus und Vetschau 08. - 11. August 2024 immer am 2. August Wochenende Limited Booze Boys BLIND BANKERS Bullshit Rock’n’Roll aus Berlin NOBODY B O Infos: brf-limberg.de
0093.jpg,17,17,10,0.4176856752239846,0.5022875816993464,0.586337760910816,0.480718954248366,"['Gceue(alllac JMzutdisilal', 'Stekudaunz0e 12487Edilu', 'Mmbiduu', 'SOuoOR(@st', 'Sa2 S Pl 14-29 Utr', 'INTERESSANTE MARKTSTÄNDE, KINDERSCHMINKEN ,', 'KINDERBASTELN, HÜPFBURG, TEDDYAMBULANZ', 'GLASKUNST MIT VORFÜHRUNG, 30-DRUCK', 'ESSEN UND TRINKEN', 'DUO CHARLSON & LUIS (BRA) SAMBA , CHORO, BOSA NOVA', 'HARTMUT HAKER VON TANZBAR BIS SWINGEND', 'RAINER HERZOG VON GESCHICHTE ZU GESCHICHTE', 'JEDE MENGE KINDERLIEDER', 'DIE HOBBYSTEPPER , MONIKAS TANZMIX, DJ', 'DER CHOR DER FRÖHLICHEN SÄNGER', 'VoN Johannisthal', 'DeR €iufefff fst (Rd']",0.5882352941176471,photo,"KIEZKLUB Rathaus Johannisthal Sterndamm 102, 12487 BERLIN im Innenhof SOMMERFEST Sa 3. Sept. 14–19 Uhr INTERESSANTE MARKTSTÄNDE, KINDERSCHMINKEN, KINDERBASTELN, HÜPFBURG, TEDDYAMBULANZ GLASKUNST MIT VORFÜHRUNG, 3D-DRUCK ESSEN UND TRINKEN DUO CHARLSON & LUIS (BRA) SAMBA, CHORO, BOSA NOVA HARTMUT HAKER VON TANZBAR BIS SWINGEND RAINER HERZOG VON GESCHICHTE ZU GESCHICHTE JEDE MENGE KINDERLIEDER DIE HOBBYSTEPPER, MONIKAS TANZMIX, DJ DER CHOR DER FRÖHLICHEN SÄNGER VON JOHANNISTHAL Der Eintritt ist frei."
0094.jpg,15,21,10,0.4747529079108026,0.9047619047619048,0.5216929117688132,0.1619047619047618,"['Ginladung', '7wt', 'Snauexßeies', 'Pü unsee', 'gelielte', 'Demaknatie', '*1949', '2020', '26.04.2020', '12.00', '19:00', 'Matiannenplatz', 'Wi Bitten alle Snauengäste nux einzeln', 'ade Zu zweit zu Rammen und pnatest-', 'taugliche Schildex, Snanspwlente und', 'JlaRate zw', 'Niededegung mitzubuingen.', 'Wu Pleuen uns aup Suxe Jnauexeden', 'und Mlikxafon oind vax Unt', 'wuw (etion-Eigenoinnnet', 'Cnlage']",0.6666666666666666,photo,"Einladung zur Trauerfeier für unsere geliebte Demokratie *1949 – 2020 26.04.2020 12:00 – 19:00 Mariannenplatz Wir bitten alle Trauergäste nur einzeln oder zu zweit zu kommen und protesttaugliche Schilder, Transparente und Plakate zur Niederlegung mitzubringen. Wir freuen uns auf Eure Trauerreden. Anlage und Mikrofon sind vor Ort. www.Aktion-Eigensinn.net"
0095.jpg,18,36,11,0.4873499275601147,0.6435185185185186,0.5137972787110718,0.3287037037037037,"['ßoemnian', ""'hw"", 'Beny', 'AmSTARt', ""räsenf'ieren:"", 'ICH BRAUCHE EINE GENIE VOL: 15', 'POPKULTUR,   FEMINISMUS ,', 'CHANGE', 'SO', 'Songbook Relenseparty', '[LESEPERFORMANCES & I-SONG-SETS:', 'LIVE:', 'AnnettE BEnJAMIN (Hans-A-PLASI)', 'BERNADETTE LA HEnGST, DaY*', 'DIE SUPERERBIN; ELKE BRAU#EILER,', 'FAULENZA, FELINE', 'STRANGE_', 'HANNSJANA', ""LYDIA DAHER'"", 'MALONDA', 'MARIAMA, SAFI', 'TOTE CRACKHUREN IM', 'KOFFERRAUX', 'KATRIN', 'ACHINGER', 'MATCHING OUTFITS', 'IHE', 'BABSI', 'TOLLWUT', 'DOCTORELLA', '128', ':aboutBlank', 'UnD', 'ICH BRAUCHE', 'EINE GENIE', 'SWNGBWfK']",0.6111111111111112,photo,"Bohemian Strawberry & AmSTARt präsentieren: ICH BRAUCHE EINE GENIE VOL. 15 POPKULTUR, FEMINISMUS, CHANGE UND SO ... Songbook Releaseparty LIVE: KATRIN ACHINGER LESEPERFORMANCES & 1-SONG-SETS: ANNETTE BENJAMIN (HANS-A-PLAST), BERNADETTE LA HENGST, DAYM, DIE SUPERERBIN, ELKE BRAUNWEILER, FAULENZA, FELINE & STRANGE, HANSJANA, LYDIA DAHER, MALONDA, MARIAMA SAFI, TOTE CRACKHUREN IM KOFFERRAUM MATCHING OUTFITS THE DOCTORELLA BABSI TOLLWUT 12.8 ://aboutblank"
