gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,file_name,ocr_easyocr_clahe
9,17,5,0.4583333333333333,0.5037037037037037,0013.jpg,"['BERLIN', 'ORT: ORANIENPLATZ', 'KUNDGEBUNG', '19.FEB', '14 UHR', 'ERINNERN HEISST KIMPFENI', '3 JAHRE NACH', 'RASSISMUS UND FASCHISMUS ENTSCHLOSSEN BEKAMPFENI', 'ISKS', 'KP', 'vekma', 'BERLIN ORT: ORANIENPLATZ', 'HFFU', 'Kononl', 'JAHBE NACH', '0', '7']"
7,12,5,0.2857142857142857,0.2857142857142857,0011.jpg,"['SAVE THE DATE', 'nach Riesa', 'BUNDESPARTEITAG', 'STOPPT', 'DIE', 'AfD', 'Aufstehen-gegen-Rassismus.de', 'Am 11. Januar 2025', 'SAZ', '2p', 'NFAS', 'stchen gegen']"
5,13,2,0.6448484848484848,0.8333333333333333,0207.jpg,"['Frankfurt bleibf buntl', 'AfD!', '16. August', 'Schöner', 'ohne', 'Nähe Markiplafz', 'Uhr', 'Nähe', 'M', '16', 'Augus""', '""platz', '7 = - `']"
10,9,3,0.7333333333333334,0.8,0156.jpeg,"['501[', '10 -18UHR', '1', 'MÄRZ', 'Grünbergerstr. 73', 'Alle Spenden OlleBen In dle Unterstutzung obdachloser und', 'hilfsbedurftiger Menschen', 'Wo:', 'obdachloser']"
11,16,11,0.021809712027103332,0.14805194805194805,0213.jpg,"['KEINE PROFITE MIT', 'VERSCHWÖRUNGS-', 'IDEOLOGIEN', 'Ganser raus aus', 'der Stadthalle!', 'AFA', '22.10.23', 'FALKENSEE', 'FALKENSEE', '17-30 UHR | BAHNHOF FKS', '@afafks', 'DEMONSTRATION', 'Vi.Sd.P: Otto Roth, Lilienstraße 161,14612 Falkensee', '@', 'ViS.d P: Otto Roth, Lilienstraße 161', '14612 Falkensee']"
16,38,13,0.2519764271171777,0.3333333333333333,0171.jpg,"['Eltern', 'stehen auf', 'Rheinland-Pfalz', 'Masken-frei', '#Abstands-frei', 'Quarantäne-frei', '# freie Impfentscheidung', 'Spaziergang jeden', 'im LockDown', 'Ab Montag; 2.11.', '19.00', '19.30 Uhr', 'Start Marktplatz in jeder Stadt/Ort', 'KOMMT ALLE!', 'Taschenlampe; Handy-Lampe; Laterne', 'Keine', 'ElternStehenAuf de', 'https /It me/ElternStehen_RLP', 'Tag', 'Wir sind das Licht!', 'so immer mehr werden. Keine Anmeldung', 'für sich.', 'Keiner kann uns so', 'aufhalterg jeder ', 'immer mehr werden. Keine', 'Spaziergang jeden Tag im LockDown', 's0', 'Ab', 'Montag, 2.11.', 'Die Leute werden', 'sein und allle sehen Eswerden', 'immer mehr', '9.00 - 19.30 Uhr', '2', 'jeder', 'Die Leute werden neugierig sein und alle sehen Eswverden', 'immermehr werd', '22']"
13,37,11,0.18418803418803417,0.21794871794871792,0165.jpg,"['Zuuuer', 'PARTY', 'Strausberg', 'Kulturpark', 'Wriezener Str;, 15344 Strausberg', 'Am Strand', 'Eintritt 11,90 €', 'Ab 12-23 Uhr', 'DJ Van', 'DJ Tomekk', 'Food & Drinks', 'Wir danken unseren Partnern 2024', 'Jeldschlopchen', 'Frankfurter', 'MAMPE', '08.06.2024', 'E', 'Lay', 'Upton', 'Tell', 'OD', 'PEPSI', 'Dorit2s', 'PRINZ', 'Van Tell', 'DJ', '[eldschiopchen  Frankfurter', 'ROCKSTR', 'Doritgs  PRINZ', 'OD Food & Drinks', 'DJ Van Tell', '-06.2024', 'Wriezener', '15344 Strausberg', 'Str ,', 'Mr', '1']"
11,26,7,0.5022727272727273,0.8181818181818182,0052.jpeg,"['Tickets', '01.03.2025', 'Punk Against', 'Gentrification', 'Gemeinsam gegen das Clubsterben', 'KRAl', 'Einlass', '19 Uhr', 'Beginn', '20 Uhr', 'VVK', '13,12€', 'AK : 15€', 'Wo', 'S@LTMAN N', 'Avf', '8 $', 'LADEHEMMUNG', 'niSu san', 'AK', '156', 'KRAMPF', 'Jhr', 'Gentrifica -', 'hr', '22 ;']"
5,14,3,0.5795,0.8333333333333333,0158.jpg,"['zum', '5', 'Jahrestag', 'des', 'rechtsterroristischen', 'Anschlags', 'von', 'Halle', '9.10.2024', '17.30', 'Uhr', 'Oranienplatz', 'Lund9ebun', '@bun9']"
11,27,10,0.21446536791805332,1.3181818181818183,0164.jpg,"['Demokratie', 'verteidigen', 'D', 'e', 'm', '0  n', 't r a t i 0 n', '03.02', '15.00 Graz Hauptbahnhof', '16.30 Eintreffen Hauptplatz', '18.00 Lichtermeer', 'Solidarisches Bündnis für Menschenrechte', 'und Demokratie', 'Ayham Yossef', 'Kommt', 'hin!', 'D e m 0 n $ t r a t i 0', 'n', 'm 0 n s t r a t i 0 n', 'ossef', 'Solidarisches', 'ündnis', 'Menssheprechie', 'n', 'd', 'Demokratie', '1 0 n']"
9,24,2,0.7845804988662132,0.9259259259259258,0212.jpg,"['FRAUENKAMPFTAGSFO', 'KEINESHOWFUERTAETER_BERLIN', 'Demo: 25', 'November 2023', '16830 Uhr', 'Boxhagener Platz', 'Berlin', 'Internationaler', 'ZUI', 'Aus', 'Gegen', 'on', 'Tog', 'D', 'FüR TATERD', '@ FRAUENKAMPFTAGSFO | @ KEINESHOWFUERTAETER_BERLIN', 'Beseitigung putriarchaler Gewalt', 'frayen', 'SCHWARZ!', 'GEiNE)', 'Demo: 25. November 2023', 'Den', 'Auftrtt', 'foM']"
10,26,8,0.25,0.475,0206.jpg,"['ZEIT ZU HANDELN', 'GEGENDIEAFD-WAHLPARTY INBERLIN!', 'bekannt;', 'ist', '17 UHR | Berlin', 'Alt-Blankenburg 12', 'Nähe S-Bhf. Blankenburg', 'zeitzuhandelnorg', 'Wahlparty-Ort', 'AfD', 'nun', 'Gegenprotest', 'teilen |', 'alle', 'nun', 'AlAfD', 'GEMERATION', 'KEINEH', 'aios', 'D', 'ScHIS', '~EEKEINES', 'Ha', '17 UHR', 'Berlin', 'xsist']"
4,7,4,0.0125,0.08333333333333333,0010.jpg,"['GRUNDGESETZ', 'MEDITATION', '02.05', '2020 15830 UHR', 'REWE BLIESKASTEL', '@RonnvsKochshow Berlin', '02.05.2020 15.30 UHR']"
11,28,11,0.003134796238244514,0.022727272727272728,0004.jpg,"['FEIERABEND', 'KULTUR', 'Meiendorf', 'feiendorf', 'SINGEN', 'he', '4', 'IMMER UM', '17.00 UHR', 'JEDE*R IST v-LICH WILLKOMMEN!', 'MITTWOCH, 21. JUNI 2023', 'Wo: Grundschule Islandstraße,', 'Islandstraße 25', 'a', 'pla', 'cient', 'he', 'hun', 'R IST', 'WILLKOMMEN!', 'JEDE', '""-LICH WILLKOMMEN!', 'a', 'nn', 'JEDE*R IST', 'NETZ', '9 -LICH', '21 JUNI 202']"
6,22,5,0.16666666666666666,0.16666666666666666,0028.jpg,"['CORONA', 'NICHT', 'IST', 'DAS', 'PR', 'EM', 'stilten', 'nichtohneuns_Dresden', 'ET Video & Content', 'KUNDGEBUNG', 'EINE WIRTSCHAFTSKRISE?', 'Dresden, Neumarkt, 20.6. um 16.30 Uhr', 'U', 'ET', '&conte_t', 'fidie8', 'Dresden, Neumarkt, 20.6', 'um 16.30 Uhr', '5', '12', 'LC', '_']"
8,19,7,0.2547907233252061,0.6479166666666667,0014.jpg,"['HACK', 'SEXISM', 'Broschüren Release', '5.Juli 2023 llabout blank', '18,30 Einlass /l 19 Uhr Start', 'Strategien und Moßnahmen gegen', 'Sexismus und sexualisierte Gewalt', 'Festivals', '18,30 Einlass', '19 Uhr Start', 'auf Festivals', 'Bros', 'trategien und M', '5 Juli', 'Ilis', 'Ismus und s', '8', '29', 'egien undM']"
19,59,9,0.5810510438993411,0.7192982456140351,0202.jpg,"['Gegen', 'Frauen-', 'Feindlichkeit!', '& 25', 'Nazi', 'verhindern', 'NETZWERK', 'SPP', 'QUEERFEM', 'Gegenprotest', 'dem Naziaufmarsch widersetzen', 'nun aktiv werden', 'ORDNER*INNEN & AWARENESS GESUCHT', 'CLUB', 'recht:', 'erst', 'Jetzt', 'buntes', 'Neuwahlen?', 'ein', 'Berlin!', 'für', 'braunes', 'statt', 'Friedrichshain', 'Markgrafendamm', '24c', 'Neuwahlen?', 'nun', 'Klima', 'Jetzt', 'statt', 'Hetze', 'widersetzen!', 'Faschismuss', 'Queer-', 'und', '14.12', 'Qucers', 'AFD', 'OSTKREUZ', 'Berlin', 'Kiez FuR AllE', 'ca.', '12.30', '@', 'Io', 'BUND', '12.30 Uhri', 'erhner', 'Ai8o', 'ern', 'Mic', 'Ln', 'ill', '0', 'Kr', '12', '492']"
12,21,10,0.23623397536441015,0.5208333333333334,0216.jpg,"['KRITISCHE PERSPEKTIVE', 'AUF DEN OSTERMARSCH', '23', 'Warum', 'Linkssein-', '""nicht vor', 'Konservatismus', 'schützt.', 'RIGHT TO RESIST', '""Die Hufeisentheorie', 'GERADEDENKEN', 'HUFEISEY', 'SAMSTAG 08.04. AB 13 UHR', 'MÜLLERSTRASSE 146', 'aber trotzdem falsch ist.', '~QUERFRONT?', 'PHEORDE', '@righttoresistua', 'aber trotzdem', 'ist.', 'U']"
14,34,9,0.427507215007215,0.4642857142857143,0090.jpeg,"['do', 'WORLD FREEDOM', 'DAY', 'Die Welt steht', 'ALLE INITIATIVEN & ORGANISATIONEN', 'WELTWEIT', 'GEMEINSAM!', '12:00', 'WEL', 'werden', 'sein""', '""Wir', 'ALLE', 'dichtl', 'macht', 'Fulda', 'Auch', 'LIVESTREAMS', 'ALLER', 'AUS', 'WELT', 'UM 12.00 UHR LANDESZEIT!', 'MAGDEBURG', '20.11.2021', '16:00 UHR', '(', 'ONSTRATION', 'Die', 'Welt stent', 'ALLE INITIATIVEN', 'ORGANISATIONEN', '7', ""( ' '"", 'JEMONSTR']"
12,19,11,0.11741945197229751,0.20833333333333334,0148.jpg,"['1.', '1. September 2023', 'BUCHPREMIERE', 'JUDENHASS', 'UNDERGROUND', 'Antisemitismus in emanzipatorischen', 'Subkulturen und Bewegungen', 'Ein Abend mit', 'Nicholas Potter; Stefan Lauer;', 'Rosa Jellinek; Leon Kahane;', 'Konstantin Nowotny und', 'Anastasia Tikhomirova', 'DJ: Ori Raz (Motivo Positivo)', '19 Uhr', ':labout blank', 'freier Eintritt', 'Sepi', ':labout blank | freier Eintritt', '18']"
6,10,5,0.19015151515151515,0.2833333333333333,0160.jpg,"['ALICE WEIDEL IN DER', '70', 'BUNDESTAGSWAHL', 'SCHLUSSRUNDE""', 'HEUTE LIVE', '22.00 UHR ARD & ZDF!', 'ZEIT FÜR DEUTSCHLAND.', 'AfD', 'JETE', 'TT']"
16,27,10,0.4399482109227872,0.7569444444444444,0161.jpg,"['Ukraine', 'NEIN', '22.02.25', '1 6 : 0 0', '3 Jahre seit der großflächigen Invasion', 'Unsere Stimme für die Ukraine; für Demokratie, für Freiheit', 'Deutsch-russischer', 'GLOBAL', '{QyARTEERA', 'REFORUM SPACE', 'Dialog', 'Denck', 'W e', 'a', 'U k r a i n e', 'Putin', 'Freiheit', 'AfD', 'Demokratie', 'Brandenburger Tor', 'FREE', 'EMORIAL', 'W 1 t h', '1n', 'K r', '9', '1']"
18,32,11,0.41778659611992947,0.5416666666666666,0149.jpg,"['Demonstration für', 'FREIHEIT GRUNDRECHTE SELBSTBESTIMMUNG', 'ZUR FREIWEIT', 'SAMSTAG', '11.7.2020', '10', '12 Uhr', 'KÖNIGSPLATZ', 'MÜNCHEN', 'Prof. Dr: Christoph Hueck', 'Markus Haintz', 'Biochemiker, Impfstoffentwickler', 'Rechtsanwalt', 'Milorad Krstic', 'ringger', 'Unternehmer und Buchautor', 'Hip', 'Rap', 'Lienz', 'Levi Wegmann', 'DJ', 'celsius1g', '12.00', 'Hop', 'Tuncay', 'bis', '10.00', 'UHR', '10 - 12 Uhr', 'Levi', 'Biochemiker,', 'Impfstoffentwickler']"
10,15,8,0.23931373517786564,0.47333333333333333,0217.jpg,"['GEGENKUNDGEBUNG', 'ZUR RECHTSOFFENEN QUERFRONTDEMO', 'UNKE UKRAINE-SOLIDARITAT BERLIN', 'SAMSTAG, 25.02 AB 14 UHR', 'Tiergarten', 'US-Botschaft,', 'Ecke Platz des 18- März', 'GERADEDENKEN', '9 ?', 'Im', 'ggü.', '2', 'rignttoresistUA', '2 ??', ')AUFSTAND FÜR FRIEDENc']"
10,17,2,0.83125,0.9,0203.jpg,"['Dogshit Skatepark', '29//,ab 1730h', '0', 'Inch', 'o', '8', 'NAB', '(', '4', '4342', '2', 'H', '0', 'f', 'DFf', 'N', ""/'2/""]"
5,13,3,0.6146031746031746,0.7333333333333333,0015.jpg,"['28', 'JUNI', '0', 'BASS GGGN HIASS', '19', 'ESSEN', 'HBF', 'UHR,', 'FRO;', '0', 'BASS', 'BASS GZGZN', 'GHASS']"
6,14,6,0.006944444444444444,0.03333333333333333,0001.jpg,"['SPRACHCAFE', 'WEIHNACHTSFEIER', 'DIENSTAG 21.12.', 'OLOF-PALME ZENTRUM', '19 UHR', 'WIR FREUEN UnS AUF EUCH!', 'SP', 'CHCAFE', 'WE', '~HTSFFTER', '4', 'CHCA', 'HCA', 'TSF']"
8,25,3,0.6413194444444444,0.78125,0029.jpg,"['Keine', 'die', '@hne', 'Ostkreuz', '13,11. Kiezdemo und Kundgebung', 'Ostkreuz', 'Zukunft', 'fürs Ostkreuz', 'Gegen die', 'Ostkreuz zum', 'Zukunft', '13 Uhr Rudoltplatz', '3.12.Aktionstag Zukunft', 'Für Erhalt und langfristige Sicherung', 'fürs Ostkreuz und ganz Bcrlin', 'Laskerstealie 5,', 'am', '13.11.', 'Kiezdemo und Kundgebung', 'der', '3.12', 'Aktionstag Zukunft', 'am', 'Ostkreuz', 'und ganz Berlin_']"
15,34,8,0.5098684210526315,0.5833333333333334,0045.jpeg,"['ACHTUNG NEUE VERSAMMLUNGSFLÄCHE!', 'GROSSDEMO', '""Wir', 'KASSEL', 'da', 'Fruhlingserwachen', 'Die', 'Welt steht auf', 'KARLSWIESE / ORANGERIE KASSEL', 'WELTWEIT', 'ALLE ZUSAMMEN', 'TAG', 'ZIEL', 'WELTWEIT', 'ALLE ZUSAMMEN', 'IN DER MITTE DEUTSCHLANDS', '20.03.2021', 'werden', 'sein!""', 'ALLE', 'statt', 'LIVESTREAMS', '#Zusammenhalt', 'ALLER', 'Spaltung', 'AUS', 'WELT', '12:00', '16:00 UHR', 'MIT ANSCHLIESSENDEM AUFZUG', 'KARLSWIESE', 'ORANGERIE KASSEL', 'Die Welt steht auf', '1']"
10,13,9,0.16002645502645502,0.38333333333333336,0017.jpg,"['Sa, 08.05.2021', 'Kundgebung 15.00 Uhr', 'Vortreffungpunkt 14.30 Uhr', 'Bahnsteig S-Pankow', '76 Jahre', 'Befreiung', 'vom', 'vom Faschismus', 'XÄMPFEN?', 'Gedenken 10.00-18:00 Uhr', 'Sowjetisches Ehrenmahl Buch', 'Erinnleri heißt', 'Faschismus']"
11,18,7,0.4414423959878505,0.7272727272727273,0003.jpg,"['Gedenkkundgebung und', 'antifaschistische Demonstration', 'Mahnmal Levetzowstraße, Berlin-Moabit', '9 November', '1938-2023', '18:00 Uhr', 'UD', 'KHES', 'Primo Levi', '85 Jahre nach den Novemberpogromen;', 'Solidarität mit den Opfern des', 'Onovember blackblogs', 'deutschen Antisemitismus und Rassismus!', 'Onovember', 'blackblogs', 'org', '1938', '18:']"
8,15,5,0.4781468531468532,0.5625,0229.jpg,"['24', 'BE', 'BLEIBEN', 'STOPPEN', 'POLIZEI', 'DEMO', 'ÄLEX', 'POLITISCH', 'ABSCHIEBUNGEN', 'MOTIVIERTE', 'FR:', '78.APRIL', '16""', 'MIR', '0']"
13,18,12,0.10897435897435898,0.11538461538461539,0215.jpg,"['HUMMUS &', 'BASS', 'HETZE', '& HASS', 'ANTIFA', 'PICKNICK', 'GEGEN', 'QUERDENKEN', 'RIGHT JO RESIST', 'PARTY', 'IM MAUERPARK', 'GERADEDENKEN', 'SAMSTAG', '16,30', '3,6,', 'Uhr', 'STATT', '03']"
10,31,5,0.5142857142857143,0.5777777777777777,0201.jpg,"['2', 'Willy-Brandt-Haus', '15 .0', 'Uhr', 'Protestzug zur', 'CDU Bundesgeschäftsstelle', 'Unsere Protestwelle: 27.01-9.02-20.02', '2202', 'Brandmauer', 'gefallen', 'und', 'Merz', 'durch', 'von', 'Normalisierung', 'Faschismus!', 'die', 'und', 'Gegen', 'Transfeindlichkeit', 'Protestzug', 'zur', 'Co', '707', 'Unsere Protestwelle: 27.01 - 9.02', '20.02', 'Unsere Protestwelle: 27.01-9.02-20.02-2202', '15', '0', '8909>2', '15.00']"
10,14,9,0.1360294117647059,0.25,0073.jpeg,"['Umsonst', 'flohmarkt', 'Walleln & Musik', 'Lang', 'vergessene', 'Schätze des', 'Hauses könnten', '02.03.', '120', '1750', 'euch gehören', 'Rigaer Straße 94', 'cuch', 'gchören']"
8,25,6,0.33301282051282055,0.5416666666666666,0163.jpg,"['STOPPT', 'das Infektionsschutzgesetz', '18.11', '2020', 'openEnd', 'Unsere Zivilisation', 'Unsere Regeln!', 'Berlin', 'Bundestag', 'GIBT KEINE', '18.11L2020', 'Ab', '11:00Uhr', 'Unsere', 'das', 'zgesetz', '@', 'ec ', '3', '5', 'BT', '70', 'Are', 'fe', '0']"
15,24,14,0.07083333333333333,0.08888888888888888,0177.jpg,"['SONNE', 'DEMO', 'SOMMERFEST DER AFD', 'VERMIESEN', 'Demo gegen das', 'SAMSTAG', 'Sommerfest der AfD in', '07.09. 14.00 Uhr', 'Templin', 'Am Markt 11', '17268 Templin', 'NoME', 'PRENZLAU', 'Austehen-gegen-Rassismus.de', 'DIE', 'AfD', 'SOMMER', 'VVN-BdA', 'STOPPT', '07.09', '14.00 Uhr', 'ED', 'ANTIFAQ', 'cegen-Rassismus de']"
13,17,12,0.1249115590292061,0.6538461538461539,0176.jpg,"['samstag; 30.11.2024, 11-13 Uhr', 'CODING', 'Bibliothek', 'Alte Feuerwache""', 'Michael-Brückner-Str. 9, Schöneweide', 'ein Laptop oder Tablet mit', 'oder reserviere ein Leihgerät!', 'KOSTENLOS', 'PROGRAMMIEREN', 'LERNEN', 'JETZT ANMELDEN!', 'https:/ /pretix eu/dojosw/', 'Bring', 'Bring ein Laptop oder Tablet mit', 'https:| /coderdojo-schoeneweide de', 'https', 'coderdojo-schoeneweide de']"
9,14,9,0.06716050833697892,0.28148148148148144,0200.jpg,"['NEIN ZUR AFDI', '22.02.2025', 'AB 13.00 UHR', 'PREROWER PLATZ', 'NEU', 'HOHENSCHÖNHAUSEN', 'ANTIFA', 'OFFENER', 'DER AFD KEINE PLATTE LASSENI', 'ABSCHLUSSKUNDGEBUNG', 'UND IHRE POLITIK !', '13', '151', 'CEGEN DIE AFD']"
11,39,5,0.6736080904741191,0.8441558441558441,0214.jpg,"['4N', '8', '6', '4', '5,07.2', 'SA. 15.JULI', '14.30 UHR THEODOR-HEUSS-PLATZ', 'CA. 16.00 UHR', 'OLYMPIASTADION + MUSIK', 'R', '7', '4', 'IN', '01.2', '2', 'K{IN', '{', 'RMM', 'KMM)TZIN', '<', '1', 'KMM)T{IN', 'KN', '2', 'OLYMPIASTADION', 'MUSIK', '8', '<', '1', '<', 'T@Mp', '0', '2', '6', 'BRON', '2', '4', '5', '<']"
8,26,8,0.10022081413210446,0.2708333333333333,0228.jpg,"['19.04.2025', 'Einladung', 'zum', 'Gedenkspaziergang', 'ehm.', 'Großmotorenwerk denDenmleger', 'Benz AG in Ludwigsfelde und', 'gemeinsame Gedenkminute', 'am', 'Waldfriedhof', 'Zwangsarbeiter*innen-Lager', ""ehm Zwangsarbeiter'"", 'Großmotorenwerk', 'AG in Ludwigsfelde und', 'innen-Lager', 'Daimler -', 'Benz', 'AGin', 'Ludwigsfelde und', 'Dail', 'Zwangsarbeiter', 'Daims', 'der', 'Ir', '2', 'der Daimler-']"
7,7,5,0.2857142857142857,0.2857142857142857,0002.jpg,"['nichtohneuns_Dresden', 'KUNDGEBUNG', '#SOLIDARITÄT MIT ALLEN!', 'Dresden, Großer Garten, 8.8. um 16 Uhr', 'BERICHTE: WIE WAR DIE BERLIN-DEMO WIRKLICH?', 'BERICHTE: WIE', 'WAR DIE BERLIN-DEMO WIRKLICH?']"
10,13,7,0.30714285714285716,0.325,0016.jpg,"['Bau dein eigenen PC und Smartphone', 'Wo?', 'Mittelpunktbibliothek Treptow', 'PS:', 'Alteleigene Geräte können', 'Wann?', 'zum erforschen mitgebracht', 'Samstag 16.11.2024', 'werden!', '#11 bis 13 Uhr', 'Jetzt Anmelden!', 'zum erforschen', 'mitgebracht']"
5,19,2,0.6,0.6,0027.jpg,"['Aioo', 'WEGBASSEN!', 'am', 'Zu', 'die', '14', 'FAHRRADDEMO', 'Ostkreuz', ""wegbassen'"", 'Invalidenpark', '""A1oo', 'Verkehrsministerium', 'vom', 'A1oo', 'Uhr', 'gegen ', 'um', '29', '14 Uhr']"
10,12,2,0.8521008403361344,0.9666666666666668,0231.jpg,"['VORTRAO', 'EM', 'Di', 'Küra uND GETRÄNKE', '(GEGEN SPEnde )', 'IHRE', 'Ihnestr: 22, keller', 'ROTEN', 'Uorurag', 'DzsKusszon', 'ROTEN   CAFB', 'UND']"
11,27,9,0.2953561589925226,0.5151515151515151,0089.jpeg,"['KUNDGEBUNG', 'AUFZUG', 'Kpflicht', 'Maskenpflicht', '[Cundnechte', 'd laur,', 'hr', 'FREIHEIT klaut.', '15', 'JANUAR 2022', 'MIT', 'GASTREDNER', '15:30 UHR', 'HERMANN', 'PLOPPA', 'ORT:', 'FRIEDRICHSPLATZ KASSEL', 'NEUER', 'FRIDERICIANUM', 'DEM', 'VOR', 'gelten:', '!', '&', 'weil', '15. JANUAR 2022', 'd']"
7,8,6,0.24240362811791383,0.5238095238095238,0225.jpg,"['Beclin?', '11.12.21', '14.30 Kundgebung', 'Washingtonplatz', 'Besset ohue die', 'Juuge altecuative,', 'BERLINER GEE', 'BüN DNIS']"
10,14,9,0.14645474351356705,0.4083333333333333,0219.jpg,"['StraßenFFFest', '3,9.22', '14.30 Laufdemo Leopoldplatz', '1619 Uhr', 'Mauerpark', 'ab 19 Uhr', 'Geradedenken', ""Rave in den 'Abend"", 'FOR', 'Slraßenfest', 'Berlin', '2', '7', '[ [ [ [']"
17,16,13,0.273707512531042,0.4754901960784314,0162.jpeg,"['antifaschistisch', 'und suchst', 'Dann', 'Menschen?', 'unserem', '14-tägig im Bandito Rosso', 'Offenes Antifa Treffen', '5. März 2025, 19 Uhr', 'mit Input zum feministischen Kampftag', 'Web: oatberlin noblogsorg', 'Mail: oat-berlin@riseup net', ""'leider nicht barrierearm"", 'unserem', '(Lottumstr: 1Oa, Prenzlauer Berg)', ""komm'"", 'Dann komm`']"
21,36,19,0.10719286177360714,0.17970521541950113,0153.jpg,"['GEDENKENBEIM MAHNMAL GEGEN KRIEG & FASCHISMUS', '12.03.1938', '12.03.2025', 'NIE WIEDER IST JETZTI', '12.03.2025, Albertinaplatz, 18.30', 'GEDENKEN', 'BEIM', 'MAHNMAL', 'GEGEN KRIEG & FASCHISMUS', 'mit', 'Beiträgen von:', 'Marina Hanke', 'Aaron Bezalel Haber', 'Unger', 'Cornelius Obonya', 'Monika Salzer', 'Dolores Bakos', 'Philipp Miksch', 'Jenny & Omas on Stage', 'Rihab Toumi', 'Ida Belaga', 'Susanne Scholl', 'Leon de Castillo', 'Ursula Berner', 'NIE WIEDER IST JETZTI12.03.1938-12.03.2025', 'Maya', 'Maya Unger', 'Ida', 'Belaga', 'mit Beiträgen von:', '12.08.2025', 'Albertinaplatz; 18.30', 'Miksch', 'Philipp', '(GEGEN KRIG', 'FAsCHISMUS']"
7,10,3,0.7549261083743842,1.7857142857142858,0190.jpg,"['ZUKUNFT AM OSTKREUZ', 'LASKERSTRASSE 5 , 10245 BERLIN', '14-19', 'UHR', '1', '20 2 2', '1', '2', 'W 0 R K $ H 0 P', '2']"
11,14,8,0.3895881895881896,0.7727272727272727,0191.jpg,"['Neis', 'Zur', 'Zeitenwende', 'Stoppt', 'in', ""'Kurdistan"", '2702', 'Uhr', 'denKriees', '18800', '00 Uhr', '@ranienplatz', 'WK', '18800 Uhr']"
5,10,4,0.2697674418604651,0.26666666666666666,0119.jpeg,"['HÄNDE WEG VON UNSEREM LAND!', 'PALÄSTINA', 'STEHT', 'NICHT ZUM', 'VERKAUF', 'LAUFDEMONSTRATION FÜR PALÄSTINA', 'SAMSTAG, 01.03. UM 13 UHR', 'U-BAHN & S-BAHN ZOOLOGISCHER', 'GARTEN, BERLIN', '192']"
11,10,7,0.4476634476634477,0.5454545454545454,0185.jpg,"['Eintritt', '10-18 Uhr', '10.+11.08.24', 'Fürstenfeldbruck', 'TÖPFER', 'WERKER', '1', 'MARKT', '4', ""'""]"
5,25,5,0.0367003367003367,0.1833333333333333,0152.jpg,"['Klimaschutz statt Autobahnl', 'Laufdemo auf der A1OO!', 'Sonntag, 21 April', 'Start: 14 Uhr', 'Auffahrt Tempelhofer Damm', 'berlin', 'VCD', 'werShift', 'luls', ':labout blank', 'lebenslaute', 'Sand im', 'ev', 'BERLIN', 'CLUB', 'extinction', 'Futu', 'Bürgerinitiative', 'cluhliehe', 'Tebelion   cluhliehe', '9o', 'XHkiosum', '072', '4#', 'P']"
12,15,12,0.07756498734759604,0.23611111111111113,0146.jpg,"['THEMENTAG', '15.12.24', ':labout blank', '11.30-', 'Markgrafendamm 24c (Ostkreuz)', '19.30 Uhr', 'Antisemitismus im', 'Kultur- und Clubbetrieb', 'Reflexionen ein Jahr', 'nach dem 7', 'Okt.', 'BILDUNG', 'IN', 'WIDERSPRUCH', 'nach dem 7. Okt.']"
5,12,4,0.22222222222222224,0.3,0218.jpg,"['Montag 09.01.2023', 'dieBasis', 'GERADE', 'Geradedenken präsentiert:', '[APIAINE', '18.00 Uhr', 'Max-Schmeling-Halle', 'VS_BöHMERMAnn', 'I', 'BOHMERMANN', '[APTAIN', 'Vs']"
11,17,8,0.4222107438016529,0.8636363636363636,0224.jpg,"['Putinfans', 'KASTANIENALLEE / ZIONSKIRCHSTRASSE', 'MONTAG, 28.02. 19 UHR', 'JEDEN', 'MONTAG', 'DEMO', 'STOP', 'No 9', 'SPAZIEAC', 'Dezentral', 'Lokai', 'Überaw', 'NEUER', 'STANDORT', '0', 'ZIERC', 'SPA7']"
7,14,4,0.4918367346938775,0.7142857142857143,0230.jpg,"['FRDFAGANDA', 'DER', 'PunkRock', 'Lyrik', 'gegen', 'die', 'Arbeit', 'Donnerstag', 'Regenbogencafe', '19:00', 'Uhr', 'PunkRock_Lyrik', '25', '17 . 0 4']"
6,15,2,0.7604166666666666,1.0,0026.jpg,"['FES', 'About', 'Blank', '24', 'Kutu ""&Ssse', '13.00', '22.00', 'Berlin', 'Uhr', '2024', 'FESVA', '21Juli', 'FESTVAL', 'FREl', '1']"
8,15,7,0.2177910993700467,0.3697916666666667,0032.jpg,"['XI', 'WORKSHOP', 'EINFÜHRUNG', 'DADAISMUS', 'Von der Uhr zur Kunst', '16.01.& 18.01.2025 // 15', '18.00 Uhr', 'Mit Daniel Carrion', 'Teilnahme: 10,- EUR', 'NOCHMALLDE/EVENTSI', 'Powered by', 'BSR', 'ENTs/', 'EN', 's/']"
11,21,6,0.5034425357980147,0.5666666666666667,0024.jpg,"['HANAU', 'Weltweit tanzen an diesem', 'Menschen', 'gegen Gewalt an Frauen', '14.Februar; 16 Uhr', 'Macht mit!', 'Marktplatz', 'Tanzt mit !', '2017', 'Eine', 'weltweite', 'Aktion', 'Schirmherr: Claus Kaminsky', 'gegen Gewalt', 'an Frauen', 'Oberbürgermeister', 'Tag', 'Weltweit tanzen an diesem Tag Menschen', 'OME BILLION RISING', 'UIvi', '7']"
