file_name,gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,mean_char_acc,mean_word_acc,ocr_easyocr,recognition_rate
0117.jpg,6,6,3,0.5072463768115942,0.6666666666666666,0.49275362318840576,0.3333333333333333,"['und', 'Bündnis gegen Verdrängung und', '#Mietenwahnsinn', 'www.mietenwahnsinninfo', 'DIE MIETE', 'HOCH!']",0.5
0118.jpeg,6,9,3,0.5851851851851851,0.8333333333333334,0.42638888888888893,0.16666666666666666,"['Willkommenscafe', 'Wir alle Rassismus betroffenen 8', 'migrantischen Menschen gegenseitigen', '6 Rote', 'Lilly', 'Jeden letzten Mittwoch im Monat', 'RL 19-21 Uhr', 'R L', 'RL']",0.5
0119.jpeg,5,11,4,0.2697674418604651,0.26666666666666666,0.7315789473684211,0.7333333333333333,"['HÄNDE WEG VON UNSEREM LAND!', 'PALÄSTINA', 'STEHT', 'NICHT ZUM', 'VERKAUF', 'LAUFDEMONSTRATION FÜR PALÄSTINA', 'SAMSTAG, 01.03. UM 13 UHR', 'U-BAHN & S-BAHN ZOOLOGISCHER', 'U-BAHN', 'GARTEN BERLIN', 'GARTEN, BERLIN']",0.8
0120.jpg,13,10,3,0.7859531772575251,0.8461538461538461,0.2173913043478261,0.23076923076923078,"['Wahlkampf-Veranstaltung 2201', 'STADTHALLE LEONBERG', '71229 Leonberg', 'TINO', 'LARS MARKUS CHRUPALLA EMIL DIANA', 'HAISE FROHNMAIER SÄNZE ZIMMER', 'DEUTSCHLAND ZUERST!', 'AfD AfD', 'Baden Landesverband', 'Württemberg']",0.23076923076923078
0121.jpg,5,5,5,0.08372093023255814,0.12,0.9297297297297298,0.8800000000000001,"['Zeit für Fans', '05.12.2024', 'Mach dein Foto mit dem Nikolaus', 'Und sicher dir den Adventsrabatt.', 'Auguste-Viktoria-Allee 99']",1.0
0122.jpg,26,15,9,0.7006897993311036,0.7363247863247864,0.3067096365173288,0.26153846153846155,"['25.APRIL, 2023 OMAS', '20.00 UHR ON', 'STAGE', 'PERFORMANCES,', 'Omas-on ist eine Theatergruppe innerhalb', 'IM der In den Jahren RECHTS', 'Jahren sind wir bei zahlreichen', 'sind', 'KORB', 'On 12 professionellen', 'Stage Durch', '1010', '1010 Wien', 'Reservierung', 'FREIE SPENDE']",0.34615384615384615
0123.jpg,5,5,4,0.2,0.2,0.8,0.8,"['SOLIDARITÄTSDEMO', 'FÜR DIE UKRAINE', 'März 2022', 'Platz der Menschenrechte, Wien', '15 bis 17 Uhr']",0.8
0124.jpg,8,6,6,0.25,0.25,0.75,0.75,"['#SAVE', 'BRAIN', 'CITY', 'Wissenschaft', '19.12.2024', 'KUNDGEBUNG']",0.75
0127.jpeg,8,8,8,0.026515151515151516,0.07857142857142857,0.9728607918263091,0.8678571428571429,"['Solidarischer', 'Stammtisch', 'Thema: Unser Verständnis vom', 'Patriarchat', 'und unser Umgang damit', 'Diskussion und gemeinsames Essen', 'am Dienstag März ab 19.00 Uhr', 'im Maggie Frankfurter Allee 205']",1.0
0128.jpg,15,15,13,0.1814102564102564,0.23333333333333334,0.8244306418219463,0.7666666666666667,"['Transferale', 'Das Wissenschafts-', 'Das', 'Festival für Klima und', 'Gesundheit', 'Zukunft im', 'Stadtumdrehen', '25.09', '27.09.2024', 'Zukunft', 'im Kulturquartier', 'findet silent green', 'Stadt', 'Das Hochschulnetzwerk', 'für ein resilient']",0.8666666666666667
0129.jpg,10,2,1,0.9125,1.0,0.0875,0.0,"['#Berlinlstultur', 'VOLKS 13.11.']",0.1
0130.jpg,10,10,5,0.5685185185185185,0.7,0.45961538461538465,0.4,"['NOCH 9', 'MALL repa', 'NEU Netzwerk ualitätsreparatur', 'AUSSER', 'ALLES', 'Reparaturtag', 'in der NochMall', '19. Oktober 2024', '14-18 Uhr Save', 'the']",0.5
0131.jpeg,12,13,8,0.3895502645502645,0.40277777777777785,0.6097756410256411,0.5972222222222222,"['GENOCIDE STARTS HERE!', 'KUNDGEBUNG', 'MI, 05.03.2025', 'MI,', '12:00 UHR', 'ECKE TAUENTZIENSTR./', '10789', 'BERLIN', 'GRIE DOVES', 'STOP ARMING', 'ISRAEL', 'AFFEN DOWN', 'FÜR ISRAEL']",0.6666666666666666
0132.jpg,6,4,4,0.37948717948717947,0.6777777777777777,0.6330128205128206,0.25555555555555554,"['ANTIFA', '23 FEBRUAR 18 UHR', 'KONRAD ADENAUERHAUS', 'Sea-Watchorg']",0.6666666666666666
0133.jpg,5,2,0,1.0,1.0,0.0,0.0,"['MIT', 'KUNDGEBUNG']",0.0
0134.jpg,8,8,7,0.12916666666666668,0.16666666666666666,0.8705357142857143,0.8333333333333333,"['Antifaschistische Kundgebung', 'GEGEN DIE NSTRUMENTALISIERUNG', 'DES ERINNERNS', '18 Uhr', 'Mahnmal', 'Levetzowstraße', 'Berlin-Moabit', 'WN-BdA']",0.875
0135.jpg,9,6,5,0.4558333333333333,0.6111111111111112,0.5555555555555556,0.3611111111111111,"['EinfacheSprache', 'Wo? S+USchönhauser Allee', 'Für', 'Feminismus', 'ohne', 'FEMINSM']",0.5555555555555556
0136.jpg,8,8,7,0.1484375,0.325,0.8616071428571429,0.7625,"['GEGEN JEDE', 'NAZI PROPAGANDA !', 'MARTIN SELLNER VON DER', 'STRASSE FEGEN!', 'HEUTE! 27.02.', 'Kundgebung an der 66 Grünen Lampe', 'Uhlandstraße 51', 'Widersetzen Berlin']",0.875
0137.jpg,8,4,4,0.5,0.5,0.5,0.5,"['Omas-on-Stage', 'beim Kultursommer', 'Politischer Aktivismus mit Kunst', 'FREIER EINTRITT']",0.5
0139.jpg,8,5,4,0.5060975609756098,0.525,0.4966216216216216,0.5,"['MEHR POLIZEI?', 'NICHTS ZU FEIERN', 'KUNDGEBUNG', 'GEGEN DIE ERÖFFNUNGSFEIER DER KOTTI-WACHE R', '15.02']",0.5
0140.jpg,12,9,9,0.2939488490928625,0.31954365079365077,0.7133105722779636,0.4166666666666667,"['WORKSHOP', 'HTW in Schöneweide', 'Wer?', 'Alle zwischen 7 & 17 Jahren', 'Vorkenntnisse sind nicht', 'Was mitbringen?', 'Laptop oder Tablet mit Kamera', 'Laptops können auch bei uns angefragt werden!', 'JETZT KOSTENLOS ANMELDEN!']",0.75
0142.jpeg,12,13,9,0.2968975468975469,0.40277777777777773,0.719011544011544,0.6666666666666666,"['UNBEANTWORTET LASSEN', 'Demonstratio', 'Demonstration nach Naziangriff auf', 'Geflüchtetenunterkunft in', 'Geflüc', 'Stahnsdorf', 'Solid den B', 'Solidarität mit den Betroffenen', '14.03.2025', 'Demo:', 'TISCHE', 'Kundgebung: 2', 'Ecke Elbestraße TKS']",0.75
0143.jpg,5,8,4,0.27999999999999997,0.3,0.7333333333333334,0.6,"['Ostkreuz nicht den Nazis', 'überlassen!', '0', '0', 'So 4 07', '14.07.', 'NIIF', 'Ostkreuz']",0.8
0145.jpg,9,11,5,0.5,0.5555555555555556,0.5111111111111111,0.4444444444444444,"['RECLAIM', 'CLUB !', 'GERADE DENKEN CULTURE]', 'SOLI-RAVE', 'RAVE 06.10.2023', 'ACTS', 'LIVE ACTS', 'LIVE', 'PANEL DISCUSSION', 'MENSCH MEIER', 'MENSCH MEIER']",0.5555555555555556
0146.jpg,12,7,5,0.6163307235271253,0.7083333333333334,0.38684964726631393,0.34722222222222215,"['THEMENTAG 15.12.24', 'Markgrafendamm 24c (Ostkreuz) 19 Uhr', '19.30 Uhr', 'Antisemitismus im', 'Kultur- und Clubbetrieb', 'Reflexionen ein Jahr', 'BILDUNG IN WIDERSPRUCH']",0.4166666666666667
0147.jpeg,8,6,6,0.3222222222222222,0.53125,0.6885416666666666,0.4375,"['Input 4 Diskussion nach den Bundestagswahlen:', 'und Gewalt', 'Wehren wir uns!', '0103. 18.00 Uhr', 'Komsukeller', 'Kottbusser Straße 4/5']",0.75
0148.jpg,12,9,8,0.3385416666666667,0.35000000000000003,0.6636904761904762,0.6333333333333333,"['1. September 2023 BUCHPREMIERE', 'JUDENHASS', 'UNDERGROUND', 'Antisemitismus in emanzipatorischen', 'Subkulturen und Bewegungen', 'Ein Abend mit', 'Konstantin Nowotny und', 'Anastasia Tikhomirova', '19 Uhr freier Eintritt']",0.6666666666666666
0149.jpg,18,18,8,0.5701894423158791,0.6314814814814814,0.433179012345679,0.3277777777777778,"['bis', '10.00', '12.00', 'Demonstration für', 'FREIHEIT GRUNDRECHTE SELBSTBESTIMMUNG', 'SAMSTAG 11.7.2020 10 12 Uhr', 'KÖNIGSPLATZ MÜNCHEN', 'KÖNIGSPLATZ - MÜNCHEN', 'Markus Haintz', 'Biochemiker Querdenken Initiative Ulm', 'Rechtsanwalt', 'Hilorad Krstic ringger', 'Unternehmer und Buchautor Hip Rap Lienz', 'Hip Hop - Rop', 'Hop', 'Levi DJ', 'Levi Wegmann DJ Tuncay', 'celsius1g']",0.4444444444444444
0151.jpg,6,1,0,1.0,1.0,0.0,0.0,['DIE TADT?'],0.0
0152.jpg,5,6,1,0.8,0.8,0.2,0.2,"['Auffahrt Tempelhofer Damm', 'berlin', 'VCD PwerShift flu :labout blank autofrei', 'u Jebenslaute Sand', 'BERLIN CLUB', 'rebellion']",0.2
0153.jpg,21,18,7,0.7066351178152421,0.7573696145124715,0.30298273155416017,0.17913832199546484,"['FASCHISMUS', '12.03.1938 12.03.2025', '12.03.2025,', 'GEDENKEN BEIM MAHNMAL', 'FASCHISMUS', 'mit Beiträgen von: Marina Hanke', 'Aaron Bezalel Haber Maya Unger', 'Cornelius Obonya Monika Salzer', 'Dolores Bakos Miksch', 'Philipp Miksch', 'Philipp', 'Philipp Miksch', 'Jenny & Omas on Stage Rihab Toumi', 'Ida Susanne Scholl', 'Belaga', 'Ursula Berner', 'NIE', 'NIE WIEDER IST JETZTI 12.03.1938-12.03.2025']",0.3333333333333333
0154.jpeg,7,7,5,0.3448751248751249,0.6428571428571429,0.6572557876905704,0.5,"['LIVEKO ZER', 'LIZ MELINE ME SNAILTA', 'MEETS SNAILTAPE', 'STAG', 'TONELLIS', '21.01.25', 'NEUMARKT 9 04109 LEIPZIG']",0.7142857142857143
0155.jpg,5,7,4,0.2545454545454545,0.35,0.7533333333333333,0.65,"['FIRST', 'SLAYSTANS', 'AN', 'Y', 'PARTY', '16/02 8PM', 'ERREICHBAR REICHENBERGER']",0.8
0156.jpeg,10,2,0,1.0,1.0,0.0,0.0,"['1', 'Grünbergerstr. 73 Wo: Zielona Gora_']",0.0
0157.jpg,10,11,9,0.12474747474747475,0.2,0.8780701754385966,0.8,"['SIEG DER UKRAINE', 'FRIEDEN FÜR EUROPA', 'Stoppt die Finanzierung', 'des russischen', 'Staatsterrors', ')', 'VOR DER RUSSISCHEN BOTSCHAFT', 'UNTER DEN LINDEN 63-65', '€', 'FAR Berlin', 'Demokrati-JA']",0.9
0158.jpg,5,4,4,0.21875,0.31666666666666665,0.7788177339901479,0.6833333333333333,"['zum 5 Jahrestag', 'des rechtsterroristischen', 'Anschlags von Halle', '9.10.2024 17.30 Uhr Oranienplatz']",0.8
0160.jpg,6,4,4,0.42565970155104277,0.75,0.606442831215971,0.20833333333333334,"['ALICE WEIDELIN DER', 'BUNDESTACSWAHL SCHLUSSRUNDE""', 'HEUTELIVE', 'ZEIT FÜR DEUTSCHLAND. AfD']",0.6666666666666666
0161.jpg,16,10,4,0.75,0.75,0.25,0.25,"['Ukraine Putin', 'Freiheit NEIN AfD', 'Demokratie', '22.02.25', 'Brandenburger Tor', '3 Jahre seit der großflächigen Invasion', 'FREE Deutsch-russischer D R', 'RUSSIANS Menschenrechte REFORUM SPACE', 'GLOBAL Dialog', 'k']",0.25
0162.jpeg,17,16,11,0.3973604826546003,0.4264705882352941,0.6100390090159911,0.5735294117647058,"['Du willst dich', 'antifaschistisch', 'organisieren', 'und suchst', 'dafür andere Dann', 'Menschen? Dann komm', ""komm'"", 'unserem', 'Plenum!', '14-tägig im Bandito Rosso', 'Prenzlauer Berg)', 'Offenes Antifa Treffen', '5. März 2025, 19 Uhr', 'mit Input zum feministischen Kampftag', 'Web oatberlinnoblogsorg Mail: oat-berlin@riseupnet', 'oatberlin']",0.6470588235294118
0163.jpg,8,10,7,0.15833333333333335,0.3166666666666667,0.85078125,0.5916666666666667,"['STOPPT', 'das', 'das Infektionsschutzgesetz', '18.112020', '2020', 'Ab', 'openEnd', 'Unsere Zivilisation Unsere Regeln!', 'Berlin Bundestag', 'ES GIBT KEINE']",0.875
0164.jpg,11,11,8,0.3048749583276438,0.4393939393939394,0.698474025974026,0.5303030303030303,"['Demokratie', 'verteidigen', 'D n', '03.02', '15.00 Graz Hauptbahnhof', '16.30 Eintreffen Hauptplatz', '18.00 Lichtermeer', 'Kommt', 'hin!', 'und Demokratie', 'Ayham Yassef']",0.7272727272727273
0165.jpg,13,14,10,0.2821969696969697,0.3076923076923077,0.7224664224664225,0.6666666666666667,"['PARTY', 'Strausberg', 'Kulturpark Wriezener', 'Am Strand', 'Eintritt 11,90 € Tell', 'Van Tell', 'DJ Van', 'Ab 12-23 Uhr', 'DJ Tomekk', 'Food & Drinks', 'Wir danken unseren Partnern 2024', 'PEPS MAMPE Frankfurter', '08.06.2024', 'PRINZ 7 Upton']",0.7692307692307693
0166.jpg,8,4,4,0.5,0.5,0.5,0.5,"['WORKSHOP:', 'WITH KAROLINE LUCKS', '10179 Berlin', 'CLUB CULTURE HUB']",0.5
0167.jpg,11,11,8,0.3340940241696531,0.5181818181818181,0.690136210590756,0.4151515151515151,"['BM Kultur- Flutopfer-Stiftung', 'zentrum 1962', 'von 1962', 'aufKulour', 'Samstag Saturday 4', '08.07.2023 14.00-17.00', '14.00 17.00', 'Seniorenzentrum Nordlandweg', 'Nordlandweg 110 22145 Hamburg', 'Kinderfest', 'Childrens festival']",0.7272727272727273
0169.jpeg,11,10,6,0.4696969696969697,0.5454545454545454,0.5303030303030303,0.45454545454545453,"['in d e n 8 Mä r z', 'Im schwarzen Block der', 'Mexiko:', 'Feministinnen', 'ARTE Reportage', 'KURZFILMABEND', 'Inang Maynila', 'rebellious Catholic', 'schoolgirl in the Philippines', 'smoke']",0.5454545454545454
0170.jpeg,9,7,7,0.2676561365286856,0.39814814814814814,0.7346628679962013,0.6018518518518517,"['fembi', 'Plakate malen', 'den feministischen', 'Kampftag', 'Am 04 März 2025', 'Ab 19.30 Uhr', '13347 Berlin-Wedding']",0.7777777777777778
0171.jpg,16,20,11,0.36370316075514875,0.5239583333333333,0.6624476008904888,0.42291666666666666,"['Eltern', 'stehenauf', 'Rheinland-Pfalz', 'Wir sind das Licht!', 'Wir sind', 'Masken-frei #Abstands-frei', '#Quarantäne-frei #freie Impfentscheidung', 'Spaziergang jeden im LockDown', 'Tag', 'Spaziergang jeden', 'Ab', 'Ab Montag 2.11.', '19.00', 'Start Marktplatz in jeder Stadt/Ort', 'KOMMT ALLE!', 'Die Leute werden sein Es werden', 'und', 'Die Leute werden neugierig sein und alle sehen', '50 immer mehr Keine Anmeldung', 'jeder']",0.6875
0172.jpg,13,15,7,0.5177675585284282,0.641025641025641,0.49940277114190157,0.3589743589743589,"['Stadtlauf', '2', 'STÄRKE ZEIGEN', 'GEMEINSAM GEGEN', 'GEW AN FRAUEN', '6 2016', '6 km', 'Hanau 17 Uhr', '17', 'Marktplatz 16. September', 'wwwhanauerstadtlauf.de', 'BARMER', 'umicore HSB GEK', 'SWH', 'MKK Stadtwerke Hanau']",0.5384615384615384
0173.jpg,10,11,10,0.022619047619047615,0.15,0.9766233766233767,0.85,"['0', 'DEMONSTRATION', 'FÜR DIE', 'AUFNAHME DER', 'MENSCHEN', 'AN DER POLNISCH', 'BELARUSSISCHEN', 'GRENZEI', '14 NOVEMBER', '14 UHR', 'BRANDENBURGER TOR']",1.0
0176.jpg,13,8,7,0.5070970695970696,0.5448717948717948,0.492658338812185,0.41025641025641024,"['CODING', 'Bibliothek Alte Feuerwache""', 'Bring', 'ein Laptop oder Tablet mit', 'oder reserviere ein Leihgerät! KOSTENLOS', 'PROGRAMMIEREN', 'LERNEN', 'JETZT ANMELDEN!']",0.5384615384615384
0177.jpg,15,11,6,0.6,0.6,0.4,0.4,"['STOPPT', 'DIE', 'AfD', 'SONNE', 'SOMMER DEMO', 'VERMIESEN', '8', 'Demo gegen das SAMSTAG', 'Sommerfest der AfD in', 'Templin Am Markt 11', '17268 Templin']",0.4
0178.jpg,14,8,5,0.6956416464891042,0.7532467532467532,0.30670553935860057,0.22077922077922077,"['JETZT dance', 'SICHERN!', 'KARTEN', 'iist', 'Stadtsaal', 'TRANSPARADA', 'Choreografie:', 'Masa Kolar Mauro Bigonzetti Marco Goecke']",0.35714285714285715
0179.jpg,13,13,12,0.08173076923076923,0.10256410256410256,0.9175824175824177,0.8974358974358974,"['Rechts-', 'extremismus', 'stoppen', 'In', 'In Europa', '& vor Ort', 'DEMOS', 'im', 'ganzen', 'Land', '23.5 bis 8.6.24', 'Demokratie', 'verteidigen']",0.9230769230769231
0180.jpg,12,10,7,0.43333333333333335,0.4583333333333333,0.5740740740740741,0.5,"['IS PALESTINE', 'FEMINIST', 'ISSUE?!', 'ZUR VERSCHRÄNKUNG', 'VON (QUEER-)FEMINISMUS', 'UND', 'UND ANTISEMITISMUS', 'Diskussion', 'Trunk', 'Do 19.12.']",0.5833333333333334
0181.jpg,11,6,6,0.4702194357366771,0.5303030303030304,0.537878787878788,0.45454545454545453,"['IN RAHLSTEDT', 'IST WAS LOS,', 'Digga!', 'KULTUR', 'WOCHEN', '31AUGUST 18.OKTOBER 2024']",0.5454545454545454
0182.jpg,9,7,3,0.6794871794871794,0.6888888888888889,0.32323232323232326,0.2222222222222222,"['ANTIFA-BLOCK', 'AUF DER LICHTENHAGEN-DEMO', 'AUFMISCHEN', 'ZUSTANDE', 'JAHRE NACH DEN POGROMEN', '30', 'BUNDESWEITE']",0.3333333333333333
0183.jpg,8,4,2,0.75,0.75,0.25,0.25,"['1', '8', 'BERLIN', '(SHARP)']",0.25
0185.jpg,11,6,6,0.5385725385725386,0.6363636363636364,0.46416083916083917,0.36363636363636365,"['Eintritt', 'TÖPFER', 'HAND', 'MARKT', '10-18 Uhr', 'Fürstenfeldbruck']",0.5454545454545454
0186.jpg,17,13,12,0.3234551396316102,0.4313725490196078,0.6808823529411764,0.5294117647058824,"['RELEASE', 'Freitag', 'A', 'Einlass ab 18 Uhr', 'Beginn: 19 Uhr', 'Markgrafendamm24c', '10245 Berlin', 'Musik:', 'DJ Andreas Michalke', 'mit Schallplatten', 'aus Marseille', 'FRENCH Eine Veranstaltung des', 'CONNECTION']",0.7058823529411765
0187.jpg,5,20,2,0.62,0.65,0.38823529411764707,0.2,"['Autobahn-', 'Abrissparty', 'Rückbau statt Neubau', 'Stadtraum für alle', 'Brücke', 'überm', 'Sonntag Breitenbachplatz', '26.24', '16 20', '16-20', 'Uhr', 'Bürgerinitiative lebenslaute', 'Berlin', 'BI-WUHLHEIDE extinction QUEERMANY BUND', 'PwerShift', 'BÜNDNIS', 'VERKEH IATIVEN berlin f uls CLUB', 'BUNDjugend Berlin autofrei [CULTURE', 'BUND rlin', 'lin']",0.4
0190.jpg,7,3,2,0.7301587301587301,0.7857142857142857,0.26785714285714285,0.21428571428571427,"['2022', 'ZUKUNFT AM OSTKREUZ', '14-19 UHR']",0.2857142857142857
0191.jpg,8,9,3,0.70625,0.8333333333333333,0.30138888888888893,0.125,"['2702', '02', 'Yei', 'Oranienplatz', 'Zeitenwende', 'Stoppt', 'in den', ""'Kurdistani WK"", 'K']",0.375
0193.jpg,8,7,6,0.25,0.25,0.75,0.75,"['RAUS', 'GEGA', 'NGEN', 'EROBIQUE', 'NEUJAHRS PARTY', 'FESTSAAL KREUZBERG', 'MI 01.01.']",0.75
0194.jpg,8,11,5,0.41546626984126983,0.6145833333333333,0.5899217741323005,0.3020833333333333,"['VIELFALT', 'PARK', 'TREPTOWER PARK', '14-17 UHR Protestfest für', '4-17', 'Kinder und Erwachsene', '17-22 UHR Protestrave', ':labout blank', 'QUEERMANY ELSE TE Wegbassen! CAMPAC', 'Wegbassen!', '2025']",0.625
0195.jpg,12,7,6,0.5583333333333333,0.625,0.45,0.3333333333333333,"['DAS MONOPOL', 'TOWER', 'THE', 'Schleidenplatz', '26', '2610', 'AMZN']",0.5
0196.jpg,11,6,5,0.5669075492604904,0.6545454545454545,0.4398362548267672,0.18181818181818182,"['BERLIN', 'NAZI-AUFMARSCH VERHINDERN!', '13.00 Zwischenkundgebung Bebelplatz', '13.30 Gegenprotest Neptunbrunnen', '(Nähe Startplatz rechte Demo)', 'Weitere Route: Infos folgen!']",0.45454545454545453
0197.jpg,11,10,8,0.3621212121212121,0.5151515151515151,0.6502673796791444,0.45454545454545453,"['DER AfD', '22.2.25', '5 HOHENSCHÖNHAUSEN', 'VORTREFFPUNKT', '5 DEMO', 'LICHTENBERG', 'ERG', '13800', 'KUNDGEBUNG', 'PREROWER PLATZ']",0.7272727272727273
0198.jpg,9,8,6,0.3474426807760141,0.42592592592592593,0.654851684263449,0.537037037037037,"['ZEIT ZU HANDELN', 'FC', 'A', 'SONNTAG, 23.2', 'WAHLTAGPROTEST', '15.30 UHR SAMMELPUNKT', 'Eingang Gesundbrunnen Center', 'antirassistisch klassenkämpferisch']",0.6666666666666666
0199.jpg,8,6,5,0.375,0.375,0.625,0.625,"['RECHTEN MARSCH', 'DURCH MITTE', 'SCHIFFBAUERDAMM 1', 'FÜR EINE VIELFÄLTIGE', 'SOLIDAR', 'UND SOLIDARISCHE GESELLSCHAFT!']",0.625
0200.jpg,9,6,3,0.7070707070707071,0.7777777777777778,0.3055555555555556,0.2222222222222222,"['AFDI', 'ABSCHLUSSKUNDGEBUNG', 'ANTIFA', 'OFFENER', 'PREROWER PLATZ', '13 51 NEU HOHENSCHÖNHAUSEN']",0.3333333333333333
0201.jpg,10,17,5,0.5600907029478457,0.6333333333333333,0.4473499061913696,0.3555555555555555,"['Brandmauer gefallen', 'und', 'Merz', 'durch', 'von', 'ierung von', 'Normalisierung', 'die und', 'Gegen', 'Transfeindlichkeit', '2 9', 'Willy-Brandt-Haus', '15.0 Uhr', 'Protestzug', 'CDU Bundesgeschäftsstelle', 'Unsere Protestwelle: 27.01 - 9.02 20.02', '9.02']",0.5
0202.jpg,19,27,8,0.6267230576441103,0.7134502923976608,0.38283208020050125,0.28654970760233917,"['Gegen Faschismus,', 'Queer- und Frauen-', 'Feindlichkeit!', 'recht:', 'erst', 'Jetzt', 'Neuwahlen? buntes', '14 12', '14.12', 'ein Berlin!', 'für', 'braunes', 'Friedrichshain statt', 'Markgrafendamm', '24c 25', 'Neuwahlen? WERDE', 'Klima Nazi Jetzt nun', 'statt Aufmarsch Ers aktiv', 'verhindern Erstrecht:', 'Hetze widersetzen', 'Qucers NETZWERK AFD AFD', 'QUEERFEM', 'Gegenprotest dem Naziaufmarsch widersetzen nun aktiv werden!', 'ORDNER*INNEN', 'OSTKREUZ CLUB BUND Berli', 'er', 'CULTIIRE Berlin']",0.42105263157894735
0203.jpg,10,1,1,0.9,0.9,0.1,0.1,['Dogshit Skatepark'],0.1
0204.jpg,26,22,12,0.5928904428904429,0.6666666666666667,0.4183760683760684,0.358974358974359,"['14.00 Uhr Friedrichshain', 'Forckenbeckplatz', '16.11.', 'Berlin', 'Neuwahlen', 'erstrecht:', 'es klima', 'reicht: kämpfen', 'transfeindlichkeit Hetze', 'tötet statt', 'sterben!', 'power', 'Neuwahlen:', 'Faschismus', 'tötet nun', 'OPEN MIC optional ANONYM widersetzen!', 'Logo NETZWERK BUND', 'eurer', 'Gruppe nd QUEERFEM Berlin', 'ORDNER*INNEN UND SCIENTIST Berlin LETZTE', 'AWARENESS GESUCHT REBELLION er GENERATION', 'Forckenbeckplatz (Start) über Rigaer sowie Frankfurter Tor']",0.46153846153846156
0205.jpg,10,13,4,0.61,0.6333333333333333,0.3944444444444445,0.33333333333333337,"['ZEIT ZU HANDELN', 'FOR', 'GLOBAL STRIKE LOCAL!', 'THINK GLOBAL', 'THINK', 'am', 'Solidarisch gegen den Rechtsruck', 'Potsdam Hbf', 'Pots', 'Demo gegen die AfD-Wahlparty', '16 Uhr', 'RB 21)', '22.09.2024 Potsdam']",0.4
0206.jpg,10,16,7,0.3545098039215686,0.5,0.659891456582633,0.425,"['ZEIT ZU HANDELN', 'Wahlparty-Ort', 'AAfD bekannt;', 'AfD', 'AfD', 'KEINE ist nun', 'ist nun', 'Gegenprotest', 'teilen', 'alle', 'nun', '17 UHR Berlin', 'Alt-Blankenburg 12', 'Nähe S-Bhf. Blankenburg', 'zeitzuhandelnorg', '0']",0.7
0207.jpg,5,5,1,0.8879999999999999,0.9,0.12,0.06666666666666667,"['Schö', 'Schöner', '16. August Uhr', 'Nähe', '6']",0.2
0208.jpg,12,13,8,0.3762345679012346,0.3898809523809524,0.6259191176470588,0.5416666666666666,"['ELSÄSSER Sa 13 .7.24', '1', 'das', 'Demo gegen das', 'HALTS MAUL! Compact Magazin', 'Startpunkt 15:00 Uhr', 'Falkensee Bahnhof', 'gemeinsame Anreise:', '14:05 Ostkreuz 2', 'mit Musik von', 'Paul Geigerzähler', 'Otto Lilienstraße 161 14612 Falkensee', 'Falkensee']",0.6666666666666666
0209.jpg,9,16,2,0.8415954415954415,0.9444444444444444,0.16481481481481483,0.0,"['INFOS: widersetzen.com', 'Mach Dich', 'schlau dann', 'schlau & dann', 'mach mit', '2', 'AfD', 'Parteitag', 'Mit dem Bus', 'Essen!', 'nach Essen!', 'nach', 'Gemeinsam', 'widersetzen', 'großes Aktionsplenum', 'massenhaftes Widersetzen']",0.2222222222222222
0210.jpg,8,1,1,0.8958333333333334,0.9375,0.11363636363636363,0.0,['AFTERPARTY'],0.125
0211.jpg,6,11,5,0.26193957115009747,0.6111111111111112,0.766042780748663,0.38888888888888884,"['BL', 'NAZ', 'FINE', 'NE', 'BUNDESTA G', '21.01.24 BUNDESTAG', 'ZUSAMMEN', 'GEGEN RECHTS', 'bleiben präsent', 'wir', 'ir']",0.8333333333333334
0212.jpg,9,6,2,0.8198198198198198,0.8412698412698413,0.1863799283154122,0.1111111111111111,"['AR', 'FRAUENKAMPFTAGSFO TAER', 'Demo: 25. November 2023', 'Boxhagener Platz Berlin', 'Internationaler', 'Tag']",0.2222222222222222
0213.jpg,11,11,8,0.29664502164502166,0.5909090909090909,0.7094155844155844,0.5,"['VERSCHWÖRUNGS -', 'IDEOLOGIEN', 'Ganser raus aus', 'der Stadthallel', 'DEMONSTRATION', 'AFA', '22.10.23', 'FALKENSEE', 'FALKENSEE', 'BAHNHOF FKS', '@afafks']",0.7272727272727273
0214.jpg,11,8,0,1.0,1.0,0.0,0.0,"['MM', '2', '7', '4', '4', '2', '2', 'OLYMPIASTADION MUSIK']",0.0
0215.jpg,13,13,10,0.23076923076923078,0.23076923076923078,0.7692307692307693,0.7692307692307693,"['HUMMUS &', 'BASS', 'STATT', 'HETZE', '& HASS', 'ANTIFA', 'PICKNICK', 'GEGEN', 'SAMSTAG QUERDENKEN', 'ab', 'PARTY', 'IM MAUERPARK', 'GERADEDENKEN']",0.7692307692307693
0216.jpg,12,9,6,0.5267112114938202,0.6041666666666666,0.4708333333333334,0.3958333333333333,"['KRITISCHE PERSPEKTIVE', 'AUF DEN OSTERMARSCH 23', 'MÜLLERSTRASSE 146', 'Warum', '""nicht vor', 'Konservatismus', '2', '""Die Hufeisentheorie', 'aber trotzdem GERADEDENKEN']",0.5
