file_name,gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,mean_char_acc,mean_word_acc,ocr_easyocr,recognition_rate
0124.jpg,8,6,6,0.25,0.25,0.75,0.75,"['#SAVE', 'BRAIN', 'CITY', 'Wissenschaft', '19.12.2024', 'KUNDGEBUNG']",0.75
0127.jpeg,8,8,7,0.13257575757575757,0.15,0.8663793103448276,0.85,"['Solidarischer', 'Stammtisch', 'Thema: Unser Verständnis vom', 'Patriarchat', 'und unser Umgang damit', 'Diskussion und gemeinsames Essen', 'am März ab 19.00 Uhr', ""im 'Maggie Frankfurter Allee 205""]",0.875
0128.jpg,15,15,13,0.15833333333333333,0.2,0.8476190476190477,0.8,"['Transferale', 'Das Wissenschafts-', 'Festival für Klima und', 'Gesundheit', 'Zukunft im', 'Stadtumdrehen', '25.09', '27.09.2024', 'Zukunft', 'im Kulturquartier', 'findet silent green', 'Stadt', 'Das Hoch', 'Das Hochschulnetzwerk', 'für ein resilientes Berlin']",0.8666666666666667
0129.jpg,10,1,1,0.9,0.9,0.1,0.1,['VOLKS'],0.1
0130.jpg,10,9,5,0.5259259259259259,0.6,0.4769230769230769,0.4,"['NOCH', 'NEU Netzwerk litätsreparatur', 'AUSSER', 'ALLES', 'Reparaturtag', 'in der NochMall', '19. Oktober 2024', '14-18 Uhr Save', 'the']",0.5
0131.jpeg,12,11,8,0.3895502645502645,0.38888888888888884,0.6134868421052632,0.5833333333333334,"['GENOCIDE STARTS HERE!', 'KUNDGEBUNG', 'MI, 05.03.2025', '12:00 UHR', 'ECKE TAUENTZIENSTR./', 'MARBURGER 10789', 'BERLIN', 'STOP ARMING', 'ISRAEL', 'KEINE WAFFEN DOWN', 'FÜR ISRAEL']",0.6666666666666666
0132.jpg,6,4,4,0.39615384615384613,0.5666666666666667,0.6121794871794872,0.3333333333333333,"['ANTIFA', 'FEBRUAR 18 UHR', 'KONRAD ADENAUER HAUS', 'Sea-Watchorg']",0.6666666666666666
0133.jpg,5,3,0,1.0,1.0,0.0,0.0,"['MIT', 'KUNDGEBUNG', 'SAMSTAG']",0.0
0134.jpg,8,6,6,0.25,0.25,0.75,0.75,"['Antifaschistische Kundgebung', 'DES ERINNERNS', '18 Uhr', 'Mahnmal', 'Levetzowstraße', 'Berlin-Moabit']",0.75
0135.jpg,9,6,5,0.46472222222222226,0.6388888888888888,0.5505050505050506,0.3333333333333333,"['EinfacheSprache', 'Wo?S+Uschönhauser Allee', 'Für', 'Feminismus', 'Grenzen!', 'FEMINISM']",0.5555555555555556
0136.jpg,8,7,5,0.3828125,0.5,0.625,0.5625,"['GEGEN JEDE', 'NAZI PROPAGANDA !', 'STRASSE FEGEN!', 'HEUTE! 27.02.', 'Kundgebung an der 66', 'Uhlandstraße 51', 'Widersetzen Berlin']",0.625
0137.jpg,8,6,5,0.38611660079051385,0.45833333333333337,0.6127976190476191,0.5416666666666666,"['Stage', 'Omas-on-Stage', 'beim Kultursommer', 'Mortarapark 1200 Wien', 'FREIER EINTRITT', 'Muthsamgasse 1140 Wien']",0.625
0139.jpg,8,5,4,0.5,0.5,0.5,0.5,"['MEHR POLIZEI?', 'NICHTS ZU FEIERN', 'KUNDGEBUNG', 'GEGEN DIE ERÖFFNUNGSFEIER DER KOTTI-WACHE', '15.02']",0.5
0140.jpg,12,7,7,0.4513222900319674,0.46388888888888885,0.5523504273504274,0.4166666666666667,"['WORKSHOP', 'HTW in Schöneweide', 'Wer?', 'Vorkenntnisse sind nicht', 'Was mitbringen?', 'Laptop oder Tablet mit Kamera', 'JETZT KOSTENLOS ANMELDEN!']",0.5833333333333334
0142.jpeg,12,12,8,0.3802308802308802,0.48611111111111116,0.6356782106782107,0.5833333333333334,"['UNBEANTWORTET LASSEN', 'Demonstratio auf', 'Geflüc', 'Geflüchtetenunterkunft in', 'Stahnsdorf', 'Solid den B', 'Solidarität mit den Betroffenen', '14.03.2025', 'Demo:', '<', 'Kundgebung: 2', 'Ecke Elbestraße TKS']",0.6666666666666666
0143.jpg,5,6,4,0.27999999999999997,0.3,0.7333333333333334,0.6,"['Ostkreuz nicht den Nazis', 'überlassen!', '0', '07. TIS', '14.07.', 'Ostkreuz']",0.8
0145.jpg,9,12,5,0.5,0.5555555555555556,0.5111111111111111,0.4444444444444444,"['CLUB !', 'GERADE', 'DENKEN', 'SOLI-RAVE', 'RAVE 06.10.2023', 'ACTS', 'LIVE ACTS', 'LIVE', 'PANEL DISCUSSION', 'MEIER', 'MENSCH MEIER', 'MENSCH']",0.5555555555555556
0146.jpg,12,6,4,0.6990254872563719,0.75,0.304673721340388,0.3055555555555555,"['THEMENTAG 15.12.24', 'Markgrafendamm 24c (Ostkreuz) 19.30 Uhr', 'Antisemitismus im', 'Kultur- und Clubbetrieb', 'Reflexionen ein Jahr', 'BILDUNG IN WIDERSPRUCH']",0.3333333333333333
0147.jpeg,8,7,5,0.4444444444444444,0.6354166666666667,0.5666666666666667,0.3333333333333333,"['Input 4', 'und Gewalt', 'Wehren wir uns!', '0103. 18.00 Uhr', 'Komsukeller;', 'Kottbusser Straße 4/5', 'A']",0.625
0148.jpg,12,10,7,0.421875,0.43333333333333335,0.5803571428571429,0.5499999999999999,"['1. September 2023 BUCHPREMIERE', '1 Sepi', 'JUDENHASS', 'Antisemitismus in emanzipatorischen', 'Subkulturen und Bewegungen', 'Ein Abend mit', 'Konstantin', 'Konstantin Nowotny und', 'Anastasia Tikhomirova', '19 Uhr freier Eintritt']",0.5833333333333334
0149.jpg,18,16,7,0.6419487015751383,0.6981481481481482,0.3609567901234569,0.27222222222222225,"['bis', '10.00', 'Demonstration für', 'SAMSTAG 11.7.2020 10 12 Uhr', 'KÖNIGSPLATZ MÜNCHEN', 'KÖNIGSPLATZ - MÜNCHEN', 'Markus Haintz', 'Impfstoffentwickler Querdenken Initiative Ulm', 'Rechtsanwalt', 'Milorad Krstic ringger', 'Unternehmer und Buchautor Hop - Rap Lienz', 'Unlernehmer Buchautor Hip Rap', 'Hop', 'Levi Wegmann DJ', 'DJ Tuncay', 'celsius1g']",0.3888888888888889
0151.jpg,6,3,1,0.8958333333333334,1.0,0.10416666666666667,0.0,"['080824', 'WEM', 'DIE TADT?']",0.16666666666666666
0152.jpg,5,6,1,0.8,0.8,0.2,0.2,"['Auffahrt Tempelhofer Damm', 'berlin', 'VCD P werShift flu utofrei', 'wer u Jebenslaute Sand', 'BERLIN CLUB', 'rebellion']",0.2
0153.jpg,21,18,7,0.703460514640639,0.7301587301587301,0.3042037327751614,0.20634920634920634,"['FASCHISMUS', '12.03.1938 12.03.2025', '25', '12.03.2025,', 'GEDENKEN BEIM MAHNMAL', 'M', 'FASCHISMUS', 'mit Beiträgen von: Marina Hanke', 'Aaron Bezalel Haber Maya Unger', 'Maya', 'Cornelius Obonya', 'Dolores Bakos Philipp Miksch', 'Philipp Miksch', 'Jenny & Omas on Stage Rihab Toumi', 'Ida Susanne Scholl', 'Belaga', 'Ursula Berner', 'NIE']",0.3333333333333333
0154.jpeg,7,10,4,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,"['VEK', 'LIVEKONZERT', 'LIZ MELINE MEETS SNAILTAPE', 'ME', 'STAG', 'TC LIS', 'TONELLIS', '21.01.25', 'INN 2 FUMARKT 9 ZIG', '04109 LEIPZIG']",0.5714285714285714
0155.jpg,5,5,2,0.6545454545454545,0.75,0.35333333333333333,0.25,"['FIRST', 'PARTY', '8PM', 'ERREICHBAR REICHENBERGER', '2']",0.4
0156.jpeg,10,6,2,0.8294117647058823,0.8666666666666668,0.17333333333333334,0.1,"['501', '0LI', '1', 'M', 'Zielona Gora', 'Grünbergerstr. 73']",0.2
0157.jpg,10,10,9,0.12474747474747475,0.2,0.8780701754385966,0.8,"['SIEG DER UKRAINE', 'FRIEDEN FÜR EUROPA', 'Stoppt die Finanzierung', 'des russischen', 'Staatsterrors', 'VOR DER RUSSISCHEN BOTSCHAFT', 'UNTER DEN LINDEN 63-65', '€', 'FAR Berlin', 'Demokrati-JA']",0.9
0158.jpg,5,4,4,0.21875,0.31666666666666665,0.7788177339901479,0.6833333333333333,"['zum 5 Jahrestag', 'des rechtsterroristischen', 'Anschlags von Halle', '9.10.2024 17.30 Uhr Oranienplatz']",0.8
0160.jpg,6,3,2,0.753968253968254,0.8888888888888888,0.25146198830409355,0.16666666666666666,"['SCHLUSSRUNDE""', 'ARD', 'ZEIT FÜR DEUTSCHLAND. AfD']",0.3333333333333333
0161.jpg,16,9,4,0.75,0.75,0.25,0.25,"['Ukraine Putin', 'Freiheit NEIN AfD', 'Demokratie', '22.02.25', 'Brandenburger Tor', '3 Jahre seit der großflächigen Invasion', 'FREE Deutsch-russischer D', 'RUSSIANS Menschenrechte- REFORUM SPACE R', 'GLOBAL Dialog']",0.25
0162.jpeg,17,13,10,0.4294117647058823,0.4411764705882353,0.5751633986928105,0.5294117647058824,"['Du willst dich', 'antifaschistisch', 'organisieren', 'und suchst', 'dafur andere Dann', 'Menschen? Dann komm', ""komm'"", 'unserem', 'Plenum!', '14-tägig im Bandito Rosso*', '5. März 2025, 19 Uhr', 'mit Input zum feministischen Kampftag', 'Mail: oat-berlin@riseup.net']",0.5882352941176471
0163.jpg,8,12,5,0.3819444444444444,0.4,0.62109375,0.55,"['STOPPT', 'PPT', 'das', 'das Infektionsschutzgesetz', 'Ab', 'openEnd', 'Unsere Zivilisation Unsere Regeln!', 're ec', 'Berlin 3', 'Bundestag', 'ES GIBT KEINE', 'KEINE']",0.625
0164.jpg,11,13,9,0.20747236092504637,0.3181818181818182,0.7969588744588745,0.6212121212121212,"['Demokratie', 'verteidigen', 'n', '03.02', '15.00 Graz Hauptbahnhof', '16.30 Eintreffen Hauptplatz', '18.00 Lichtermeer', 'Kommt', 'Solidarisches', 'Solidarisches Bündnis für Menschenrechte', 'Solidarisch', 'und Demokratie', 'Ayham Yossef']",0.8181818181818182
0165.jpg,13,15,10,0.31510295260295257,0.3589743589743589,0.6955433455433455,0.6025641025641025,"['PARTY', 'Strausberg', 'Kulturpark Wriezener 15344 Strausberg', 'Am Strand', 'Eintritt 11,90 € Tell', 'Van Tell', 'DJ Van', 'Ab 12-23 Uhr DJ', 'DJ Tomekk', 'Drinks', 'Food & Drinks', 'Wir danken unseren Partnern 2024', 'ROCKSTR MAMPE Frankfurter', 'BERLI 08.06.2024', 'PRINZ 7 Upton']",0.7692307692307693
0166.jpg,8,4,4,0.5,0.5,0.5,0.5,"['WORKSHOP:', 'WITH KAROLINE LUCKS', '10179 Berlin', 'CLUB CULTURE HUB']",0.5
0167.jpg,11,10,6,0.5339222181327444,0.6818181818181818,0.4854224058769514,0.28787878787878785,"['Kultur- Flutopfer-Stiftung', 'zentrum von 1962', 'Samstag Saturday 4', ""'"", '08.07.2023 14.00-17.00', '14.00 17.00', 'Seniorenzentrum Nordlandweg', 'Nordlandweg 110', 'Kinderfest', 'Childrens festival']",0.5454545454545454
0169.jpeg,11,11,7,0.4077134986225896,0.4696969696969697,0.5909090909090909,0.5303030303030304,"['in d e n 8', 'Im', 'Mexiko:', 'Mexiko: Im schwarzen Block der', 'Feministinnen', 'ARTE Reportage', 'KURZFILMABEND', 'Inang Maynila', 'rebellious Catholic', 'schoolgirl in the Philippines', 'smoke']",0.6363636363636364
0170.jpeg,9,5,5,0.4513888888888889,0.4722222222222222,0.5470085470085471,0.5277777777777778,"['den feministischen', 'Kampftag!', 'Am 04 März 2025', 'Ab 19.30 Uhr', '13347 Berlin-Wedding']",0.5555555555555556
0171.jpg,16,18,9,0.4609138257575758,0.5677083333333334,0.5556318681318682,0.4166666666666667,"['Eltern', 'stehenauf', 'Rheinland-Pfalz', 'Wir sind das Licht!', 'Wir sind', 'Masken-frei #Abstands-frei', '#freie Impfentscheidung', 'Spaziergang jeden im LockDown', 'Spaziergang jeden Tag im LockDown', 'Tag', 'Ab Montag 2.11.', 'Uhr', 'Start Marktplatz in jeder Stadt/Ort', 'KOMMT ALLE!', 'Die Leute werden sein Es werden', 'und', '50 immer mehr Anmeldung', 'jeder']",0.5625
0172.jpg,13,12,5,0.6384615384615385,0.6923076923076923,0.3692307692307692,0.38461538461538464,"['Stadtlauf', 'STÄRKE ZEIGEN', 'GEMEINSAM GEGEN', 'AN FRAUEN', '3 6 km 2016', 'Hanau 17 Uhr', 'Marktplatz 16', '16. September', 'BARMER', 'umicore GEK', 'SWH', 'MKK']",0.38461538461538464
0173.jpg,10,11,10,0.014285714285714285,0.1,0.9857142857142858,0.9,"['0', 'DEMONSTRATION', 'FÜR DIE', 'AUFNAHME DER', 'MENSCHEN', 'AN DER POLNISCH', 'BELARUSSISCHEN', 'GRENZEI', '14. NOVEMBER', '14 UHR', 'BRANDENBURGER TOR']",1.0
0176.jpg,13,10,9,0.3481518481518482,0.6089743589743589,0.6514254975793438,0.5641025641025641,"['CODING', 'Bibliothek Alte Feuerwache""', 'Michael-Brückner-Str. 9, Schöneweide', 'Bring', 'Bring ein Laptop oder Tablet mit', 'oder reserviere ein Leihgerät! KOSTENLOS', 'PROGRAMMIEREN', 'LERNEN', 'JETZT ANMELDEN!', 'https coderdojo-schoeneweide de']",0.6923076923076923
0177.jpg,15,10,6,0.6,0.6,0.4,0.4,"['DIE', 'AfD', 'SONNE', 'SOMMER DEMO', 'VERMIESEN', 'Demo gegen das SAMSTAG', 'Sommerfest der AfD in', 'Templin', '17268 Templin', 'PRENZLA']",0.4
0178.jpg,14,7,5,0.7004842615012107,0.7532467532467532,0.3008746355685131,0.22077922077922077,"['JETZT dance', 'KARTEN', 'iist', 'Stadtsaal', 'TRANSPARADA', 'Choreografie:', 'Masa Kolar Marco Goecke Nadav Zelner']",0.35714285714285715
0179.jpg,13,12,11,0.16483516483516483,0.23076923076923078,0.8351648351648352,0.7692307692307693,"['Rechts', 'extremismus', 'stoppen', 'In', 'In Europa', '& vor Ort', 'DEMOS', 'im', 'ganzen', 'Land', 'Demokratie', 'verteidigen']",0.8461538461538461
0180.jpg,12,7,6,0.525925925925926,0.5833333333333334,0.4803240740740741,0.375,"['IS PALESTINE', 'FEMINIST', 'ISSUE?!', 'VON (QUEER-)FEMINISMUS', 'UND ANTISEMITISMUS', 'Trunk', 'Do 19.12']",0.5
0181.jpg,11,4,3,0.7651515151515152,0.7575757575757575,0.23636363636363636,0.2424242424242424,"['IN RAHLSTEDT', 'IST WAS', 'Digga!', '31AUGUST']",0.2727272727272727
0182.jpg,9,6,4,0.6120268620268621,0.6888888888888889,0.3916083916083916,0.2222222222222222,"['ANTIFA-BLOCK', 'AUF DER LICHTENHAGEN-DEMO', 'ZUSTANDE AUFMISGHEN', 'JAHRE NACH DEN POGROMEN', '30', 'BUNDESWEITE']",0.4444444444444444
0183.jpg,8,3,2,0.75,0.75,0.25,0.25,"['8', 'BERLIN', '(SHARP)']",0.25
0185.jpg,11,5,5,0.6294816294816294,0.7272727272727273,0.3732517482517483,0.2727272727272727,"['Eintritt', 'TÖPFER', 'MARKT', '10-18 Uhr', 'Fürstenfeldbruck']",0.45454545454545453
0186.jpg,17,14,12,0.3201871657754011,0.37254901960784315,0.6808823529411764,0.5882352941176471,"['RELEASE', 'Freitag', 'A', 'Einlass ab 18 Uhr', 'Beginn: 19 Uhr', 'im', 'Markgrafendamm 24c', '10245 Berlin', 'Musik:', 'DJ Andreas Michalke', 'mit Schallplatten', 'aus Marseille', 'FRENCH Eine Veranstaltung des', 'CONNECTION']",0.7058823529411765
0187.jpg,5,18,2,0.62,0.65,0.38823529411764707,0.2,"['Autobahn-', 'Abrissparty', 'Rückbau statt Neubau', 'Stadtraum für alle', 'Brücke', 'überm', 'Sonntag Breitenbachplatz', '2.6.24', '16 20', '16-20', 'Uhr', 'lebenslaute Berlin', 'extinction QUEERMANY werShift BUND', 'P wer', 'BÜNDNIS', 'VERKEH IATIVEN berlin uls CLUB', 'BUNDjugend Berlin autofrei', 'BUND lin']",0.4
0190.jpg,7,2,2,0.7301587301587301,0.7857142857142857,0.26785714285714285,0.21428571428571427,"['ZUKUNFT AM OSTKREUZ', '14-19 UHR']",0.2857142857142857
0191.jpg,8,6,3,0.65,0.75,0.35,0.25,"['2702', '02', 'Oranienplatz', 'Stoppt', 'in den', 'WK']",0.375
0193.jpg,8,7,6,0.25,0.25,0.75,0.75,"['RAUS', 'GEGA', 'NGEN', 'EROBIQUE', 'NEUJAHRS PARTY', 'FESTSAAL KREUZBERG', 'MI,']",0.75
0194.jpg,8,10,6,0.29046626984126983,0.48958333333333337,0.7149217741323004,0.4270833333333333,"['VIELFALT', 'SA 17.05.2025', 'PARK', 'TREPTOWER PARK', '14-17 UHR Protestfest für', 'Kinder und Erwachsene', '17-22 UHR Protestrave', ':labout blank', 'DENKEN QUEERMANY ELSE TE Wegbassen! CAMPACT', '2025']",0.75
0195.jpg,12,8,6,0.5236111111111111,0.6666666666666666,0.4763888888888889,0.3333333333333333,"['DAS MONOPOL', 'ZERSCHLAGEN', 'ZER', 'TOWER', '@', 'Schleidenplatz', '2610', 'AMZN']",0.5
0196.jpg,11,6,5,0.5802765332177097,0.6545454545454545,0.42810604954817477,0.18181818181818182,"['BERLIN', 'NAZI-AUFMARSCH VERHINDERN!', '13.00 Zwischenkundgebung Bebelplatz', 'Gegenprotest Neptunbrunnen', '(Nähe Startplatz rechte Demo)', 'Weitere Route: Infos folgen!']",0.45454545454545453
0197.jpg,11,8,7,0.4608225108225108,0.6060606060606061,0.5645530939648586,0.36363636363636365,"['DER AfD', '7 22.2.25', '5 HOHENSCHÖNHAUSEN', 'VORTREFFPUNKT', '5 DEMO', 'LICHTENBERG', 'KUNDGEBUNG', 'PREROWER PLATZ']",0.6363636363636364
0198.jpg,9,9,6,0.3474426807760141,0.42592592592592593,0.654851684263449,0.537037037037037,"['ZEIT ZU HANDELN', 'FC', 'A', 'SONNTAG, 23.2', 'WAHLTAGPROTEST', '15.30 UHR SAMMELPUNKT', 'Eingang Gesundbrunnen Center', 'klimagerecht', 'antirassistisch klassenkämpferisch']",0.6666666666666666
0199.jpg,8,6,3,0.625,0.625,0.375,0.375,"['RECHTEN MARSCH', 'DURCH MITTE', 'SAMSTAG, 22.02.25', 'SCHIFFBAUERDAMM 1 STOPPEN!', 'E', 'SOLIDAR']",0.375
0200.jpg,9,8,5,0.48881673881673876,0.5777777777777778,0.5231481481481483,0.4222222222222222,"['AFDI', 'DER AFD KEINE PLATTE LASSENI', '22.02.2025', 'ABSCHLUSSKUNDGEBUNG', 'ANTIFA', 'OFFENER', 'PREROWER PLATZ', '13 51 NEU HOHENSCHÖNHAUSEN']",0.5555555555555556
0201.jpg,10,15,4,0.6619047619047619,0.7,0.33942307692307694,0.3,"['Brandmauer gefallen', 'und', 'Merz', 'durch', 'von', 'Normalisierung', 'die und', 'Gegen', 'Transfeindlichkeit', '2', 'Willy-Brandt-Haus', '15 Uhr', 'Protestzug', 'CDU Bundesgeschäftsstelle', '20.02 2202']",0.4
0202.jpg,19,23,6,0.7453268588137009,0.783625730994152,0.2612781954887218,0.21637426900584794,"['Gegen Faschismus,', 'und Frauen-', 'Feindlichkeit!', 'recht:', 'erst', 'Jetzt', 'Neuwahlen? buntes', 'ein Berlin', 'für', 'braunes', 'Friedrichshain statt', 'Markgrafendamm', 'Neuwahlen? WERDE', 'Klima Nazi Jetzt nun', 'statt Aufmarsch Erstrecht: aktiv', 'verhindern widersetzen', 'Hetze', 'Qucers NETZWERK AFD', 'VERBOT', 'QUEERFEM', 'Gegenprotest dem Naziaufmarsch widersetzen', 'OSTKREUZ CLUB BUND Berlin', 'er']",0.3157894736842105
0203.jpg,10,4,1,0.9,0.9,0.1,0.1,"['Dogshit Skatepark', '0', 'f', '4']",0.1
0204.jpg,26,23,12,0.5971153846153846,0.7307692307692307,0.41143162393162397,0.3076923076923077,"['14.00 Uhr Friedrichshain', 'Forckenbeckplatz', '16.11', 'Berlin', 'Neuwahlen', 'erstrecht:', 'es klima', 'reicht: kämpfen', 'transfeindlichkeit Hetze', 'hkeit statt', 'tötet', 'sterben', 'power', 'Neuwahlen:', 'Faschismus', 'OPEN MIC tötet nun', 'optional ANONYM widersetzen!', 'Logo Whata', 'eurer NETZWERK BUND', 'Gruppe QUEERFEM', 'ORDNER*INNEN SCIENTIST Berlin LETZTE', 'AWARENESS REBELLION er GENERATION', 'Forckenbeckplatz (Start) über Rigaer sowie Frankfurter Tor']",0.46153846153846156
0205.jpg,10,12,6,0.4513699204021785,0.5433333333333333,0.554983164983165,0.4066666666666666,"['ZEIT ZU HANDELN', 'FOR', 'THINK GLOBAL', 'am', 'Solidarisch gegen den Rechtsruck', 'Kundgebung 1420 Uhr Potsdam Hbf', 'Pots', 'Demo gegen die AfD-Wahlparty', 'Demo gegen die', '16 Uhr tsdam-Marquardt', 'Anreise aus Potsdam: 15.36 Uhr Hbf (Gleis 1 RB 21)', 'Potsdam']",0.6
0206.jpg,10,13,7,0.3545098039215686,0.5,0.659891456582633,0.425,"['ZEIT ZU HANDELN', 'Wahlparty-Ort', 'AfD', 'AfD', 'ist nun', 'Gegenprotest', 'teilen', 'alle', 'nun', '17 UHR Berlin', 'Alt-Blankenburg 12', 'Nähe S-Bhf. Blankenburg', 'zeitzuhandelnorg']",0.7
0207.jpg,5,4,2,0.7413333333333333,0.8,0.26285714285714284,0.16666666666666666,"['Schö', 'Schöner', '16. August Uhr', 'Nähe tplatz']",0.4
0208.jpg,12,16,9,0.3169753086419753,0.34821428571428575,0.6868726657329599,0.5625,"['ELSÄSSER Sa 13 7.24', 'Demo gegen das', 'Demo gegen', 'HALTS MA Hagazin', 'MAUL Compact Magazin', 'Startpunkt 15:00 Uhr', 'Falkensee Bahnhof', 'Falkensee', 'gemeinsame Anreise:', 'gemeinsame Anreise:', '14:05 Ostkreuz GL 2', 'mit Musik von', 'mit Musik von', 'Paul Geigerzähler', 'Roth, Lilienstraße 14612 Falkensee', 'Falkensee']",0.75
0209.jpg,9,16,3,0.7304843304843305,0.8333333333333334,0.2759259259259259,0.1111111111111111,"['INFOS: widersetzen.com', 'Mach Dich', 'schlau & dann', 'dann', 'mach mit', 'AfD', 'Parteitag', 'verhindern', 'Mit dem Bus', 'Essen!', 'nach Essen!', 'nach', 'Gemeinsam', 'widersetzen', 'großes Aktionsplenum', 'Samstag massenhaftes Widersetzen']",0.3333333333333333
0210.jpg,8,3,2,0.7821969696969697,0.9375,0.22727272727272727,0.0,"['SUB', 'PATRIARCHY', 'AFTERPARTY']",0.25
0211.jpg,6,9,3,0.5208333333333334,0.5555555555555555,0.4772727272727273,0.4444444444444444,"['BL', 'NAZ', 'NE', 'BUNDESTAG', 'G', '21.01.24 16 BUNDESTAG', 'ZUSAMMEN', 'präsent', 'wir']",0.5
0212.jpg,9,5,2,0.8198198198198198,0.8412698412698413,0.1863799283154122,0.1111111111111111,"['@', 'Demo: 25. November 2023', 'Boxhagener Platz Berlin', 'Internationaler', 'Tag']",0.2222222222222222
0213.jpg,11,9,6,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.5454545454545454,"['IDEOLOGIEN', 'Ganser raus aus', 'der Stadthalle!', 'DEMONSTRATION', 'AFA', '22.10.23', 'FALKENSEE', 'BAHNHOF FKS', '14612 Falkensee @afafks']",0.5454545454545454
0214.jpg,11,7,1,0.9318181818181818,1.0,0.06818181818181818,0.0,"['KIN', 'MM', '7', '5 4', '2', '9', 'OLYMPIASTADION MUSIK']",0.09090909090909091
0215.jpg,13,12,10,0.2564102564102564,0.2692307692307692,0.7538461538461539,0.6923076923076923,"['HUMMUS &', 'BASS', 'STATT', 'HASS', 'ANTIFA', 'PICKNICK', 'GEGEN', 'QUERDENKEN', 'ab', 'PARTY', 'IM MAUERPARK', 'GERADEDENKEN']",0.7692307692307693
0216.jpg,12,9,6,0.5286051508877595,0.59375,0.4739864864864865,0.3854166666666667,"['KRITISCHE PERSPEKTIVE', 'AUF DEN OSTERMARSCH 23', 'SAMSTAG 08.04. AB MÜLLERSTRASSE 146', 'AB', 'Warum', 'Konservatismus', '2', 'Die Hufeisentheorie', 'aber trotzdem GERADEDENKEN']",0.5
0217.jpg,10,8,5,0.53425,0.64,0.46517857142857144,0.38,"['GEGENKUNDGEBUNG', '7', '7', 'SAMSTAG, 25.02 AB 14 UHR LINKE', 'AB 14 UHR', 'Im Tiergarten ggü. US-Botschaft,', '@rignttoresistUA', 'GERADEDENKEN']",0.5
0218.jpg,5,5,3,0.4,0.4,0.6,0.6,"['Geradedenken präsentiert:', 'dieBasis', 'GERADE', 'Montag 09.01.2023', 'Max-Schmeling-Halle']",0.6
0219.jpg,10,4,2,0.8333333333333334,0.9,0.1625,0.1,"['Mauerpark', 'ab 19 Uhr', 'FOR', 'Berlin Geradedenken']",0.2
0220.jpg,10,12,8,0.21904761904761907,0.35,0.7807142857142857,0.65,"['2 Antifaschistisches', 'PICKNICK', 'Gegen Querdenken', 'und Rechts', 'IM MAUERPARK', 'GEGEN', 'OMAS', 'GERADEDENKEN', 'SAMSIAG', 'ab', 'Musik &', 'Kundgebung']",0.8
0221.jpg,9,4,2,0.8030303030303031,0.8888888888888888,0.19696969696969696,0.1111111111111111,"['Innen', 'auf dem Weißenseer Antonplatz!', 'antifa-nordostorg', 'WWW.']",0.2222222222222222
0222.jpg,16,6,4,0.78125,0.78125,0.225,0.1875,"['DER WEDDING', '#SPAZIERSTOP', 'MAI', '13 UHR', 'NETTELBECKPLATZ', 'RECHTEN']",0.25
0223.jpg,11,6,3,0.7401960784313725,0.8030303030303029,0.25795454545454544,0.19696969696969696,"['AB 13.30 UHR', 'AFD', '1', '0', 'EINGANG SKALTITZER', 'GERADEDENKEN']",0.2727272727272727
0224.jpg,11,10,3,0.7827626918536009,0.8181818181818182,0.22867132867132867,0.09090909090909091,"['JEDEN', 'MONTAG', 'DEMO', 'No 9', 'STOP', 'Lokal', 'Putinfans', '[', 'NEUER', 'STANDORT']",0.2727272727272727
0225.jpg,7,4,3,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,"['11.12.21', '14.30 Kundgebung', 'Washingtonplatz', 'BERLINER']",0.42857142857142855
0226.jpg,9,4,2,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.2222222222222222,"['Alle Geschlechter Barrierearm', 'willkommen! Maskenblock', 'FEMINISM', 'DEMONSTRATION']",0.2222222222222222
0227.jpg,8,4,1,0.875,0.875,0.125,0.125,"['WIEN', 'M', 'DEMO', '2025']",0.125
0228.jpg,8,12,7,0.21676587301587302,0.2791666666666667,0.7960493311036789,0.6083333333333334,"['19.04.2025', 'Einladung', 'Gedenkspaziergang', 'ehm.', 'Zwangsarbeiter', 'innen-Lager', 'Großmotorenwerk der', 'Benz Ludwigsfelde und', 'Benz AG in', 'AGin', 'gemeinsame Gedenkminute', 'am Waldfriedhof']",0.875
0229.jpg,8,9,5,0.47307692307692306,0.625,0.5409090909090909,0.375,"['POLITISCH', 'MOTIVIERTE', 'ABSCHIEBUNGEN', 'STOPPEN', 'BE', 'DEMO', 'FR', '18.APRIL', 'ALEX']",0.625
0230.jpg,7,4,3,0.6129032258064517,0.6785714285714286,0.39285714285714285,0.32142857142857145,"['PunkRock_Lyrik', 'gegen die Arbeit', 'Donnerstag 17.04 .25 Uhr', '17 04 25']",0.42857142857142855
0231.jpg,10,1,0,1.0,1.0,0.0,0.0,['2'],0.0
0232.jpg,12,10,9,0.28665123456790126,0.40277777777777773,0.7238906926406927,0.5347222222222222,"['BALKANBRUCKE', '15-21 Uhr', 'Diskussion,', 'Basteln,', 'Soli-Merch,', 'Drinks', 'Balkanbrücke', 'Frühlingsevent', 'beim Wagenplatz Lohmühl', 'Lohmühlenstraße 17,12435 B']",0.75
