gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,file_name,ocr_easyocr_clahe
15,35,5,0.6950582274652147,0.85,0045.jpeg,"['fruhlingserwachen', '20008', '2021', 'werden', 'ALLER', 'Die Welt steht auf', 'MARLSWIESE / ORANGERIE MASSEL', 'ALLE ZUSAMMEN', '1 TAG', 'ZIEL', 'ALLE ZuSaen', '20.03.2021', '4', 'seinl""', '""Wir', 'ALLE', 'LIVESTREAMS', 'Zusammenhalt', 'Spakung', 'WELT', 'KASSE', 'Aus', 'Die', 'Welt steht auf', 'Weltwei', 'statt', 'ALLE ZUSA', '1', '12:00', '16:00 Uhr', '7', 'WELTWEIT', 'd0', 'GR@SSDEM@', 'ACHTUAG MEUE VERSAHMLUNGSFLÄCHE!']"
10,11,8,0.27629629629629626,0.6166666666666666,0017.jpg,"['Sa, 08.05.2021', 'Gedenken 10.00-18.00 Uhr', 'Sowjetisches Ehrenmahl Buch', 'Kundgebung 15.00 Uhr', 'Bahnsteig $-Pankow', 'Vortreffungpunkt 14 30 Uhr', 'heißt', '6 Jaßre', 'XAn', 'Bxefreiung vom Faseki nus', 'Pank']"
11,21,6,0.5301148346602892,0.8363636363636363,0003.jpg,"['Gedenkkundgehung und', 'antifaschistische Demonstration', '9.November', '18.00 Uhr', 'Mahnmal Levetzowstraße, Berlin-Moabit', '1938 2023', '85 Jahre nach den Mnemherpogromen;', 'dutschen Antiscmitismus und Rassismus', 'und', 'shung', '0', '8', '85 Jalire nis', 'Primo Levi', 'Solidarnit mit den @ptern des', 'Gedenllund', '0', '8', 'unJ Rassisus', 'I', 'UM']"
8,9,1,0.8928571428571429,1.0,0229.jpg,"['BE', 'DgM@R', 'SYOPPEN', 'ROC', '18', ""'R"", '8', '83', 'Le']"
13,15,6,0.5987179487179488,0.7692307692307693,0215.jpg,"['RIGHT JO RESIST', '1=', 'GEGEN', 'PART', '16,30', '30', 'QUERDENKEN', 'GERADEDENKEN', 'Cr', 'ATFA', '3,', 'iASS', '& HASS', ""'6"", 'ACXNICX']"
10,32,4,0.6071428571428571,0.65,0201.jpg,"['Willy-Brandt-Haus', '{ 5', 'CDU Bundesgeschäftsstelle', 'Unsere', 'elle: 27.01 - @.02', '20.02', '2202', 'Brandmauer', 'gefallen', 'durch', 'von', 'Normalisierung', 'Faschismus!', 'die', 'Gegen', 'Transfeindlichkeit', 'Co.', '15 . 0', '9.02', 'und', 'Merz', 'und', '890922', 'Uhr', 'Protestzug 2ur', 'Unsere Prctestuvelle: 27.01', '2', '2', '20.02 - 22.02', '15.0', 's909', ""'ch""]"
10,15,7,0.412463924963925,0.9666666666666666,0073.jpeg,"['Umsonst -', 'Ilohmarkt', 'ng', 'vergessene', 'Schätzedes', 'Ilauses konnten', '0203', '12', 'cuchgchoren', 'cuch', 'gchören', '0203.| 12', 'Rigaer Strale', '020;| 12   17', '4']"
8,19,6,0.37612179487179487,0.6458333333333333,0163.jpg,"['18 42020', 'openEnd', 'Unsere Zivilisation', 'Unsere Regeln!', 'Berlin', 'Iin', 'ES GIBT KEINE', '2020', 'Ab', 'Bundestag', ':C Uhr', 'ES', 'GIBT KEINE', 'STOPPT', '8', 'das Inveliionsschukzgesez', '"":00 Uhr', '8', '12020']"
15,13,10,0.3469135802469136,0.5333333333333333,0177.jpg,"['Demo gegen das', 'SAMSTAG', 'Sommerfest der AfD in', '07.09. 14:00 Uhr', 'Templin', 'Am Markt 11', '17268 Templin', 'Austehen-gegen-Rassismus de', 'Die', 'SOPPT ', 'DEMO', 'Co', '8']"
13,15,8,0.4442378536496184,1.0128205128205128,0176.jpg,"['Samstag 30.11.2024, 11-13 Uhr', 'Michael-Brückner-Str. 9, Schöneweide', 'Bring ein Laptop oder Tablet mit', 'oder reserviere ein Leihgerät!', '\'Akte Feuerwashe""', 'ein Laptop oder Tablet mit', 'https:llpretix euldojosw/', 'https / /coderdojo-schoeneweide de', 'Bring', 'Biblicihek', '@a der Reueruache', '@@7x@', '[OSTEMLOS', 'Ilcoderdojo-schoeneweide de', 'https']"
9,6,1,0.9222222222222223,1.0,0200.jpg,"['524', 'ANTIFA', '1', '8', '7200242025', 'IREF']"
11,12,1,0.9132231404958677,0.9350649350649352,0214.jpg,"['<', 'SA. 15.JULI', '4', '4', '14.30 UHR THEODOR-HEUSS-PLATZ', '4', 'CLYMPIASTADICM + MUSIK', '6', 'CA. 16.C0 UHR', '8', 'SA. 15. JULI - 14.30 UHR THEODOR-HEUSS-PLATZ', '8']"
8,20,6,0.331712962962963,0.5708333333333333,0228.jpg,"['19.04.2025', 'ehm. _', 'Großmoterenwverk', ""'Daimler-"", 'am', 'Waldfriedhof', ""'innen-Lager"", ""ehm Zwangsarbeiter'"", 'Benz AGin Ludwigsfelde und', 'gemeinsame Gedenkminute', ""Zwangsarbeiter'"", 'AGin', 'Ludwigsfelde und', 'Benz', 'Großmetorenwerk der Deinkere', 'AGinLudwigsfelde und', ""'innen "", 'Laaer', 'der', 'Gedenkspaziergong']"
7,6,3,0.6323308270676692,0.8775510204081634,0002.jpg,"['Dresden; Großer Garten, 8.8. um 16 Uhr', 'Uhr', 'Dresden, Großer Garten, 8.8', 'um 16 Uhr', 'pichtenneuns_Dresder', 'KNDGEBUG']"
10,12,6,0.4,0.4,0016.jpg,"['Wo?', 'Mittelpunktbibliothek Treptow', 'PS:', 'Wann?', 'zum erforschen mitgebracht', 'Samstag 16.11.2024', 'werden!', '*11 bis 13 Uhr', 'Alteleigene Geräte können', 'Bau dein eigenen PC und Smartphone', 'zum erforschen', 'mitgebracht']"
5,17,0,1.0,1.0,0027.jpg,"['2.9', 'Cstkreuz', 'Uibr', '~ `', '16', 'a', 'a', '12C3', '@', '4SS', '#e', 'SS', 'peghassen""', '0', 'howalidempark', '5', '84SS}']"
10,6,0,1.0,1.0,0231.jpg,"['Uk', '{M', 'Di', '8', '@afe', '@B 28 CCE']"
11,20,10,0.1737504919323101,0.3333333333333333,0089.jpeg,"['KUNDGEBUNG', 'UFZUG', 'gelten!', '15. JANUAR 2022', 'ORT:', 'KASSEL', 'NEUER', 'FRIDERICIANUM', 'FRIEDRICHSPLATZ', 'DEM', '&', 'MIT GASTREDNER', '15:30 UHR', 'HERMANN PLOPPA', 'VOR', 'KUNDGEBUNG &', 'FRIEDRICHSPLATZ KASSEL', '!', 'freiheit', ""'Cuundechte""]"
7,3,2,0.7321428571428571,0.7857142857142857,0225.jpg,"['11.12.21', '14.30 Kundigelung', 'WC']"
10,18,8,0.27266556972439326,0.5583333333333333,0219.jpg,"['922', '14:30', '8', '8', ""'chaiplaz"", 'Mauerpark', 'Straßenfes}', '19 Uhr', '16-19 Uhr', '19', 'Geradedenken', ""Rave in den 'Abend"", 'SlraßenFFFest', 'FOR', 'Berli', '3.922', '99', '8']"
17,16,12,0.33253104194280664,0.5637254901960784,0162.jpeg,"['antifaschistisch', 'und suchst', 'Dann', 'unserem', '14-tägig im Bandito Rosso', '5. März 2025, 19 Uhr', 'mit Input zum feministischen Kampftag', 'Web: oatberlin noblogs org', 'Mail: oat-berlin@riseup net', ""Dann komm'"", 'und suchst', 'leider nicht barrierearm', 'Dann komm', 'Menschen?', 'iigiie', '(Lottumstr: 1Oa, Prenzlauer Berg)']"
21,36,19,0.10630883666597953,0.15929705215419498,0153.jpg,"['GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS', '12.03.1938', '12.03.2025', '12.03.2025, Albertinaplatz, 18.30', 'mit Beiträgen von:', 'Marina Hanke', 'Aaron Bezalel Haber', 'Maya Unger', 'Cornelius Obonya', 'Monika Salzer', 'Dolores Bakos', 'Philipp Miksch', 'Jenny', 'Omas on Stage', 'Rihab Toumi', 'Ida Belaga', 'Susanne Scholl', 'Leon de Castillo', 'Ursula Berner', 'NIE WIEDER IST JETZT! 12.03.1938-12.03.2025', 'MAHNMAL', 'Jenny & Omas on Stage', 'Ida', 'Belaga', '12.03.2025,', 'Albertinaplatz; 18.30', 'BEHM', 'GEGEN KRIEG & FASCHISMUS', 'Miksch', 'Philipp', 'AE WIEDER IST JETZT!', 'GEDENKEN', 'Unger', 'Maya', 'GEDENKEN BEIM MAHNMAL GEGEN KRIEG', 'FASCHISMUS']"
7,8,1,0.8571428571428571,0.8571428571428571,0190.jpg,"['8', '2022', '14-19', '20.11.2022', 'Uhr', '2', '1', '80']"
11,17,1,0.9318181818181818,1.0,0191.jpg,"['2', '02', '28800', '0', 'WX', 'ein', 'wenae', 'aen rie', ""'Kuovdisi:"", 'Stoppc', '0', '0', '5', '@en ', 'Zenem', ""'Kuvdisitan"", 'ks']"
5,13,3,0.49938351254480284,0.6933333333333332,0119.jpeg,"['8*:', '2', 'C', 'U-BAHN & S-BAHN ZCIOLCIGISCKE?', 'GARTEN , BERLIN', 'HÄMDIE WEG VON UINSEREM LAND!', 'LAUIFDIEMIOINSTRATIIOIN FÜ PALÄSTINA', 'SAvSTAG, 01.03. UM 13 Uil?', '2 ;', '2', '2', 'S', 'St']"
11,11,4,0.7607947607947607,0.9545454545454546,0185.jpg,"['10', '1', '10-18 Ulr', '20.', '22.08.24', 'Fürstenfeldbruck', 'Eintritt', '2', '20.*22.08.24', '18 Chr', '1']"
5,10,0,1.0,1.0,0152.jpg,"['berlin', 'PwerShift', ':labout blank', 'lebenslaute', 'Sand', 'VCD', 'exiiis', 'cluhliehe', '0', 'Fuvur']"
12,13,12,0.10753177478720956,0.4166666666666667,0146.jpg,"['THEMENTAG', '15.12.24', ':labout blank', '11.30 -', 'Markgrafendamm 24c (Ostkreuz)', '19.30 Uhr', 'BILDUNG', 'WIDERSPRUCH', 'Reflexionen ein Jahr', 'IN', 'nach dem 7.Okt.', 'Antisemitismus im', 'Kulcur - und Clulbetrieb']"
5,10,4,0.3740791193670451,0.8,0218.jpg,"['18,00', 'Scnie', 'die', 'Mjoncag 09.01.2023', '18.0o Uhr', 'Basis', 'GERADE', 'Gercicleclenten präsenciert:', 'Mc::-Schmeling-Hlalle', 'I']"
11,10,2,0.8347107438016529,0.8636363636363636,0224.jpg,"['No', 'Putinfans', 'MONTAG, 28.02. 19 UHR', 'DEMO', '@', 'JEczw ', '8""0?', 'P', '@R', 'S@']"
7,12,1,0.9081632653061226,1.0,0230.jpg,"['PunlRoel_Lysil', 'gegien', 'die', 'azbeit', 'Donnerstag ,', '17 , 04', '25', '19: 00', 'Uhr', 'IWEIE', 'FUE', 'E']"
6,10,1,0.875,1.0,0026.jpg,"['Blank', 'Berlin', 'FESVAL', 'Aoout', '00', '200', 'Eitay', ']v', 'Jasse', '614']"
8,11,5,0.4240499898394635,0.48958333333333337,0032.jpg,"['Von der Uhr zur Kunst', 'Mit Daniel Carrion', 'Teilnahme: 10, EUR', '5/', 'DADAISAUS', '16.01 & 18.01.2025 // 15 - 18.00 Uhr', 'Powered by', '8', 'SR', '16.01.& 18.01.2025 // 15', '18.00 Uhr']"
11,16,2,0.8903129657228018,0.9545454545454546,0024.jpg,"['Schirmherr: Claus Kaminsky', 'gegen Gewelt an Frauen', 'Macht rit!', 'Tanzt mit!', 'Eine', 'Akticn', 'gegen Gewzlt', '2n Frzzen', 'Ecleite', 'anac', 'Welweit tanzen an diesem Tag Menschen', 'Weleit tanzen', 'Ciesen Tag Menschen', 'an', 'Menschen', 'Makplal']"
6,14,4,0.4016016016016016,0.5972222222222222,0030.jpg,"['EI', 'Dresden', 'KJ', 'nichtohneuns_Dresden', 'Drescen, Neumarkt, 13.G. um 16.30 Uhr', 'SCHLUSS', 'S0-', 'VaE', 'ET Viaeo & Content', 'vL', 'R', '[RC', 'KUNOGBBONG', '45']"
9,11,2,0.8484848484848485,1.0,0226.jpg,"['Uar', 'NLIZWEPK', 'Alle Geschlechter', 'CSN', 'StU', 'Banierean', '084AR ', 'Ea', 'Alee', '32', 'Mashenblcak']"
12,16,12,0.08234126984126984,0.3611111111111111,0232.jpg,"['Seve', 'Basteln,', 'Crepes', '13.04.25', '15-21 Uhr', 'Diskussion,', '2', 'Drinks', 'Balkanbrücke', 'Frühlingsevent', 'bcim Wagcnplatz Lohmüh', 'Lonmünlenstraße 1712435', 'Soli-Merch,', 'Save the Daie!', '2', 'Soli-']"
14,14,4,0.7691876750700279,1.0,0178.jpg,"['ance', 'WWW .dancefirst.de', 'Sicherr!', '1', '1', 'Is', 'S', 'WWW', 'dancefirst.de', 'Cance', 'Stadlsda', 'KaRTEN', 'JETZT', ';']"
8,11,5,0.38936335403726713,0.4625,0193.jpg,"['EROBIQUE', 'NEUJAXRS PARTY', 'FESTSAAL KREUZBERG', 'MI, 01.01. AB 21.00 UHR', 'RAUS', '8', '1', 'as ', 'PTAGIE', ""TAGESTI '"", 'FIPIPISTAG']"
5,34,0,1.0,1.0,0187.jpg,"['lebenslaute', 'AUF', 'Berlin', 'PwerShift', ':labout blank', 'CULTIRE]', 'BUNDjugend', 'Brlin', '118-20', 'Bi-Wuhlheide', 'exiinicik', 'BÜNDNIS', 'berlin', '262', 'fleill', 'Quccar', 'Ibaf', 'Brüce', 'Ubem', 'U', 'ative', 'Futur', 'Autobah', '20', 'BUND', 'e', 'dubliebe', 's', 'Ber', '{', '116 -', 'Sqag', 'Future', 'GoC']"
17,15,14,0.19917133520074698,0.392156862745098,0186.jpg,"['RELEASES', 'Freitag', '11.Oktober 2024', 'Einlass ab 18 Uhr', 'Beginn: 19 Uhr', 'im ://about blank', 'Markgrafendamm24c', '10245 Berlin', 'Musik:', 'DJ Andreas Michalke', 'mit Schallplatten', 'aus Marseille', 'Eine Veranstaltung des', 'diskc', 'FRENCH']"
13,12,11,0.26264846264846264,0.6410256410256411,0179.jpg,"['In Europa', 'vor Ort', 'i', '23.5. bis 8.6.24', 'rechtsextremismus-stoppen.de', 'ganzen', '~0 eidigen', 'DEM@S', 'Land', 'Demokrale', 'Rechls:', 'istoppen']"
9,8,2,0.8135802469135802,0.9444444444444444,0145.jpg,"['DENKEN', '06.70.2023', 'LNE ACTS', '20.00', '{0:00', 'Rawe', '2', 'aJOO']"
6,6,2,0.7132352941176471,0.875,0151.jpg,"['08-06-24', 'Mehr Infos auf kollektiv-kirsch.&e', '6', '1', '0', 'a1']"
12,14,10,0.18556547619047617,0.2569444444444445,0142.jpeg,"['Demonstration nach Naziangriff auf', 'Geflüchtetenunterkunft in', 'Stahnsdorf', 'Solidarität mit den Betroffenen', '14.03.2025', 'Demo:', '17.30 S Teltow Stadt', 'Kundgebung:', '19.00 Iserstraße', 'Ecke Elbestraße', 'CHE', 'Aschistische', '<', 'TKS']"
8,15,7,0.20384615384615384,0.375,0233.jpg,"['15:', '05.04.2025', 'U-BERNAUERSTRASSE', 'Für eine demokratische Lösung der', 'kurdischen Frage und die Freilassung', 'von Abdullah Öcalan, dem', 'PEKC?JIN', 'DEM@NBTRATI@N', 'DEM@NSTRA', '05-', '04.2025', 'Für', 'ine demokratioche Lösung der', 'kurdischen', 'Frage und die Frailassung']"
7,13,3,0.6341575091575091,0.8928571428571429,0154.jpeg,"['04109 LEIPZIG', 'Dienstag', '21.01.23', 'BEGINN 20.00', 'NEUMARKT 9', '9', 'LYEKO', '12', 'S', 'MGLINE MBETS SNAILTAPE', '""92S', 'MELJN', 'MEETS SMAILTAPE']"
8,7,2,0.7916666666666666,0.875,0227.jpg,"['0', 'RAUS ZUM', 'FÜR EINEN UM', '8 MARE DEM@', '6028', 'UR', '98']"
15,11,1,0.9555555555555555,1.0,0046.jpeg,"['20', '0', '08', '78', '24.02,', 'Kescum Party Gerlins', 'U', '48', '8', 'WRe', 'C)']"
8,13,1,0.875,0.875,0019.jpg,"['START', 'amer', 'Ina', 'en', 'peitet an der eigene', 'Uc', 'D', 'Zukun', 'unu', 'Itet', 'der cigenc', 'ggTE', '96']"
6,1,0,1.0,1.0,0031.jpg,['elot']
9,20,0,1.0,1.0,0025.jpg,"['bis', 'DF', '1anc', '13.2', 'Ulu', 'SA', 'Wochien', 'Moch', '2U', 'Hocye', '08', '@iei', 'en', 'Lapdeagsmaplen.', '8', '08 .', '0', 'A', 'RK', '{R']"
15,19,5,0.7400201106083458,0.8333333333333334,0009.jpg,"['S GEGEN', 'Burggasse', '1070 Wien', 'inmeldung', 'wwwateliertheater wien', 'Shlomit Butbul', 'The English Lovers', 'Reloaded', 'eksanyan', 'Ingrid Porzne', 'Jenny Simanowitz', 'karri stejta', 'C', 'Kathy', 'Eintritt', 'C', 'DiaS GEGEN', 'Aleksanyan . Muame', 'oczan']"
8,11,5,0.5021920803654549,0.6875,0035.jpg,"['Zöhne', 'giut:', 'Keue', 'beißen', 'Krügelredner', 'Stefen', 'KRÖLL!', '2', '{.02.2024 ', 'FIRSTENFELDER', 'Das Starkbleriest']"
11,9,2,0.8181818181818182,0.8181818181818182,0223.jpg,"['822', 'AFD', '9', 'TRAP', '2', '8', '[GURU', 'SS4Q', 'MR]']"
8,9,6,0.2842391304347826,0.4583333333333333,0237.jpg,"['Gegen Racial Profiling', 'und Transmisogynoir!', '12', 'Justizzentrum Potsdam', 'Kundgebung]', 'Mo', '31_', '14469 Potsdam', 'Gerechwigleii für Cles!']"
5,10,2,0.6,0.6,0155.jpg,"['16/02', '8PM', 'REICKENBERGER STR S3A', 'FIRST', 'ERREICHBAR', 'REICKENSSRGER STR', '63A', 'REICHENBERGER', 'STR', '16/02 8PM']"
11,11,6,0.5067787008963479,0.6348484848484849,0196.jpg,"['12.15', 'Start S Friedrichstraße (Südseite)', '13.00', 'Zwischenkundgebung Bebelplatz', '13.30', 'Gegenprotest Neptunbrunnen', '(Nähe Startplatz rechte Demo)', 'NAZI-AUFMARSCH VERHIINDERN!', 'Weitere Route: Invos folgen!', '=', '13.30 - Gegenprotest Neptunbrunnen']"
9,9,0,1.0,1.0,0182.jpg,"['2022', 'Dieu', '0', '@', 'ZUSTXDIE', '30', '221', '66', '2022']"
8,4,1,0.8928571428571429,1.0,0183.jpg,"['4', '60006""', '0', '(SMARP)']"
11,12,7,0.4994949494949495,0.8333333333333335,0197.jpg,"['5 HOHEMSCHÖNHAUSEN', 'KUINDIGEBUiNG', 'VCRTREFFPUNKT', 'CEMO', 'LICHTENBERG', '12.00', '13800', '22.2.25', '{', '5', 'Sg-', '12830 DEMO']"
12,12,10,0.24557976572377918,0.7139880952380953,0140.jpg,"['Samstag; 03.02.2024 von 11-13.30 Uhr', 'Wer?', 'Alle zwischen 7 & 17 Jahren', 'Vorkenntnisse sind nicht notwendig:', 'Laptop oder Tablet mit Kamera', 'Laptops können auch bei uns angefragt werden!', 'Motfon-Capuuro', 'Vorkenntnisse sind nicht', 'notwendig', 'https //pretix euldojosw/', 'HTW in Sshänewside', 'Wes mitlringen?']"
5,6,0,1.0,1.0,0236.jpg,"['500', '22288', '@2023', '1', '19-00', 'A']"
16,10,0,1.0,1.0,0222.jpg,"['11ER', '1', '54', '0', '52', '5', '1', '8', '4', '#']"
12,11,2,0.8784722222222223,0.9583333333333334,0020.jpg,"['2', 'GECEN', 'CIE', 'Lifestyler)', '19.2020', 'CIE Maserpflicht!', 'TOLLE ReDWER', 'Wo: MEISTERSWNGERHALLE', 'Wal', 'n', '""']"
11,14,0,1.0,1.0,0036.jpg,"['Live', '19.09 Party', '2', ""'11"", 'Band', 'ab', 'Pany', '19.00', 'Zimitcu Too;c Zops', 'u', 'iken', 'CC', 'GREUIAC', '4']"
13,14,4,0.7243356643356643,0.8974358974358976,0022.jpg,"['14.00 U', 'PROTEST CAMP BERLIN', '13.08.2022', '15.08.2022', 'SAMSTAG, 13.08.2022', 'DEMo: SAMSTAG, 73.08.2022', 'TAWBAN', 'PEGIME', '4DiOINTFORGETAFGHANISTAN', 'Diemo', 'WCRKSHCPS PERFCRHAMCES RELEEEITRÄGE', '73.08.2022', 'a', '9']"
12,35,8,0.44657155709787294,0.6666666666666666,0208.jpg,"['Sa', 'das', 'Compact Hagazin', 'Startpunkt', 'Uhr', 'Falkensee', 'Eahnhof', 'Anreise:', '14:05', 'Ostkreuz', 'GL', '2', 'mit Husik', 'von', 'Paul', 'Geigerzähler', 'V,I.S.D', '14612 Falkensee', '13 .7 .24', 'M4C, :', '15:68', 'cereinsane', 'Paul Geigerzähler', 'Roth,', 'tr', 'Demo gegen', 'Falkensee Bahnhof', 'cemeinsame Anreise:', 'Otto', '15:68 Uhr', 'Lili', '161', 'HALTS', '14:05 Ostkreuz', 'nit Husik von']"
4,13,3,0.3214285714285714,0.5,0234.jpg,"['2', 'Kundgebung', 'Tesla Store Wilhelmstr. Berlin', 'C2', 'PoUT', '12 Ub', 'Bewegt Politik', 'Heit', 'Lz', '#eslaflakedoun', 'Tesla Store', 'Berlin', '1']"
10,15,8,0.3520238095238095,0.7,0220.jpg,"['8', '2', 'Antifaschisisches', 'GEGEN', '@mas', 'GBRNDBDENKEN', '0808', 'Musik &', '2 Antifaschisisches', 'IM MAUERPARK', 'Kvudgebcug', 'RE@HTS', 'PICXNCX', 'Gege @rerdeken', 'SAMSTAG']"
11,16,4,0.696969696969697,0.8181818181818182,0181.jpg,"['KULTUR', 'WOCHEN', '2', 'Diggci', '32.AUGUST', '18.@KTOBER 2024', '5', '5', '~CS:', '8', '2', '6', '@', '5', 'S ""AS : @S', '285']"
6,9,1,0.8888888888888888,1.0,0118.jpeg,"['19-21 U', '8a', '@', 'db', '{21', 'Rcte Lily, Eas-r Str.', '114,', 'lddaa', 'Rete']"
12,9,4,0.7601851851851852,1.0,0195.jpg,"['16,30', 'DAS', '2620', '1630 Ulr', 'To THz', 'ZERSCHLACEN:', 'ZBRSCHLA', 'To', 'anigl']"
8,20,6,0.30609126984126983,0.53125,0194.jpg,"['VIELFALT', 'SA 17.05.2025', '8', '14-17 UHR Protestfest für', 'Kinder und Erwachsene', '17-22 UHR Protestrave', ':labout blank', 'Geaade', 'ELSE', 'CAMPACT', '2025', 'TREPTOWER PaRM', 'ueerhan', '408', '10', 'TE', '17.85.2825', 'FCD', 'SA', 'Jos']"
12,20,5,0.6303962241462241,0.7708333333333334,0180.jpg,"['VON', 'Vortrag € Diskussion mit', '8', 'ZUR VERSCHRÄNKUNG', '(QUEER-)FEMINISMUS', '8', '|', 'K', 'UIND ANTISEMITISMUS', '0', '8883', 'Vortrag', 'Diskussion mit', '00}', 'ISSU4?:', '5', '24', '28""', '3', '5']"
10,10,8,0.25331510594668494,0.4416666666666666,0157.jpg,"['[ ]', 'Stoppt die Finanzierung', 'des russischen', 'Staatsterrors', '€', 'FAR Berlin', 'Demokrati-JA', '17.DECEMBER, 15:00', 'V? DER RUSSISCHEN BOTSCHAFT', 'UMTER BIEN LMDEN 68-65']"
5,10,5,0.046515151515151516,0.35,0143.jpg,"['Osikreuz nicht den Nazis', 'S0, 14.07.', '14:00 Uhr', 'Ostkreuz', 'Aktion', 'überlassend', 'HUSIIS', '14.07.', '89,', 'JuG']"
9,8,4,0.5686070929973369,0.75,0221.jpg,"['R2', 'Kein Platz für Verschwörungsideolog innen', 'und ihre rechtsoffene ,Friedenskundgebung<', 'auf dem Weißenseer Antonplatz!', 'wwwantifa-nordost.org', '3', 'antifa-nordost.org', '2506.22 12M']"
8,41,3,0.671583850931677,0.8333333333333333,0235.jpg,"['INFOTREFFEN', 'DEN', 'VETERANENTAG', '3', 'April 2025', '1 20:00', '83', 'antikrieg-blackblogs.org', 'Antikriegsra', 'infornation', 'and', 'mobilization', 'for', 'the', 'protest', 'against', 'first', 'Gernan', 'Veterans', 'Day', 'Fischladen', 'Rigaerstr', '10247', 'Berlin', 'U-Bhf', 'ehi', '1', '1 Mol GEGEN', '3. April 2025', '2', '10247 Berlin', 'G', 'nn', 'DEN VETERANENTAG', 'nt', 'Ber11', '0r9', '0', '3. April 2025 / 20:00', '2n', 'Antikr']"
9,20,8,0.24617264262252891,0.46666666666666656,0067.jpeg,"['@stadtteilkomitee_lichtenberg', '@stk_lichtenberg', '15.03.2025', '=', 'Cafe Wostok Weitlingstr. 97 10317', 'Alle Spenden werden gezielt für das Projekt ""Wearenot alone"" eingesetzt', 'GAZA', 'Fundrzising Veranstaltung', 'Eintritt frei', 'Alle Spenden werden gezielt für das Projekt', '\'Wearenot alone"" eingesetzt', 'HEART', 'vcin Kindern aus Gaza', 'CF', 'Fine Ausstelung mit Bikeern', 'fGUih', 'We', 'Of GAZA', '802o,', 'Alle Spenden werden']"
9,27,5,0.5408330676803583,0.8809523809523809,0209.jpg,"['Mach Dich', 'schlau', 'arcefzzen', 'wicersetzen', 'Mit dem Bus', 'WIcerseuz', 'idersetzen.com', 'vidersetzo', 'Essen!', '28.', '[ ]', 'Freitag; 19Uhr: Rava-Demo & grcßes Aktionspknum', 'Samstag; 6Uhr: Demonstrationsn & masssrhantes Widersstzen', 'nach', 'danu', 'rcefzen', 'AfD', 'Parteitag', ""30. Junt 2024 in ''sse2"", '2', 'W', 'wclersetz=', 'Samstag; 6 Uhr: Bemonstrationsn', '2', ""28.- 30 Junt 2024 in 'issez"", 'Freitag; 19 Uhr: Rava-Demo', 'erseuzen']"
11,13,7,0.4135258358662614,0.5681818181818181,0023.jpg,"['09. Mai', 'werden', 'PIC COLLAGE', '15.30 Ulr Biberach Gigelberg', 'angemeldete DEMO', 'sonst könnte die Veranstaltung aufzelöst', 'Art.5: Eine Zensur fndet nicht statt_', 'WICHTIS', 'Elte Mindestabstand einhalten', 'de Veranstaltung eufgelcot', 'Mindestabstand einhalten', '809', 'Aate de Veranstaltung aufgelöst']"
7,25,5,0.3621642205269205,0.5976190476190476,0050.jpg,"['Die', 'Maßnahmen der letzen Zest haben uns allen viel ', 'abverlangt ', 'Mit Musik und', 'Laune zichen wr gemeinsam durch', 'München und holen uns die LEBENSFREUDE zuruck!', 'guter', 'Cvende', 'Samstag 15. August ab 17.30', 'vom', 'Friedensengel', 'zur', 'Münchner Freiheit', 'Maßnahmen der lelzen Zeit haben uns allen viel abverlangt', 'Einladung ~', 'vom Frledensengel', 'und', 'ZU', 'bewegten Versamlung', 'Laune zichen wr', 'durh', 'München und', 'uns die', 'Einladung zyr beweglen Versannlung', 'Nersammlung']"
6,8,1,0.8833333333333333,1.0,0044.jpg,"['Cilly-Crandt-Platz', 'Jerrl', 'jeden Samstag 14.30 Chr', '4', ')', '1', 'awikerper', 'Qutrikcrpur']"
17,4,0,1.0,1.0,0093.jpg,"['SCT?', 'U', 'Von Johannisthal', '7']"
21,23,14,0.3995567924139353,0.5785714285714286,0078.png,"['JESSAMINE', '240', 'LLEWELLYN', 'live at robert johnson   running back', 'running back', 'riotvan', 'SARA MILLER vKEV SHERIDAN', 'permanent vacation', 'KARETE BU', 'institut', 'zukuntt', 'drive', 'about blank', '2pm', 'g-edit', 'sat 6 5 2023', 'JS', 'BOP~', 'Y', 'Iive at robert johnson', ':labout Blank', 'vacation', 'B@R']"
8,9,5,0.39375,0.5416666666666666,0124.jpg,"['Wissenschaft', 'sichert die Zukunft Berlins', 'KUNDGEBUNG', '8.30 Uihr vor dem Abgeordnetenhaus Berlin', '33', '(', '8', '19.22.2024', '#S']"
10,12,2,0.8208333333333332,0.9333333333333332,0130.jpg,"['5m', 'Netzwerk', 'NEU', 'AUSSER', 'ALLES', '54 88 ~Jhc', 'Save', 'the', 'date?', 'Repaaturtag', '99 Oktober 2024', 'Ch']"
6,11,2,0.6904761904761904,0.8333333333333334,0086.jpg,"['1', '1', 'nächste Kundgebung:', '|', '08.08548', '6', 'ISAMSTAG', 'Uhr', '|', '1', '1']"
